鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
屏東市,租賃房屋,屏東縣屏東市廣東路４０９巷３８號,19.25,住,,,1131111,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),公寓,鋼筋混凝土造,0700420,52.19,2,1,1,有,無,有,15000,287,,0.0,0,多人共同承租2；,RPQNMLMKJIJGFAT88CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號６樓之３,0.0,,,,1131111,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,32.65,1,0,1,有,有,有,5550,170,,0.0,0,續租案件；,RPQNMLNKJIJGFAT98CC,獨立套房,有,1131115~1140514,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
屏東市,租賃房屋,屏東縣屏東市北平路９號３樓之２０,0.0,,,,1131113,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840224,31.049999999999997,1,1,1,有,有,有,6500,209,,0.0,0,,RPSNMLNKJIJGFAT56CC,獨立套房,有,1131215~1141214,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
內埔鄉,租賃房屋,屏東縣內埔鄉勝光路１０５巷２２號,0.0,,,,1131112,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830409,126.01,3,2,3,有,無,無,7000,56,,0.0,0,,RPPNMLNKJIJGFCT09CC,整棟(戶)出租,無,1131112~1141111,無,,社會住宅包租轉租
東港鎮,租賃房屋,屏東縣東港鎮中正路１３５號,0.0,,,,1131113,土地0建物1車位0,一層,3,店面(店鋪),診所　住宅,鋼筋混凝土造,0671018,190.44,1,0,1,有,無,無,150000,788,,0.0,0,僅租賃1樓及其騎樓,RPPNMLNKJIJGFDT56CC,,無,1140601~1190531,無,,
屏東市,租賃房屋,屏東縣屏東市民和二路４８之７號８樓,0.0,,,,1131111,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0960530,19.92,1,0,1,有,有,有,3800,191,,0.0,0,續租案件；,RPPNMLOKJIJGFAT98CC,獨立套房,有,1131111~1140510,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
潮州鎮,租賃房屋,屏東縣潮州鎮三德路２５號５樓之５,0.0,,,,1131115,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830120,47.69,1,1,1,有,無,無,7500,157,,0.0,0,,RPPNMLPKJIJGFCT66CC,獨立套房,無,1131124~1141123,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
內埔鄉,租賃房屋,屏東縣內埔鄉學人路５４７號３樓,0.0,,,,1131115,土地0建物1車位0,全,5,透天厝,騎樓、停車空間、樓梯間、門廳及車道、集合住宅,鋼筋混凝土構造,0840119,52.3,1,1,1,有,無,有,8800,168,,0.0,0,,RPPNMLRKJIJGFCT86CC,獨立套房,無,1131115~1141114,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉美和村四維路４１之５號４樓之６,0.0,,,,1131115,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120928,127.13,3,2,2,有,有,有,13000,102,,0.0,0,,RPQNMLRKJIJGFCT96CC,整棟(戶)出租,無,1131115~1141114,有,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
