鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
通霄鎮,房地(土地+建物),苗栗縣通霄鎮五南里６鄰中山路６８１號,114.0,,特定農業區,甲種建築用地,1140207,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850612,259.6,6,3,3,有,無,5300000,20416,,0.0,0,,RPRNMLLKKHKGFCK18DA,248.51,5.27,5.82,無,
通霄鎮,土地,白沙段1171-2地號,234.83,,一般農業區,農牧用地,1140204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,208232,887,,0.0,0,協議價購；,RPQNMLOJKHKGFCK28DA,0.0,0.0,0.0,無,0001
後龍鎮,土地,龍坑段416地號,150.69,,山坡地保育區,農牧用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,65000,431,,0.0,0,地清或未辦繼承標售；,RPTOMLSJKHKGFDK56DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物),苗栗縣頭份市民族里３０鄰中華路９５５之３號九樓,8.63,商,,,1140203,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840331,97.61,3,2,2,有,有,5100000,52249,,0.0,0,,RPSNMLLKKHKGFFK58DA,62.38,1.36,7.67,有,
頭份市,土地,八德段157-1地號,9.07,住,,,1140207,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,781407,86153,,0.0,0,協議價購；,RPTNMLOJKHKGFFK88DA,0.0,0.0,0.0,無,
頭份市,土地,信義段276-4地號,236.39,農,,,1140207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4106567,17372,,0.0,0,協議價購；,RPUNMLOJKHKGFFK98DA,0.0,0.0,0.0,無,
頭份市,土地,信義段271-1地號,109.29,農,,,1140207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1898586,17372,,0.0,0,協議價購；,RPVNMLOJKHKGFFK09DA,0.0,0.0,0.0,無,
泰安鄉,土地,細道邦段936地號,380.0,,山坡地保育區,農牧用地,1140211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,342,,0.0,0,,RPPNMLRKKHKGFAK48EA,0.0,0.0,0.0,無,
通霄鎮,土地,內島段1085-1地號,22.95,,一般農業區,農牧用地,1140212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,88082,3838,,0.0,0,協議價購；,RPQNMLMKKHKGFCK18DA,0.0,0.0,0.0,無,
通霄鎮,土地,內島段1084-1地號,221.09,,一般農業區,水利用地,1140212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,861798,3898,,0.0,0,協議價購；,RPRNMLMKKHKGFCK28DA,0.0,0.0,0.0,無,0002
通霄鎮,土地,白沙段1171-2地號,92.13,,一般農業區,農牧用地,1140213,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,390826,4242,,0.0,0,協議價購；,RPSNMLMKKHKGFCK38DA,0.0,0.0,0.0,無,0001
通霄鎮,土地,內島段1211-2地號,3.35,,一般農業區,農牧用地,1140213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12876,3844,,0.0,0,協議價購；,RPTNMLMKKHKGFCK48DA,0.0,0.0,0.0,無,0004
苗栗市,土地,南苗段817-1地號,13.69,商,,,1140210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,109569,,0.0,0,,RPPNMLKKKHKGFBK77DA,0.0,0.0,0.0,無,
通霄鎮,土地,內島段1211-2地號,3.35,,一般農業區,農牧用地,1140213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12876,3844,,0.0,0,協議價購；,RPUNMLMKKHKGFCK58DA,0.0,0.0,0.0,無,0004
通霄鎮,土地,內島段1093-2地號,666.84,,一般農業區,農牧用地,1140213,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2605732,3908,,0.0,0,協議價購；,RPVNMLMKKHKGFCK68DA,0.0,0.0,0.0,無,0002
後龍鎮,土地,苦苓腳段1715地號,1689.0,,特定農業區,農牧用地,1140206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3040200,1800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLMKKHKGFDK48DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),苗栗縣苗栗市恭敬里８鄰中正路１０９０號九樓之三十,3.96,,,,1140205,土地3建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,31.03,1,1,1,有,有,1400000,45118,,0.0,0,,RPPOMLOKKHKGFBK28DA,16.75,0.0,3.47,有,
通霄鎮,房地(土地+建物)+車位,苗栗縣通霄鎮通西里２９鄰中山路３４巷１１號,16.74,住,,,1140207,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830622,113.36000000000001,3,2,2,有,有,4100000,36168,坡道機械,0.0,0,,RPRNMLKLKHKGFCK18DA,63.75,2.9,10.86,有,
頭份市,土地,信義段904地號,10.69,住,,,1140211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,84191,,0.0,0,,RPPNMLNKKHKGFFK48DA,0.0,0.0,0.0,無,0007
後龍鎮,土地,光華段40地號,233.96,商,,,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16600000,70952,,0.0,0,,RPPNMLTKKHKGFDK98EA,0.0,0.0,0.0,無,0008
泰安鄉,土地,梅園段114地號,11266.0,,山坡地保育區,林業用地,1140211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,754800,67,,0.0,0,,RPPNMLLLKHKGFAK97EA,0.0,0.0,0.0,無,
泰安鄉,土地,梅園段185地號,9900.0,,山坡地保育區,林業用地,1140207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,61,,0.0,0,,RPQNMLLKKHKGFAK87DA,0.0,0.0,0.0,無,
泰安鄉,土地,梅園段355地號,1232.0,,山坡地保育區,農牧用地,1140214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,41,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOLKHKGFAK18DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),苗栗縣苗栗市玉華里２１鄰玉維路４５號,2.54,,鄉村區,乙種建築用地,1140208,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,ＲＣ造，鋼鐵造有牆,1000614,10.58,0,0,0,無,無,1250000,118147,,0.0,0,,RPQNMLRJKHKGFBK48DA,9.41,0.0,0.0,無,0009
後龍鎮,土地,灣瓦段1031地號,824.13,,特定農業區,農牧用地,1140208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,1577,,0.0,0,,RPPNMLTJKHKGFDK78DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮中華里２鄰新生路１８５號,95.69,住,,,1140213,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681006,119.12,3,2,3,有,無,8000000,67159,,0.0,0,含增建部分親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLLKHKGFDK18DA,119.12,0.0,0.0,無,0010
頭份市,車位,苗栗縣頭份市蟠桃里１０鄰信三街１０６號等共有部份,0.0,,,,1140215,土地0建物1車位3,,,其他,,,,17.89,0,0,0,無,有,1050000,,坡道機械,17.88,0,建物坐落地號：德義段250地號；僅車位交易；,RPQNMLSKKHKGFFK09DA,0.0,0.0,0.0,有,0011
頭份市,房地(土地+建物),苗栗縣頭份市頭份里５鄰濱江街６１號,114.34,農,,,1140210,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0570110,83.72,2,2,1,有,有,3500000,41806,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；未登記建物；,RPPNMLKLKHKGFFK28DA,83.72,0.0,0.0,無,0012
卓蘭鎮,土地,新厝段171-17地號,14.5,農,,,1140206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,11034,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQLKHKGFAK58DA,0.0,0.0,0.0,無,
苗栗市,車位,苗栗縣苗栗市清華里２６鄰源林街５６號地下室,0.0,,,,1140215,土地0建物1車位1,地下層,十層,其他,增設停車空間，防空避難室,鋼筋混凝土造,0831130,7.25,0,0,0,無,無,220000,,坡道機械,0.0,220000,建物坐落地號：豐年段1262地號；僅車位交易；,RPPNMLOLKHKGFBK28DA,0.0,0.0,0.0,無,
南庄鄉,土地,四灣段232-1地號,1101.0,,一般農業區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,3633,,0.0,0,,RPPNMLOLKHKGFFK78EA,0.0,0.0,0.0,無,0013
獅潭鄉,土地,八角林段702-30地號,3373.0,,山坡地保育區,林業用地,1140214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,163,,0.0,0,,RPPNMLTKKHKGFAK58DA,0.0,0.0,0.0,無,
卓蘭鎮,土地,食水坑段358地號,1356.19,,山坡地保育區,農牧用地,1140210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,280,,0.0,0,,RPPNMLPLKHKGFAK28DA,0.0,0.0,0.0,無,
通霄鎮,土地,通西段207地號,1.12,商,,,1140217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,89286,,0.0,0,,RPTNMLRKKHKGFCK98DA,0.0,0.0,0.0,無,
通霄鎮,土地,五里牌段隘口寮小段325-30地號,415.0,,山坡地保育區,農牧用地,1140207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,723,,0.0,0,瑕疵物件；,RPRNMLQLKHKGFCK78DA,0.0,0.0,0.0,無,
