鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
安樂區,租賃房屋,基隆市安樂區基金一路２０８巷１６４弄５號４樓,0.0,,,,1131111,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831015,68.91,2,2,1,有,有,有,13000,189,,0.0,0,,RPTNMLMKJIJGFDC77CC,整棟(戶)出租,有,1131128~1141127,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,基隆市信義區中興路１１９之１號,0.0,,,,1131111,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0610810,101.07,3,2,2,有,無,無,7000,69,,0.0,0,,RPUNMLMKJIJGFDC87CC,整棟(戶)出租,無,1131118~1141117,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區安樂路一段１５０之１號１０樓,0.0,,,,1131111,土地0建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850508,40.739999999999995,1,1,1,有,有,有,7140,175,,0.0,0,管理費860元,RPVNMLMKJIJGFDC97CC,獨立套房,有,1131116~1141115,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區中和路１６８巷５弄３８號５樓,0.0,,,,1131111,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,122.12,3,2,2,有,有,有,9000,74,,0.0,0,,RPWNMLMKJIJGFDC08CC,整棟(戶)出租,無,1131125~1141124,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區新豐街１６４號１８樓,0.0,,,,1131111,土地0建物1車位0,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,73.07,3,1,1,有,有,有,12000,164,,0.0,0,,RPOOMLMKJIJGFDC37CC,整棟(戶)出租,有,1131118~1141117,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,基隆市信義區東光路２０５巷３０號二樓,0.0,,,,1131111,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,129.39,3,2,2,有,有,無,10000,77,,0.0,0,,RPQOMLMKJIJGFDC57CC,整棟(戶)出租,無,1131120~1141119,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街１５１號６樓,0.0,,,,1131111,土地0建物1車位0,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.22,1,0,1,有,有,有,6000,192,,0.0,0,,RPPNMLNKJIJGFDC47CC,獨立套房,有,1131117~1141116,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區正義路１００巷１３１之１號,0.0,,,,1131111,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0630617,49.14,1,1,1,有,無,有,10000,204,,0.0,0,,RPQNMLNKJIJGFDC57CC,獨立套房,無,1131113~1141112,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區復興路２５９巷２５號２樓,0.0,,,,1131112,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830930,83.14,2,2,2,有,無,有,12000,144,,0.0,0,,RPRNMLNKJIJGFDC67CC,整棟(戶)出租,無,1131112~1141111,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
