鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中山區,租賃房屋,臺北市中山區松江路２８７-３號,0.0,,,,1131111,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0590410,109.75,0,0,0,無,有,無,65000,592,,0.0,0,租金總額含稅；管理費；租賃期間有約定不同租金第一年113/12/01~114/11/30  金額:65000第二年114/12/01~115/11/30  金額:65000第三年115/12/01~116/11/30  金額:65000第四年116/12/01~117/11/30  金額:70000第五年117/12/01~118/11/30  金額:70000；,RPTOMLLKJIJGFCA47CC,,有,1131201~1181130,有,,
大安區,租賃房屋,臺北市大安區四維路１９２巷６之２號,0.0,,,,1131111,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0580815,105.18,2,2,1,有,有,無,33000,314,,0.0,0,,RPQNMLLKJIJGFFA37CC,整棟(戶)出租,無,1131201~1151130,有,,一般包租
萬華區,租賃房屋,臺北市萬華區莒光路２１２號５樓,0.0,,,,1131111,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0750903,115.69999999999999,3,2,2,有,無,有,35000,303,,0.0,0,,RPPOMLMKJIJGFBA07CC,整棟(戶)出租,無,1131115~1151114,有,冷氣、瓦斯或天然氣,
大同區,租賃房屋,臺北市大同區寧夏路１１號１２樓之１８,0.0,,,,1131111,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851028,31.85,1,0,1,有,有,有,14327,450,,0.0,0,另有管理費673元/每月,RPVOMLMKJIJGFBA67CC,獨立套房,有,1131201~1141130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區復興北路３８０巷１１號３樓,0.0,,,,1131111,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920610,18.59,5,1,5,有,無,有,14000,753,,0.0,0,5戶共用約3.27坪公共走道租金總額含水費；網路費；其他第四台；,RPTNMLMKJIJGFCA47CC,分租套房,無,1131118~1141117,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區松江路２８７之３號,0.0,,,,1131111,土地0建物1車位0,一層,11,店面(店鋪),住家用,鋼筋混凝土造,0590410,109.75,0,0,0,無,有,無,65000,592,,0.0,0,租金總額含稅；管理費；租賃期間有約定不同租金第1年~第3年月租金65000元含稅、含管理費第4年~第5年月租金70000元含稅、含管理費；,RPOOMLMKJIJGFCA07CC,,有,1131201~1181130,無,冷氣,
南港區,租賃房屋,臺北市南港區昆陽街１３４巷１號４樓,0.0,,,,1131112,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640604,19.0,3,0,3,有,無,有,15000,789,,0.0,0,4C室續租案件；,RPVNMLMKJIJGFDA77CC,分租套房,無,1131115~1141114,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
士林區,租賃房屋,臺北市士林區華齡街１７巷３０號二樓,0.0,,,,1131111,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590325,68.2,3,2,1,有,無,有,20000,293,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPTNMLMKJIJGFEA67CC,整棟(戶)出租,無,1131201~1141130,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區晉江街９６之２號５樓,0.0,,,,1131112,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961008,107.25999999999999,3,1,2,有,無,有,35100,327,,0.0,0,,RPUNMLNKJIJGFAA47CC,整棟(戶)出租,無,1131117~1141116,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區洛陽街５５號四樓,0.0,,,,1131111,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880629,30.16,1,0,1,有,有,有,12500,414,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPSNMLNKJIJGFBA37CC,獨立套房,有,1131111~1141110,有,冷氣、電視機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區青年路１０６巷３０弄１７號,0.0,,,,1131112,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640403,51.81,3,1,1,有,無,無,20000,386,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVNMLNKJIJGFBA67CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
內湖區,租賃房屋,臺北市內湖區內湖路三段１４１巷２弄９號四樓,0.0,,,,1131111,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670116,112.63,3,2,2,有,無,有,28000,249,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVOMLNKJIJGFCA87CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區長春路７８號九樓之５,0.0,,,,1131111,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670907,51.27,1,0,1,有,有,有,17000,332,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPWOMLNKJIJGFCA97CC,獨立套房,有,1131115~1161114,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區民權東路２段９號１０樓之１５,0.0,,,,1131111,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0681022,44.76,1,0,1,有,有,有,14000,313,,0.0,0,此為台北市政府社會住宅包租代管計畫。,RPPPMLNKJIJGFCA37CC,獨立套房,有,1131111~1141110,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區錦州街３０巷１１號８樓之１８,0.0,,,,1131111,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680613,31.75,1,0,1,有,有,有,15500,488,,0.0,0,,RPRPMLNKJIJGFCA57CC,獨立套房,有,1131113~1141112,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南港區,租賃房屋,臺北市南港區福德街３７３巷２１號三樓,0.0,,,,1131112,土地0建物1車位0,三層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0870521,127.97,3,2,1,有,有,有,18000,141,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPPOMLNKJIJGFDA37CC,整棟(戶)出租,有,1131130~1141129,有,熱水器、瓦斯或天然氣,社會住宅代管
南港區,租賃房屋,臺北市南港區重陽路１６６巷１０弄１４號３樓,0.0,,,,1131113,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610320,70.54,3,1,1,有,無,有,32000,454,,0.0,0,,RPUOMLNKJIJGFDA87CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北投區,租賃房屋,臺北市北投區裕民六路９０巷１弄１０號,0.0,,,,1131111,土地0建物1車位0,一層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0580903,57.81,1,2,1,有,無,無,19800,343,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLNKJIJGFEA57CC,整棟(戶)出租,無,1131123~1141028,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
北投區,租賃房屋,臺北市北投區豐年路一段２３號,0.0,,,,1131111,土地0建物1車位0,全,2,透天厝,住家用,磚造,0510710,167.12,3,2,1,有,無,有,29500,177,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。多人共同承租2；,RPSNMLNKJIJGFEA67CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北投區,租賃房屋,臺北市北投區光明路２４２號１２樓,0.0,,,,1131111,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980818,61.07,1,0,1,有,有,有,19500,319,,0.0,0,,RPPOMLNKJIJGFEA47CC,獨立套房,有,1131113~1141112,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區水源路１２７號六樓之１,0.0,,,,1131112,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0680309,46.59,1,1,1,有,有,有,14000,300,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPPNMLOKJIJGFAA07CC,獨立套房,有,1131115~1141114,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
文山區,租賃房屋,臺北市文山區福興路６３巷４弄１１之１０號７樓,0.0,,,,1131113,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860613,72.29,2,1,1,有,有,無,17000,235,,0.0,0,續租案件；,RPTNMLOKJIJGFAA47CC,整棟(戶)出租,有,1131120~1141119,有,瓦斯或天然氣,社會住宅包租轉租
文山區,租賃房屋,臺北市文山區木柵路１段５９巷２８號４樓,0.0,,,,1131113,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720104,68.09,2,1,1,有,無,有,18000,264,,0.0,0,,RPUNMLOKJIJGFAA57CC,整棟(戶)出租,無,1131120~1160211,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區成都路１０６號１２樓,0.0,,,,1131113,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,61.11,1,2,1,有,有,有,29800,488,,0.0,0,管理費2219元租金不含管理費,RPVNMLOKJIJGFBA77CC,整棟(戶)出租,有,1131113~1141112,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
萬華區,租賃房屋,臺北市萬華區西藏路１７９號４樓,0.0,,,,1131113,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,31.37,1,1,1,有,無,有,10000,319,,0.0,0,,RPWOMLOKJIJGFBA97CC,獨立套房,無,1131115~1141114,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區成都路６７號十樓之９,0.0,,,,1131112,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840112,20.61,1,0,1,有,有,有,10000,485,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPXPMLOKJIJGFBA18CC,獨立套房,有,1131128~1141127,有,冷氣、熱水器、洗衣機,社會住宅代管
萬華區,租賃房屋,臺北市萬華區環河南路２段１５９巷６號１２樓,0.0,,,,1131114,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690516,79.03999999999999,3,1,1,有,無,有,19900,252,,0.0,0,,RPPQMLOKJIJGFBA47CC,整棟(戶)出租,無,1131120~1141119,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區民權東路六段２９６巷７５號３樓,0.0,,,,1131113,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770524,118.44999999999999,4,2,2,有,無,無,32000,270,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPTNMLOKJIJGFCA67CC,整棟(戶)出租,無,1131118~1141117,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區新生北路三段１號６樓之４,0.0,,,,1131112,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700122,36.75,1,0,1,有,有,有,15000,408,,0.0,0,續租案件；,RPROMLOKJIJGFCA57CC,獨立套房,有,1131115~1140609,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區大湖山莊街２１２號五樓,0.0,,,,1131112,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820729,41.53,1,0,1,有,有,無,16000,385,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPTOMLOKJIJGFCA77CC,獨立套房,有,1131112~1141111,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區新生北路２段６６號８樓之３,0.0,,,,1131114,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0690721,20.200000000000003,1,0,1,有,有,有,8500,421,,0.0,0,,RPWOMLOKJIJGFCA08CC,獨立套房,有,1131120~1140404,有,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
松山區,租賃房屋,臺北市松山區撫遠街３８６巷７號,0.0,,,,1131111,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630924,100.42,2,1,2,有,無,無,35000,349,,0.0,0,此為台北市政府社會住宅包租代管計畫。,RPUNMLOKJIJGFDA87CC,整棟(戶)出租,無,1131111~1141110,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
南港區,租賃房屋,臺北市南港區成福路１６８號３樓之１０,0.0,,,,1131112,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840627,54.39,1,0,1,有,有,有,15500,285,,0.0,0,續租案件；,RPVNMLOKJIJGFDA97CC,獨立套房,有,1131103~1141102,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
松山區,租賃房屋,臺北市松山區三民路９６巷７號２樓,0.0,,,,1131114,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630313,85.59,3,1,1,有,無,有,30000,351,,0.0,0,,RPOOMLOKJIJGFDA37CC,整棟(戶)出租,無,1131201~1141130,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
北投區,租賃房屋,臺北市北投區溫泉路７１號五樓,0.0,,,,1131113,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700218,44.56,1,0,1,有,有,有,11000,247,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPPNMLOKJIJGFEA47CC,獨立套房,有,1131115~1141114,有,冷氣、熱水器、冰箱,社會住宅代管
北投區,租賃房屋,臺北市北投區大度路三段２７０巷６９號８樓之６,0.0,,,,1131112,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1010217,114.41,0,0,0,無,有,無,33000,288,,0.0,0,,RPQNMLOKJIJGFEA57CC,整棟(戶)出租,有,1131116~1141130,有,冷氣、熱水器、瓦斯或天然氣,一般轉租
北投區,租賃房屋,臺北市北投區中和街４０號七樓之４１,0.0,,,,1131112,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690821,33.15,1,1,1,有,有,有,11000,332,,0.0,0,此為臺北市社會住宅包租代管計畫之物件，評定市價租金為12300元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為11000元。管理費每個月500元不包含在租金內,RPRNMLOKJIJGFEA67CC,獨立套房,無,1131116~1141115,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
大安區,租賃房屋,臺北市大安區信義路四段６０之２４號三樓,0.0,,,,1131111,土地0建物1車位0,三層,6,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600301,31.29,1,1,1,有,有,有,15000,479,,0.0,0,此為臺北市社會住宅包租代管計畫之物件，評定市價租金為16700元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為15000元。管理費每個月300元不包含在租金內,RPRNMLOKJIJGFFA77CC,獨立套房,有,1131125~1141124,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
大安區,租賃房屋,臺北市大安區文昌街２５０巷２弄８之１號,0.0,,,,1131112,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590402,37.79,3,1,1,有,無,有,16000,423,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPUNMLOKJIJGFFA08CC,整棟(戶)出租,無,1131116~1151115,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區和平東路三段３０８巷３９弄１８號,0.0,,,,1131112,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670224,70.29,3,1,1,有,無,有,30000,427,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVNMLOKJIJGFFA18CC,整棟(戶)出租,無,1131130~1141129,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區中華路二段３１３巷２６號３樓,0.0,,,,1131112,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,加強磚造,,25.63,1,0,1,有,無,無,10000,390,,0.0,0,,RPXNMLPKJIJGFAA97CC,獨立套房,無,1131115~1141114,無,熱水器,社會住宅包租轉租
文山區,租賃房屋,臺北市文山區福興路６３巷４弄１１之１０號８樓,0.0,,,,1131113,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860613,72.29,2,1,1,有,有,有,17000,235,,0.0,0,續租案件；,RPSOMLPKJIJGFAA57CC,整棟(戶)出租,有,1131115~1141114,有,瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區大理街１６０巷２４弄１２號二樓,0.0,,,,1131112,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710204,100.85,3,2,1,有,無,有,28000,278,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPUPMLPKJIJGFBA97CC,整棟(戶)出租,無,1131122~1141121,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區大理街１６０巷２４弄１０號四樓,0.0,,,,1131111,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710204,100.85,3,1,1,有,無,無,25000,248,,0.0,0,續租案件；,RPWPMLPKJIJGFBA18CC,整棟(戶)出租,無,1131220~1141219,無,冷氣、熱水器,社會住宅代管
中山區,租賃房屋,臺北市中山區吉林路１４２之１號五樓之６,0.0,,,,1131115,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661116,55.12,2,1,1,有,有,有,14666,266,,0.0,0,管理費334元由出租人負擔，租金已扣除續租案件；,RPPNMLPKJIJGFCA37CC,整棟(戶)出租,有,1131115~1141114,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
