編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLNKKIJGFAV66CC,42,93.41,國民住宅,鋼筋混凝土造,72年2月22日,四層,,
RPQNMLNKKIJGFAV66CC,42,6.83,國民住宅．走道,鋼筋混凝土造,72年2月22日,四層,,
RPRNMLKLKIJGFAV56CC,10,25.49,住宅、樓梯間,ＲＣ造,103年9月22日,三層,,
RPPNMLNKKIJGFAV56CC,,76.08,住家用,鐵筋水泥磚,,三層,,
RPPNMLLKKIJGFAV98CC,18,204.30,住宅、樓梯間,ＲＣ造,95年10月4日,三層,,
RPPNMLTKKIJGFAV17CC,31,79.35,集合住宅,鋼筋混凝土造,83年4月19日,十四層,,
RPRNMLQLKIJGFAV17CC,6,56.58,騎樓、店舖、住宅,鋼筋混凝土造,108年1月25日,二層,,
RPPNMLNLKIJGFAV66CC,31,87.17,集合住宅,鋼筋混凝土造,83年4月19日,十四層,,
RPPNMLTKKIJGFAV17CC,31,22.29,避難室，電梯．樓梯．地下室．通廊共同使用,鋼筋混凝土造,83年4月19日,十四層,,
RPPNMLNLKIJGFAV66CC,31,24.52,避難室，電梯．樓梯．地下室．通廊共同使用,鋼筋混凝土造,83年4月19日,十四層,,
RPQNMLKKKIJGFAV98CC,28,105.09,商業用,鋼筋混凝土造,85年6月21日,七層,,
RPQNMLKKKIJGFAV98CC,28,5.87,電梯．水箱．機械房．樓梯共同使用,鋼筋混凝土造,85年6月21日,七層,,
RPPNMLQLJIJGFAV86CC,44,19.83,住家用,加強磚造,69年10月6日,二層,,
RPQNMLKKKIJGFAV98CC,28,6.65,車道．樓梯．配電室．機械房．蓄水池．機車停車位共同使用,鋼筋混凝土造,85年6月21日,七層,,
RPQNMLKKKIJGFAV98CC,28,16.82,防空避難室暨停車空間共同使用,鋼筋混凝土造,85年6月21日,七層,,
RPRNMLLKKIJGFAV56CC,29,33.62,集合住宅,鋼筋混凝土結構造,84年10月4日,十二層,,
RPRNMLLKKIJGFAV56CC,29,41.75,避難室．樓梯間．走道（共同使用部份）,鋼筋混凝土結構造,84年10月4日,十二層,,
RPQNMLQLKIJGFAV07CC,6,29.28,集合住宅,ＲＣ造,107年9月3日,五層,,
