鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉公園路３２號三樓之十一,9.16,都市：其他:保存區,,,1140204,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0720226,46.57,1,1,1,有,有,2600000,55830,,0.0,0,車位隨到隨停,RPPOMLOKKHKGFBG87DA,26.88,0.0,3.86,有,0001
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市東港路二段２９２巷６弄３０號,58.76,住,,,1140201,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,90.56,4,2,3,有,無,7000000,77297,,0.0,0,其他增建:防火巷頂樓加蓋；其他增建；,RPVOMLOKKHKGFBG48DA,90.56,0.0,0.0,無,0002
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路１６１號四樓之十一,38.2,住,,,1140207,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970729,109.75,2,2,1,有,有,10100000,92027,,0.0,0,車位隨到隨停。,RPTNMLRKKHKGFBG48DA,60.26,0.0,5.04,有,
員山鄉,土地,溫泉段323地號,19.66,住,,,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,713658,36300,,0.0,0,,RPTOMLQJKHKGFBG38DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉白石腳路９８號二樓之一,1.47,,一般農業區,甲種建築用地,1140210,土地1建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090406,4.12,0,0,0,無,有,372000,90291,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；毛胚屋；,RPRNMLSKKHKGFBG38DA,2.13,0.08,0.34,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉白石腳路９８號一樓之二,2.26,,一般農業區,甲種建築用地,1140210,土地1建物1車位0,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090406,6.36,0,0,0,無,有,646641,101673,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；毛胚屋；,RPWPMLSKKHKGFBG09DA,3.63,0.0,0.3,有,0003
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉白石腳路９８號一樓之二,3.31,,一般農業區,甲種建築用地,1140210,土地1建物1車位0,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090406,9.3,0,0,0,無,有,940284,101106,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；毛胚屋；,SPWPMLSKKHKGFBG56DA,5.31,0.0,0.44,有,0003
三星鄉,房地(土地+建物),宜蘭縣三星鄉大隱十二路１４２巷６號,125.91,,特定農業區,甲種建築用地,1140203,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020131,163.01,3,1,3,有,無,9000000,55211,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLTKKHKGFAG58EA,155.27,0.0,7.74,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市民權路二段２４０號五樓,14.12,住,,,1140208,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871105,64.06,3,2,2,有,有,2690000,41985,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLKHKGFBG57EA,40.36,0.0,4.99,有,
