鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
大甲區,房地(土地+建物),臺中市大甲區經國路2500巷,87.91,住,,,1131111,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,164.56,5,2,5,有,無,12400000,75352,,0.0,0,,RPPNMLLKJIJGFEB17CB,奕安居6,C棟3號,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐德一街,55.51,住,,,1131111,土地1建物1車位2,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,205.05,3,2,2,有,無,29990000,196581,坡道平面,72.84,4000000,,RPTNMLMKJIJGFBB37CB,雅正YOUNG,10F-A號,
西屯區,房地(土地+建物)+車位,臺中市西屯區逢甲路73號,10.12,商,,,1131111,土地97建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,108.81,2,2,2,有,無,20910000,223288,坡道平面,27.48,2750000,,RPRNMLMKJIJGFCB27CB,碧城FJ TOWER,I棟14號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區平等二街,42.59,住,,,1131111,土地1建物1車位1,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.94,3,2,2,有,無,16870000,141872,坡道平面,30.07,1850000,,RPUNMLMKJIJGFFB87CB,住寅純萃,B棟7號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區平等二街,31.0,住,,,1131111,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.77,2,2,2,有,無,13600000,134160,坡道平面,30.07,1700000,,RPVNMLMKJIJGFFB97CB,住寅純萃,A棟3號,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區中華路二段201巷5弄及博愛路155巷內,22.18,住,,,1131111,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.5,3,2,2,有,無,10800000,90051,坡道平面,32.78,1550000,,RPQNMLNKJIJGFFB57CB,佳鋐首耀,A3棟04F號,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區中華路二段201巷5弄及博愛路155巷內,20.04,住,,,1131111,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.39,2,2,1,有,無,10050000,92863,坡道平面,32.78,1450000,,RPRNMLNKJIJGFFB67CB,佳鋐首耀,C3棟14F號,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩七街與大觀路口,19.07,商,,,1131113,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.06,3,2,2,有,無,39690000,234133,坡道平面,37.5,2800000,,RPWNMLOKJIJGFCB97CB,國泰森林薈,A1棟11號,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩七街與大觀路口,15.86,商,,,1131114,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.53,3,2,2,有,無,32340000,228497,坡道平面,37.5,2400000,,RPXNMLOKJIJGFCB08CB,國泰森林薈,A3棟12號,
北區,房地(土地+建物)+車位,臺中市北區武昌路與陝西東五街路口,22.45,住,,,1131112,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.89,2,2,2,有,無,17880000,184016,坡道平面,39.68,2200000,,RPQNMLPKJIJGFBB37CB,建築与詩,A3棟0號,
北區,房地(土地+建物),臺中市北區武昌路與陝西東五街路口,15.16,住,,,1131112,土地2建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,57.54,1,2,1,有,無,10070000,175009,,0.0,0,,RPTNMLPKJIJGFBB67CB,建築与詩,A5棟0號,
西屯區,房地(土地+建物)+車位,臺中市西屯區福中十五街與福中十五街十五巷路口,15.67,住,,,1131114,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.69,2,2,2,有,無,15360000,171187,升降機械,17.31,1600000,,RPRNMLPKJIJGFCB57CB,市政澄真,9E號,
北屯區,房地(土地+建物)+車位,臺中市北屯區和順路與軍福七路路口,29.89,商,,,1131115,土地1建物1車位2,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.79,3,2,2,有,無,25220000,158228,坡道平面,60.84,4500000,,RPPNMLQKJIJGFBB37CB,豐邑建設-太原YES,E7棟10號,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路二段、崇德二路二段、仁平街、水連街,28.07,住,,,1131114,土地1建物1車位1,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.72,2,2,2,有,無,25090000,224155,坡道平面,31.38,2150000,,RPSOMLQKJIJGFBB77CB,惠宇仁平MY PARK,10F-C號,
大肚區,房地(土地+建物)+車位,臺中市大肚區瑞井路65巷,18.76,,鄉村區,乙種建築用地,1131115,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.89,2,2,2,有,無,9880000,113917,坡道平面,28.4,1850000,,RPQNMLQKJIJGFKB38CB,茂洋旭美,I棟2號,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路二段、崇德二路二段、仁平街、水連街,45.67,住,,,1131116,土地1建物1車位2,二十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,229.96,3,2,2,有,無,43590000,229605,坡道平面,62.76,5200000,,RPQNMLRKJIJGFBB57CB,惠宇仁平MY PARK,21F-D號,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十二路與昌平東七路口,28.06,住,,,1131114,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.06,2,2,2,有,無,23210000,214506,坡道平面,43.58,2300000,,RPUPMLRKJIJGFBB18CB,大毅MEHO,11F-G號,1140104全部解約
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路二段、崇德二路二段、仁平街、水連街,45.67,住,,,1131117,土地1建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.58,4,2,2,有,無,39820000,223206,坡道平面,31.38,2500000,,RPWPMLRKJIJGFBB38CB,惠宇仁平MY PARK,5F-D號,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩七街與大觀路口,16.25,商,,,1131117,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.66,3,2,2,有,無,33310000,228906,坡道平面,37.5,2600000,,RPQNMLRKJIJGFCB67CB,國泰森林薈,A2棟6號,
