編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPKKHJFFCQ68CA,21,202.52,住宅、貯藏室,鋼筋混凝土造,82年4月19日,三層,一層 二層 三層 水箱 電梯樓梯間 地下一層 見其他登記事項
RPQNMLPKKHJFFCQ78CA,21,176.18,住商用,鋼筋混凝土造,82年6月21日,三層,一層 二層 三層 騎樓 電梯樓梯間 見其他登記事項
RPUNMLQJKHJFFDQ66CA,37,71.85,住家用,磚造,66年7月1日,一層,一層
RPSNMLRJKHJFFDQ56CA,6,254.43,住商用,鋼筋混凝土造,97年7月4日,四層,一層 二層 三層 四層 陽台 雨遮
RPTNMLRJKHJFFDQ66CA,6,251.81,住商用,鋼筋混凝土造,97年7月4日,四層,一層 二層 三層 四層 陽台 雨遮
RPRNMLKKKHJFFBQ28CA,7,165.89,店舖、停車空間、集合住宅,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPSNMLKKKHJFFBQ38CA,7,165.89,店舖、停車空間、集合住宅,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPQNMLRKKHJFFBQ88CA,1,221.11,住家用,鋼筋混凝土造,102年4月19日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLKKKHJFFBQ18CA,7,165.89,店舖、停車空間、集合住宅,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPVNMLQLKHJFFCQ86CA,9,226.76,住家用,鋼筋混凝土造,93年8月5日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPPNMLLKKHJFFCQ28CA,21,81.59,住家用,鋼筋混凝土造,81年11月30日,五層,三層 陽台
RPWNMLQLKHJFFCQ96CA,20,186.70,住家用,鋼筋混凝土造,82年8月12日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPQNMLLKKHJFFDQ58DA,,154.08,停車空間、住宅,鋼筋混凝土造,102年8月6日,三層,一層 二層 三層 陽台
RPVNMLMKKHJFFCQ98CA,,186.92,住宅、樓梯間,鋼筋混凝土造,102年11月4日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUNMLMKKHJFFCQ09EA,20,155.09,住家用,鋼筋混凝土造,83年6月22日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLQLKHJFFDQ66CA,,177.21,住家用,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPUNMLQLKHJFFDQ86CA,,177.27,住家用,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPXNMLQLKHJFFDQ17CA,,141.49,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPPNMLRLKHJFFDQ09CA,,148.67,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPOOMLQLKHJFFDQ98CA,,188.29,,鋼筋混凝土造,102年12月30日,四層,一層 二層 三層 四層 陽台
RPPNMLMKKHJFFDQ58DA,29,111.91,住家用,鋼筋混凝土加強磚造,74年4月11日,二層,一層 二層 電梯樓梯間
RPPNMLRKKHJFFBQ88DA,6,188.00,住家用,鋼筋混凝土造,96年8月30日,三層,一層 二層 三層 見其他登記事項
RPQNMLRLKHJFFDQ56CA,,148.67,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPTNMLRLKHJFFDQ86CA,,152.97,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPRNMLRLKHJFFDQ66CA,,156.01,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPWNMLQLKHJFFDQ07CA,,164.69,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPUNMLRLKHJFFDQ96CA,,164.75,,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層 陽台
RPUNMLRJLHJFFCQ76CA,5,178.43,住家用,鋼筋混凝土造,97年8月7日,三層,一層 二層 三層
RPSNMLNJLHJFFCQ78CA,34,113.80,住家用,鋼筋混凝土加強磚造,68年12月15日,二層,一層 二層 騎樓
RPPNMLNJLHJFFCQ48CA,20,222.97,住家用,鋼筋混凝土造,82年8月4日,四層,一層 二層 三層 四層 電梯樓梯間 見其他登記事項
RPRNMLRLKHJFFCQ56CA,21,154.32,住商用,ＲＣ造ＲＣ造磚材料,81年10月30日,三層,一層 二層 三層 電梯樓梯間
RPSNMLNKKHJFFBQ68CA,28,109.80,住家用,加強磚造,75年6月18日,二層,一層 二層 電梯樓梯間
