編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLLKKHJFFAW88CA,,57.74,見其他登記事項,鋼筋混凝土造,102年10月25日,三層,一層
RPTNMLMKKHJFFAW56CA,1,28.63,見其他登記事項,鋼筋混凝土造,102年3月18日,三層,二層
RPTNMLMKKHJFFAW56CA,1,2.88,見其他登記事項,鋼筋混凝土造,102年3月18日,三層,
SPTNMLMKKHJFFAW66CA,1,28.63,見其他登記事項,鋼筋混凝土造,102年3月18日,三層,二層
SPTNMLMKKHJFFAW66CA,1,2.88,見其他登記事項,鋼筋混凝土造,102年3月18日,三層,
RPROMLOLKHJFFAW76CA,,94.20,集合住宅,鋼筋混凝土造,102年11月20日,三層,一層 陽台
RPROMLOLKHJFFAW76CA,,7.21,共有部分：本共有部分之項目有樓梯間１項,鋼筋混凝土造,102年11月20日,三層,
RPROMLOLKHJFFAW76CA,,46.09,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPVOMLOLKHJFFAW17CA,,94.20,集合住宅,鋼筋混凝土造,102年11月20日,三層,二層 陽台
RPVOMLOLKHJFFAW17CA,,6.99,共有部分：本共有部分之項目有樓梯間１項,鋼筋混凝土造,102年11月20日,三層,
RPVOMLOLKHJFFAW17CA,,46.09,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPVNMLSKKHJFFAW37CA,,22.80,集合住宅,鋼筋混凝土造,102年11月20日,三層,二層 陽台
RPVNMLSKKHJFFAW37CA,,3.80,共有部分：本共有部分之項目計有樓梯間、走廊等２項,鋼筋混凝土造,102年11月20日,三層,
RPVNMLSKKHJFFAW37CA,,28.56,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPPNMLPJLHJFFAW09CA,6,31.74,集合住宅,鋼筋混凝土造,97年2月1日,四層,三層 陽台
RPPNMLPJLHJFFAW09CA,6,4.52,樓梯間,鋼筋混凝土造,97年2月1日,四層,
RPWOMLOLKHJFFAW27CA,,22.15,集合住宅,鋼筋混凝土造,102年11月20日,三層,三層 陽台
RPWOMLOLKHJFFAW27CA,,3.71,共有部分：本共有部分之項目計有樓梯間、走廊等２項,鋼筋混凝土造,102年11月20日,三層,
RPWOMLOLKHJFFAW27CA,,31.97,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPSNMLRKKHJFFAW96CA,,25.87,集合住宅,鋼筋混凝土造,102年11月20日,三層,一層 陽台
RPSNMLRKKHJFFAW96CA,,4.21,共有部分：本共有部分之項目計有樓梯間、走廊等２項,鋼筋混凝土造,102年11月20日,三層,
RPSNMLRKKHJFFAW96CA,,5.68,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPUNMLSKKHJFFAW27CA,,104.32,集合住宅,鋼筋混凝土造,102年11月20日,三層,二層 陽台
RPUNMLSKKHJFFAW27CA,,10.74,共有部分：本共有部分之項目有樓梯間１項,鋼筋混凝土造,102年11月20日,三層,
RPUNMLSKKHJFFAW27CA,,21.42,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPSOMLOLKHJFFAW86CA,,22.80,集合住宅,鋼筋混凝土造,102年11月20日,三層,三層 陽台
RPSOMLOLKHJFFAW86CA,,3.80,共有部分：本共有部分之項目計有樓梯間、走廊等２項,鋼筋混凝土造,102年11月20日,三層,
RPSOMLOLKHJFFAW86CA,,5.03,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPXOMLOLKHJFFAW37CA,,88.46,集合住宅,鋼筋混凝土造,102年11月20日,三層,一層 陽台
RPXOMLOLKHJFFAW37CA,,6.70,共有部分：本共有部分之項目有樓梯間１項,鋼筋混凝土造,102年11月20日,三層,
RPXOMLOLKHJFFAW37CA,,44.79,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPTOMLOLKHJFFAW96CA,,22.80,集合住宅,鋼筋混凝土造,102年11月20日,三層,三層 陽台
RPTOMLOLKHJFFAW96CA,,3.80,共有部分：本共有部分之項目計有樓梯間、走廊等２項,鋼筋混凝土造,102年11月20日,三層,
RPTOMLOLKHJFFAW96CA,,5.03,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPXOMLKLKHJFFAW96CA,,105.36,集合住宅,鋼筋混凝土造,102年12月27日,三層,三層 陽台
RPXOMLKLKHJFFAW96CA,,5.45,共有部分：本共有部分之項目有樓梯間一項。,鋼筋混凝土造,102年12月27日,三層,
RPQPMLKLKHJFFAW98CA,,111.35,集合住宅,鋼筋混凝土造,102年12月27日,三層,二層 陽台
RPQPMLKLKHJFFAW98CA,,10.67,共有部分：本共有部分之項目有樓梯間一項。,鋼筋混凝土造,102年12月27日,三層,
RPSPMLKLKHJFFAW56CA,,91.45,店舖,鋼筋混凝土造,102年12月27日,三層,一層 陽台
