鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮站前路５６巷４之４號,29.21,住,,,1030109,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761103,109.13000000000001,6,2,3,有,無,3100000,28406,,0.0,0,含增建約27坪建物。,RPPNMLSJKHJFFAG67CA,90.11,0.0,9.65,,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大隱十二路１８５號,1642.0,,特定農業區,農牧用地,1030110,土地1建物1車位0,一層，二層，三層,三層,農舍,見其他登記事項,鋼筋混凝土造,1011012,308.77,3,3,4,有,無,17500000,,,0.0,0,,RPOSMLQJKHJFFAG87CA,306.21,2.56,0.0,,
冬山鄉,土地,鹿安一段793地號,3596.03,,特定農業區,農牧用地,1030117,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000000,9733,,0.0,0,本次買賣共包含特定農業區甲種建築用地土地一筆面積1432.74平方公尺、特定農業區農牧用地土地四筆面積6607.46平方公尺、特定農業區農牧用地配建土地四筆面積5823.48平方公尺及特定農業區水利用地六筆面積127.2平方公尺全部計算在內。,RPVOMLKKKHJFFAG67CA,0.0,0.0,0.0,,
頭城鎮,土地,頭圍一段685地號,140.39,商,,,1021228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7175053,51108,,0.0,0,,RPQOMLQJKHJFFBG77CA,0.0,0.0,0.0,,
宜蘭市,土地,建業段317-25地號,3798.46,住,,,1021216,土地14建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180398362,47493,,0.0,0,,RPPOMLRKKHJFFBG87CA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路１１２號十七樓之一,8.98,住,,,1030112,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840316,56.150000000000006,1,2,1,有,有,3550000,63224,,0.0,0,,RPRNMLRLKHJFFBG08CA,47.73,1.94,0.0,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄8號,99.71,商,,,1021230,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,318.37,5,3,5,有,有,12600000,39577,坡道平面,0.0,0,,RPROMLRLKHJFFBG18CA,205.79,5.23,18.94,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄16號,108.71,商,,,1021230,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,324.69,5,3,5,有,有,12160000,37451,坡道平面,0.0,0,,RPWOMLRLKHJFFBG68CA,217.15,7.46,17.12,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄1號,120.29,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,331.53,5,3,5,有,有,13100000,39514,坡道平面,0.0,0,,RPXOMLRLKHJFFBG78CA,210.79,11.6,14.33,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄3號,104.03,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,299.54,5,3,5,有,有,11800000,39394,坡道平面,0.0,0,,RPOPMLRLKHJFFBG97CA,197.67,4.87,12.79,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄5號,113.94,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,319.36,5,3,5,有,有,12690000,39736,坡道平面,0.0,0,,RPQQMLRLKHJFFBG28CA,199.44,5.23,26.7,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄9號,99.99,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,319.07,5,3,5,有,有,12460000,39051,坡道平面,0.0,0,,RPSQMLRLKHJFFBG48CA,199.52,5.46,21.98,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄7號,100.93,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,317.63,5,3,5,有,有,12330000,38819,坡道平面,0.0,0,,RPTQMLRLKHJFFBG58CA,197.8,5.47,26.19,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄11號,100.02,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,321.27,5,3,5,有,有,12500000,38908,坡道平面,0.0,0,,RPUQMLRLKHJFFBG68CA,202.25,5.23,25.43,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄13號,100.99,商,,,1021230,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,307.81,5,3,5,有,有,11880000,38595,坡道平面,0.0,0,,RPVQMLRLKHJFFBG78CA,196.11,7.23,17.33,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路三段79巷19號,100.8,商,,,1021231,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,256.37,5,3,5,有,有,9800000,38226,,0.0,0,,RPXQMLRLKHJFFBG98CA,216.8,4.65,23.86,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路三段79巷21號,99.84,商,,,1021231,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,252.92999999999998,5,3,5,有,有,9100000,35978,,0.0,0,,RPORMLRLKHJFFBG18CA,213.87,4.57,23.76,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路三段79巷23號,99.84,商,,,1021231,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,252.92999999999998,5,3,5,有,有,9100000,35978,,0.0,0,,RPPRMLRLKHJFFBG28CA,213.87,4.57,23.76,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路三段79巷25號,99.84,商,,,1021231,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,252.92999999999998,5,3,5,有,有,9800000,38746,,0.0,0,,RPQRMLRLKHJFFBG38CA,213.87,4.57,23.76,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿農權路三段79巷27號,99.84,商,,,1021231,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,252.91,5,3,5,有,有,9800000,38749,,0.0,0,,RPRRMLRLKHJFFBG48CA,219.95,4.57,17.72,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄10號,99.71,商,,,1021230,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,318.37,5,3,5,有,有,12500000,39262,坡道平面,0.0,0,,RPTOMLRLKHJFFBG38CA,205.79,5.23,18.94,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄12號,104.71,商,,,1021230,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,319.91,5,3,5,有,有,12500000,39073,坡道平面,0.0,0,,RPUOMLRLKHJFFBG48CA,213.9,6.3,12.98,,
羅東鎮,土地,十六份新段953地號,68.02,,,,1030120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,292486,4300,,0.0,0,,RPVNMLRJKHJFFAG38EA,0.0,0.0,0.0,,
蘇澳鎮,土地,國姓段484地號,21.61,商,,,1021118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,388115,17960,,0.0,0,,RPRNMLPJKHJFFAG77EA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿農權路三段79巷17弄2號,100.71,商,,,1021230,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020801,322.15,5,3,5,有,有,12880000,39981,坡道平面,0.0,0,,RPSNMLRLKHJFFBG38EA,208.31,6.03,19.19,,
