鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,房地(土地+建物),臺北市中山區八德路二段300巷58號5樓,48.24,其他,,,1030724,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990423,213.68,3,2,2,有,有,有,68000,318,,0.0,0,,RPRNMLLJQHJFFCA57CC
中山區,房地(土地+建物),臺北市中山區新生北路二段76巷26號五樓,10.3,商,,,1030714,土地1建物1車位0,五層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790104,29.61,1,0,1,有,有,有,11500,388,,0.0,0,租金含管理費。,RPPOMLLJQHJFFCA47CC
中山區,建物,臺北市中山區林森北路452號9樓之8,0.0,商,,,1030801,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981106,100.46,2,1,1,有,有,有,51500,513,坡道平面,0.0,0,,RPQOMLLJQHJFFCA57CC
中山區,房地(土地+建物),臺北市中山區新生北路２段７６號八樓之7,3.66,商,,,1030723,土地1建物1車位0,九層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970925,32.0,1,1,1,有,有,有,18000,563,,0.0,0,租金含管理費、網路、第四台。,RPROMLLJQHJFFCA67CC
中山區,建物,臺北市中山區新生北路三段56巷19號3樓之5,0.0,商,,,1030731,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981021,75.36,1,1,1,有,有,有,50000,663,,0.0,0,,RPSOMLLJQHJFFCA77CC
中山區,建物,臺北市中山區建國北路二段87號2樓之1,0.0,住,,,1030707,土地0建物1車位0,二層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0711118,120.84,0,0,0,無,有,無,37500,310,,0.0,0,,RPUOMLLJQHJFFCA97CC
內湖區,建物,臺北市內湖區文德路66巷69弄16號5樓,0.0,住,,,1030709,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721230,105.78,3,2,1,有,無,有,15500,147,,0.0,0,,RPVPMLLJQHJFFCA18CC
中山區,建物,臺北市中山區林森北路587號五樓之6,0.0,商,,,1030710,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.96,2,1,1,有,有,有,54390,605,,0.0,0,,RPPQMLLJQHJFFCA67CC
信義區,房地(土地+建物),臺北市信義區信義路五段8巷11號,7.93,其他,,,1030712,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0871019,55.74,0,0,0,無,有,有,38000,682,,0.0,0,,RPRNMLLJQHJFFDA67CC
