鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
朴子市,房地(土地+建物),嘉義縣朴子市朴子六路２５號五樓３,44.05,住,,,1030717,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851123,95.96,4,2,2,有,有,2880000,30013,,0.0,0,,RPPNMLOJQHJFFBQ98CA,84.38,0.0,11.58,,
六腳鄉,土地,竹子腳段竹嘉小段419地號,3679.0,,特定農業區,農牧用地,1030724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2060240,560,,0.0,0,,RPQNMLOJQHJFFBQ09CA,0.0,0.0,0.0,,
義竹鄉,土地,五間厝段中厝小段468地號,2670.0,,特定農業區,農牧用地,1030714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2403000,900,,0.0,0,,RPPNMLPJQHJFFBQ09CA,0.0,0.0,0.0,,
義竹鄉,土地,頭竹圍段竹圍小段704地號,10029.0,,特定農業區,農牧用地,1030705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,927,,0.0,0,,RPQNMLPJQHJFFBQ56CA,0.0,0.0,0.0,,
義竹鄉,土地,新店段1109-55地號,5827.83,,特定專用區,養殖用地,1030703,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2059263,353,,0.0,0,,RPRNMLPJQHJFFBQ66CA,0.0,0.0,0.0,,
六腳鄉,土地,下雙溪段兩溪小段384地號,12885.0,,特定農業區,丁種建築用地,1030619,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,81851700,6352,,0.0,0,,RPRNMLRJQHJFFBQ86CA,0.0,0.0,0.0,,
布袋鎮,土地,樹林頭段林頭小段344地號,2067.0,,一般農業區,農牧用地,1030703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,532,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLRJQHJFFBQ17CA,0.0,0.0,0.0,,
朴子市,土地,永和段36地號,89.0,住,,,1030719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3230700,36300,,0.0,0,,RPOOMLRJQHJFFBQ66CA,0.0,0.0,0.0,,
大林鎮,房地(土地+建物),嘉義縣大林鎮平林里莊敬街１７４巷３號一樓,36.48,住,,,1030719,土地0建物1車位0,一層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0820217,102.92,2,1,2,有,無,3000000,29149,,0.0,0,,RPPNMLQJQHJFFCQ66CA,91.15,11.77,0.0,,
民雄鄉,土地,菁埔段菁埔小段1234地號,5510.0,,特定農業區,農牧用地,1030529,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,1488,,0.0,0,,RPQNMLSJQHJFFCQ96CA,0.0,0.0,0.0,,
民雄鄉,土地,東湖段667地號,1827.02,,特定農業區,農牧用地,1030809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,2080,,0.0,0,,RPUNMLSKQHJFFCQ47CA,0.0,0.0,0.0,,
民雄鄉,土地,崙子頂段919地號,560.7,,特定農業區,農牧用地,1030717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1187270,2117,,0.0,0,土地價格每坪7000元整,RPQNMLTKQHJFFCQ17CA,0.0,0.0,0.0,,
新港鄉,房地(土地+建物),嘉義縣新港鄉宮前村新民路２１０號,160.38,住,,,1030717,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土加強磚造,0640327,106.86,4,2,2,有,無,7500000,70185,,0.0,0,,RPRNMLLLQHJFFCQ56CA,106.86,0.0,0.0,,
民雄鄉,土地,大崎腳段169地號,2029.0,,特定農業區,農牧用地,1030702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2950000,1454,,0.0,0,土地上提供152平方公尺供第三人設定不動產役權,RPRNMLPLQHJFFCQ96CA,0.0,0.0,0.0,,
太保市,房地(土地+建物),嘉義縣太保巿舊埤里新安五街４８號,76.0,,鄉村區,乙種建築用地,1030703,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0880531,132.56,4,2,2,有,無,2450000,18482,,0.0,0,,RPRNMLPJQHJFFDQ86CA,0.0,0.0,0.0,,
太保市,土地,嘉新段939地號,46.09,住,,,1030707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,348500,7561,,0.0,0,,RPUNMLLKQHJFFDQ86CA,0.0,0.0,0.0,,
太保市,土地,嘉新段948地號,78.32,住,,,1030707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,592000,7559,,0.0,0,,RPWNMLLKQHJFFDQ07CA,0.0,0.0,0.0,,
太保市,土地,嘉新段947-1地號,133.51,住,,,1030707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1009500,7561,,0.0,0,,RPOOMLLKQHJFFDQ98CA,0.0,0.0,0.0,,
太保市,土地,嘉新段947-2地號,267.02,住,,,1030707,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2019200,7562,,0.0,0,,RPWOMLLKQHJFFDQ17CA,0.0,0.0,0.0,,
鹿草鄉,土地,鹿北段1613地號,88.98,住,,,1030812,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,10115,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLQKQHJFFDQ07CA,0.0,0.0,0.0,,
水上鄉,房地(土地+建物),嘉義縣水上鄉水上村水德路２１０巷３號,91.39,住,,,1030617,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030507,184.92,4,2,3,有,無,6200000,33528,,0.0,0,,RPSNMLMLQHJFFDQ86CA,175.49,0.0,9.43,,
梅山鄉,房地(土地+建物),嘉義縣梅山鄉梅北村北興街13號,98.0,商,,,1030708,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0651218,254.37,4,4,2,有,無,7000000,27519,,0.0,0,價金含內部部份設備,RPQNMLQJQHJFFEQ96CA,244.82,9.55,0.0,,
番路鄉,土地,內甕段241-4地號,11543.0,,山坡地保育區,農牧用地,1030523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,416,,0.0,0,,RPUNMLMKQHJFFEQ07CA,0.0,0.0,0.0,,
竹崎鄉,房地(土地+建物),嘉義縣竹崎鄉鹿滿村１２鄰鹿鳴路３５號,97.32,,鄉村區,乙種建築用地,1030606,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0741206,86.37,3,1,2,有,無,1800000,20841,,0.0,0,,RPRNMLOKQHJFFEQ96CA,79.96,6.41,0.0,,
義竹鄉,土地,安溪寮段平溪小段96-1地號,30.0,,特定農業區,農牧用地,1030708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000,667,,0.0,0,,RPUNMLPJQHJFFBQ07DA,0.0,0.0,0.0,,
水上鄉,房地(土地+建物),嘉義縣水上鄉寬士村崎子頭20之16號,83.44,,鄉村區,乙種建築用地,1030624,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830113,172.42,4,2,3,有,無,4350000,25229,,0.0,0,,RPSNMLPJQHJFFDQ07DA,160.46,0.0,11.96,,
水上鄉,房地(土地+建物),嘉義縣水上鄉水上村進學街86巷5號,42.39,住,,,1030714,土地1建物1車位0,一層，二層，三層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0831012,173.78,4,1,2,有,有,2060000,11854,,0.0,0,,RPPNMLOKQHJFFDQ76DA,134.99,21.84,0.0,,
東石鄉,土地,新掌潭段401地號,1676.07,,一般農業區,農牧用地,1030725,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1360000,811,,0.0,0,,RPSNMLPJQHJFFBQ86DA,0.0,0.0,0.0,,
義竹鄉,土地,埤子頭段埤前小段916地號,3471.0,,特定農業區,農牧用地,1030725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2082600,600,,0.0,0,,RPTNMLPJQHJFFBQ96DA,0.0,0.0,0.0,,
