編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOLQHJFFAI78CA,21,101.18,住家用,鋼筋混凝土造,82年6月9日,十二層,八層 陽台 花台
RPUNMLOLQHJFFAI78CA,21,18.80,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPUNMLOLQHJFFAI78CA,21,17.32,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPVNMLOJQHJFFAI88EA,21,69.52,住家用,鋼筋混凝土造,82年7月2日,六層,三層 陽台
RPVNMLOJQHJFFAI88EA,21,33.38,共有部份,鋼筋混凝土造,82年7月2日,六層,
RPPNMLPJQHJFFAI18CA,19,367.56,住家用,鋼筋混凝土造,84年11月18日,四層,一層 二層 三層 四層 陽台 電梯樓梯間 夾層 瞭望室
RPRNMLPJQHJFFAI58EA,30,78.70,住家用,鋼筋混凝土造,73年6月23日,五層,五層
RPRNMLPJQHJFFAI58EA,30,7.27,共有部份,鋼筋混凝土造,73年6月23日,五層,
RPRNMLTJQHJFFAI78CA,31,98.58,住家用,鋼筋混凝土造,72年3月31日,五層,五層
RPRNMLTJQHJFFAI78CA,31,7.49,共有部份,鋼筋混凝土造,72年3月31日,五層,
RPRNMLQJQHJFFAI68EA,10,114.80,住家用,鋼筋混凝土造,93年10月29日,十四層,十三層 陽台
RPRNMLQJQHJFFAI68EA,10,70.78,共有部份,鋼筋混凝土造,93年10月29日,十四層,
RPXNMLRJQHJFFAI56CA,16,154.32,見其他登記事項,見其他登記事項,87年7月24日,一層,騎樓 見其他登記事項
RPSNMLPJQHJFFAI48CA,20,93.71,住家用,鋼筋混凝土造,83年11月29日,十六層,四層 陽台 花台
RPSNMLPJQHJFFAI48CA,20,20.60,共有部份,鋼筋混凝土造,83年11月29日,十六層,
RPVNMLRJQHJFFAI98CA,10,108.26,住家用,鋼筋混凝土造,93年11月3日,十四層,十四層 陽台
RPVNMLRJQHJFFAI98CA,10,75.38,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPVNMLMKQHJFFAI58CA,21,94.34,住家用,鋼筋混凝土造,82年6月23日,十二層,八層 陽台
RPVNMLMKQHJFFAI58CA,21,13.14,共有部份,鋼筋混凝土造,82年6月23日,十二層,
RPVNMLMKQHJFFAI58CA,21,15.90,共有部份,鋼筋混凝土造,82年6月23日,十三層,
RPQNMLQKQHJFFAI48CA,25,35.29,住家用,鋼筋混凝土造,78年5月18日,五層,二層 陽台
RPQNMLQKQHJFFAI48CA,25,2.59,共有部份,鋼筋混凝土造,78年5月18日,五層,
RPQNMLQKQHJFFAI48CA,25,4.88,共有部份,鋼筋混凝土造,78年5月18日,五層,
RPVNMLSJQHJFFAI09CA,25,156.95,住家用,加強磚造,78年4月24日,二層,一層 二層 電梯樓梯間 夾層
RPSNMLLKQHJFFAI18CA,,197.31,住家用,鋼筋混凝土構造,103年4月22日,四層,一層 二層 三層 四層 陽台
RPPOMLQKQHJFFAI48CA,22,91.29,住家用,鋼筋混凝土造,81年12月10日,十六層,十二層 陽台 花台
RPPOMLQKQHJFFAI48CA,22,48.53,共有部份,鋼筋混凝土造,81年12月10日,十六層,
RPPOMLQKQHJFFAI48CA,22,12.14,共有部份,鋼筋混凝土造,81年12月10日,十六層,
RPTPMLSKQHJFFAI56CA,24,184.10,住家用,鋼筋混凝土造,79年2月16日,四層,一層 二層 三層 四層 電梯樓梯間 走廊
RPXNMLKLQHJFFAI68CA,1,226.77,停車空間、住宅、樓梯間,鋼筋混凝土構造,102年10月16日,三層,一層 二層 三層 陽台 見其他登記事項
RPVNMLNKQHJFFAI68CA,29,92.79,住家用,鋼筋混凝土造,74年12月14日,四層,三層
RPVNMLNKQHJFFAI68CA,29,6.64,共有部份,鋼筋混凝土造,74年12月14日,四層,
RPVNMLNKQHJFFAI68CA,29,3.29,共有部份,鋼筋混凝土造,74年12月14日,四層,
RPVNMLNKQHJFFAI68CA,29,2.82,共有部份,鋼筋混凝土造,74年12月14日,四層,
RPUOMLQLQHJFFAI09CA,19,36.92,住家用,鋼筋混凝土造,84年5月19日,十五層,四層
RPUOMLQLQHJFFAI09CA,19,3.70,住家用,鋼筋混凝土造,84年5月19日,十五層,
RPUOMLQLQHJFFAI09CA,19,.77,住家用,鋼筋混凝土造,84年5月19日,十五層,
RPUOMLQLQHJFFAI09CA,19,13.69,共有部份,鋼筋混凝土造,84年5月19日,十五層,
RPQNMLQJQHJFFAI58EA,1,366.85,住宅、樓梯間、停車空間、辦公室,鋼筋混凝土構造,102年9月17日,五層,一層 二層 三層 四層 五層 陽台
RPQNMLQJQHJFFAI58EA,1,.79,本共有部分之項目有管理維護使用空間等１項,鋼筋混凝土構造,102年9月17日,一層,
RPVOMLSKQHJFFAI66CA,18,225.57,住商用,鋼筋混凝土造,85年6月7日,五層,一層 二層 三層 四層 五層 陽台 騎樓
RPRNMLQKQHJFFAI58CA,21,57.58,住家用,鋼筋混凝土造,82年3月16日,七層,二層 陽台
RPRNMLQKQHJFFAI58CA,21,7.78,共有部份,鋼筋混凝土造,82年3月16日,七層,
RPRNMLQKQHJFFAI58CA,21,7.96,共有部份,鋼筋混凝土造,82年3月16日,七層,
RPVNMLPKQHJFFAI88CA,23,120.31,住家用,鋼筋混凝土造,80年7月26日,六層,六層
RPVNMLPKQHJFFAI88CA,23,27.72,住家用,鋼筋混凝土造,80年7月26日,六層,
RPVNMLPKQHJFFAI88CA,23,25.72,共有部份,鋼筋混凝土造,80年7月26日,六層,
RPXNMLMKQHJFFAI78CA,30,85.90,住家用,鋼筋混凝土造,73年7月28日,五層,一層
RPXNMLMKQHJFFAI78CA,30,29.18,共有部份,鋼筋混凝土造,73年7月28日,五層,
RPTNMLMLQHJFFAI48CA,,178.78,住家用,鋼筋混凝土構造,103年5月6日,三層,一層 二層 三層 陽台
RPWNMLNKQHJFFAI78CA,18,9.04,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPWNMLNKQHJFFAI78CA,18,33.53,住家用,鋼筋混凝土造,85年3月11日,二十層,二十層 陽台 花台
RPSNMLMJRHJFFAI28CA,37,93.86,住家用,鋼筋混凝土加強磚造,66年5月13日,三層,
RPTNMLNKQHJFFAI48CA,,71.83,住家用,木造,,二層,一層 二層
RPWOMLMKQHJFFAI78CA,18,50.78,住家用,鋼筋混凝土造,85年6月18日,九層,七層 陽台
RPWOMLMKQHJFFAI78CA,18,22.01,共有部份,鋼筋混凝土造,85年6月18日,九層,
RPVNMLNKQHJFFAI88EA,,228.49,店舖、住宅,鋼筋混凝土構造,103年6月19日,四層,一層 二層 三層 四層 陽台
RPWNMLMKQHJFFAI88EA,35,96.75,住家用,鋼筋混凝土造,68年4月3日,五層,五層 電梯樓梯間
RPVOMLMKQHJFFAI88EA,21,29.10,住家用,鋼筋混凝土造,82年4月26日,六層,五層 陽台
RPVOMLMKQHJFFAI88EA,21,4.52,避難室、停車場,鋼筋混凝土造,82年4月26日,六層,
RPVOMLMKQHJFFAI88EA,21,.64,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPVOMLMKQHJFFAI88EA,21,4.08,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPQNMLMKQHJFFAI28EA,33,104.88,住家用,鋼筋混凝土加強磚造,70年9月21日,二層,一層 二層 電梯樓梯間
RPQOMLMLQHJFFAI28CA,9,228.92,住家用,鋼筋混凝土造,94年9月2日,四層,一層 二層 三層 四層 陽台
RPSPMLLJRHJFFAI38CA,34,158.78,住家用,鋼筋混凝土加強磚造,69年4月1日,二層,一層 二層 電梯樓梯間
RPOOMLPLQHJFFAI38CA,25,224.16,住家用,鋼筋混凝土造,78年11月8日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLPLQHJFFAI48CA,19,82.96,住家用,鋼筋混凝土造,84年3月6日,十層,六層 陽台 花台
RPPOMLPLQHJFFAI48CA,19,11.27,共有部份,鋼筋混凝土造,84年3月6日,十層,
RPPOMLPLQHJFFAI48CA,19,11.70,共有部份,鋼筋混凝土造,84年3月6日,十層,
RPXNMLPLQHJFFAI56CA,,208.91,住宅、樓梯間,鋼筋混凝土構造,103年3月14日,三層,一層 二層 三層 陽台 見其他登記事項
RPQOMLKLQHJFFAI08CA,3,245.79,法定騎樓、店舖、住宅,鋼筋混凝土構造,100年6月7日,四層,一層 二層 三層 四層 陽台 騎樓
RPOPMLLJRHJFFAI97CA,10,115.59,住家用,鋼筋混凝土造,93年10月28日,十四層,十四層 陽台
RPOPMLLJRHJFFAI97CA,10,79.63,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPRNMLLLQHJFFAI18CA,29,68.83,住家用,鋼筋混凝土造,74年11月29日,五層,一層 陽台
RPRNMLLLQHJFFAI18CA,29,12.56,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPRNMLLLQHJFFAI18CA,29,8.46,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPRNMLPKQHJFFAI48CA,2,162.46,住家用,鋼筋混凝土構造,101年5月9日,三層,一層 二層 三層 陽台
RPUOMLMKQHJFFAI58CA,33,86.68,住家用,鋼筋混凝土加強磚造,70年2月3日,二層,一層 二層
RPSNMLLLQHJFFAI28CA,39,80.16,住家用,鋼筋混凝土加強磚造,64年6月13日,二層,一層 二層
RPRNMLOLQHJFFAI48CA,,300.79,停車空間、住宅、梯間,鋼筋混凝土構造,103年2月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
