編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLPJQHJFFBM56CC,20,208.17,農舍,鋼筋混凝土造,,三層,
RPOOMLLJQHJFFAM48DC,2,202.01,人行道、店舖、住宅,鋼筋混凝土造,101年9月4日,四層,
RPWNMLLJQHJFFAM09CC,24,242.22,農舍,加強磚造,79年10月17日,二層,
RPPNMLQJQHJFFCM09CC,34,63.98,住家用,加強磚造,69年5月23日,二層,
RPQNMLKLQHJFFAM58CC,7,166.85,住商用,鋼筋混凝土造,96年5月10日,四層,
RPUNMLMLQHJFFBM66CC,21,426.70,住商用,鋼筋混凝土造、鋼架造（有牆）,82年3月27日,二層,
RPQNMLSKQHJFFBM76CC,27,127.23,住家用,加強磚造,77年1月1日,二層,
RPPNMLPLQHJFFAM09DC,20,56.47,住商用,鋼筋混凝土造,83年6月17日,八層,
RPTNMLOJQHJFFCM66CC,20,81.71,集合住宅,鋼筋混凝土造,83年12月31日,十二層,
RPUNMLSKRHJFFCM37CC,20,121.84,集合住宅,鋼筋混凝土造,83年7月8日,十二層,
RPQNMLNKIIJFFAM18DC,9,143.00,商業用,鋼鐵造有牆,94年10月18日,一層,
RPSNMLSLQHJFFDM27CC,34,195.75,住商用,鋼筋混凝土加強磚造,69年7月6日,四層,
RPQNMLKKRHJFFBM68CC,20,72.02,住家用,鋼筋混凝土造,83年3月16日,七層,
RPRNMLNJIIJFFBM28DC,41,167.02,住商用,鋼筋混凝土加強磚造,63年2月28日,三層,
RPPNMLRLQHJFFBM66CC,23,177.29,住商用,鋼筋混凝土造,80年10月22日,四層,
RPPOMLTJIIJFFBM68CC,34,189.00,住商用,鋼筋混凝土加強磚造,69年3月18日,三層,
RPTNMLMLIIJFFBM48CC,21,85.94,住家用,鋼筋混凝土造,82年11月24日,七層,
RPTNMLMLIIJFFBM48CC,21,8.06,住家用,鋼筋混凝土造,82年11月24日,七層,
RPTNMLMLIIJFFBM48CC,21,34.71,防空避難室、停車空間、水箱、管理室、昇降機、梯間、機械室,鋼筋混凝土造,82年11月24日,七層,
RPRNMLTLIIJFFBM09DC,25,71.91,商業用,鋼造,78年6月29日,一層,
RPRNMLTLIIJFFBM09DC,25,71.91,商業用,鋼造,78年6月29日,一層,
RPQNMLLLIIJFFBM18DC,,33.42,住家用,磚造,,一層,
RPUNMLNLIIJFFBM78DC,16,79.01,住家用,鋼筋混凝土造,87年5月15日,七層,
RPUNMLNLIIJFFBM78DC,16,27.27,防空避難室、梯間、機械室、水塔,鋼筋混凝土造,87年5月15日,七層,
RPVOMLLLIIJFFCM88DC,9,29.45,人行道、店舖、住宅,鋼骨鋼筋混凝土造,95年2月9日,四層,
RPPNMLKMIIJFFAM97DC,7,177.51,住商用,鋼筋混凝土造,96年10月26日,四層,
RPPNMLTJRHJFFAM66CC,20,171.39,住家用,鋼筋混凝土造,83年3月31日,三層,
