編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNKJIJFFAL97DA,19,217.99,人行道、店舖、住宅、梯間,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層 騎樓 見其他登記事項 見其他登記事項
RPRNMLNKJIJFFIL78CA,20,60.04,住家用,鋼筋混凝土造,83年7月2日,五層,五層 陽台
RPRNMLNKJIJFFIL78CA,20,.99,辦公室、守衛室、走道,鋼筋混凝土造,83年7月2日,六層,
RPRNMLNKJIJFFIL78CA,20,3.89,避難室、車道、水箱、機械室、配電室,鋼筋混凝土造,83年7月2日,六層,
RPRNMLNKJIJFFIL78CA,20,23.17,梯間、電梯間、機械室、水箱,鋼筋混凝土造,83年7月2日,五層,
RPPNMLOJJIJFFIL58CA,41,216.23,住商用,加強磚造,62年9月1日,三層,一層 二層 三層 騎樓
RPWNMLNJJIJFFGL98CA,20,276.48,店住宅、人行道、梯間,鋼筋混凝土造,84年3月3日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPPNMLOJJIJFFHL58DA,18,.19,辦公室,鋼筋混凝土造,86年2月27日,十四層,
RPPNMLOJJIJFFHL58DA,18,12.24,停車空間、防空避難室,鋼筋混凝土造,86年2月27日,十四層,
RPPNMLOJJIJFFHL58DA,18,53.77,集合住宅,鋼筋混凝土造,86年2月27日,十四層,十層 陽台
RPPNMLOJJIJFFHL58DA,18,3.06,停車空間、防空避難室,鋼筋混凝土造,86年2月27日,十四層,
RPPNMLOJJIJFFHL58DA,18,12.96,防空避難室、停車場、梯間、水箱、機房,鋼筋混凝土造,86年2月27日,十四層,
RPPQMLNKJIJFFCB37DA,20,98.43,住家用,鋼筋混凝土造,83年10月21日,十五層,十四層 陽台 花台
RPPQMLNKJIJFFCB37DA,20,32.27,共有部份,鋼筋混凝土造,83年10月21日,十五層,
RPPQMLNKJIJFFCB37DA,20,33.36,辦公室、停車空間,鋼筋混凝土造,83年10月21日,十五層,
RPPQMLNKJIJFFCB37DA,20,11.85,共有部份,鋼筋混凝土造,83年10月21日,十五層,
RPUNMLQJJIJFFGL09CA,21,148.79,集合住宅、店舖,鋼筋混凝土造,82年10月28日,十二層,一層 二層 陽台 平台
RPUNMLQJJIJFFGL09CA,21,46.89,共有部份,鋼筋混凝土造,82年10月28日,十二層,
RPTPMLQJJIJFFGL56CA,,70.99,店舖,鋼筋混凝土造,103年4月11日,十二層,一層 見其他登記事項
RPTPMLQJJIJFFGL56CA,,84.60,本共有部份之項目有：防空避難室兼停車空間、車道、電梯間（昇降機間）、安全梯、消防機械室兼污水機械室、水箱、停車空間、電信室、台電配電室、發電機室、電錶區、頂蓋型沿街步道式開放空間、公共服務空間、垃圾處理室、門廳、梯廳（昇降機間）、透空遮牆、樓梯間、機械室、水錶室等２０項,鋼筋混凝土造,103年4月11日,十二層,
RPWNMLRJJIJFFGL76CA,7,156.91,店舖．住宅．樓梯間,鋼筋混凝土造,96年9月5日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPSNMLLKJIJFFGL48CA,37,90.08,住家用,加強磚造,66年5月15日,二層,一層 二層
RPWOMLMKJIJFFGL09CA,19,94.61,集合住宅,鋼筋混凝土造,85年3月28日,十三層,十一層 陽台 花台
RPWOMLMKJIJFFGL09CA,19,34.39,共有部份,鋼筋混凝土造,85年3月28日,十三層,
RPTOMLTKJIJFFGL86CA,2,169.24,住宅、樓梯間,鋼筋混凝土造,102年3月16日,三層,一層 二層 三層 陽台 見其他登記事項
RPRQMLOLJIJFFGL09CA,33,86.20,住家用,加強磚造,70年11月30日,二層,一層 二層 見其他登記事項
RPPNMLNKJIJFFBB96DA,6,34.78,住家用,鋼筋混凝土造,97年11月28日,十七層,三層 陽台
RPPNMLNKJIJFFBB96DA,6,22.11,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPPNMLNKJIJFFBB96DA,6,14.86,共有部份,鋼筋混凝土造,97年11月28日,十七層,
RPSQMLOLJIJFFGL56CA,9,94.11,集合住宅,鋼筋混凝土造,94年11月30日,十五層,十層 陽台
RPSQMLOLJIJFFGL56CA,9,.00,共有部份,鋼筋混凝土造,94年11月30日,十五層,
RPSQMLOLJIJFFGL56CA,9,.13,辦公室,鋼筋混凝土造,94年11月30日,十五層,
