鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟9樓,5.83,商,,,1020512,土地1建物1車位0,九層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5000000,59995,,0.0,0,,RPPQMLQJJIJFFGH58CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟12樓,5.83,商,,,1020503,土地1建物1車位0,十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5080000,60955,,0.0,0,,RPVQMLQJJIJFFGH56CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟13樓,5.83,商,,,1020511,土地1建物1車位0,十三層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5110000,61315,,0.0,0,,RPWQMLQJJIJFFGH66CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟14樓,5.83,商,,,1020504,土地1建物1車位0,十四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5110000,61315,,0.0,0,,RPXQMLQJJIJFFGH76CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟15樓,5.83,商,,,1020510,土地1建物1車位0,十五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,6250000,74994,,0.0,0,,RPORMLQJJIJFFGH58CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟16樓,5.83,商,,,1020430,土地1建物1車位0,十六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5210000,62515,,0.0,0,,RPPRMLQJJIJFFGH68CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟17樓,5.83,商,,,1020426,土地1建物1車位0,十七層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5830000,69954,,0.0,0,,RPQRMLQJJIJFFGH78CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟20樓,5.83,商,,,1020507,土地1建物1車位0,二十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5480000,65755,,0.0,0,,RPTRMLQJJIJFFGH09CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟22樓,5.83,商,,,1020522,土地1建物1車位0,二十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5500000,65995,,0.0,0,,RPWRMLQJJIJFFGH76CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟24樓,5.83,商,,,1020501,土地1建物1車位0,二十四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,5500000,65995,,0.0,0,,RPOSMLQJJIJFFGH68CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A4棟25樓,5.83,商,,,1020512,土地1建物1車位0,二十五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,83.34,1,2,1,有,無,6000000,71994,,0.0,0,,RPQSMLQJJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟4樓,7.12,商,,,1020516,土地1建物1車位1,四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,6980000,56932,坡道平面,26.83,1350000,,RPRSMLQJJIJFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟10樓,7.12,商,,,1020504,土地1建物1車位1,十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,6750000,54101,坡道平面,26.83,1400000,,RPVSMLQJJIJFFGH76CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A5棟12樓,6.8,商,,,1020510,土地1建物1車位0,十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,98.89,2,2,1,有,無,5890000,59561,,0.0,0,,RPPTMLQJJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟13樓,7.12,商,,,1020511,土地1建物1車位1,十三層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,6920000,55314,坡道平面,26.83,1450000,,RPQTMLQJJIJFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟14樓,7.12,商,,,1020508,土地1建物1車位1,十四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,7410000,61280,坡道平面,26.83,1350000,,RPSTMLQJJIJFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟19樓,7.12,商,,,1020428,土地1建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,7410000,60775,坡道平面,26.83,1400000,,RPRNMLRJJIJFFGH58CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟16樓,7.12,商,,,1020511,土地1建物1車位1,十六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,7390000,59561,坡道平面,26.83,1500000,,RPTNMLRJJIJFFGH78CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟21樓,7.12,商,,,1020425,土地1建物1車位1,二十一層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,7550000,62190,坡道平面,26.83,1400000,,RPXNMLRJJIJFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟22樓,7.12,商,,,1020508,土地1建物1車位1,二十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,7810000,63808,坡道平面,26.83,1500000,,RPQOMLRJJIJFFGH58CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟23樓,7.12,商,,,1020522,土地1建物1車位1,二十三層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,7830000,63505,坡道平面,26.83,1550000,,RPROMLRJJIJFFGH68CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A5棟6樓,7.12,商,,,1020501,土地1建物1車位1,六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,125.72,2,2,1,有,無,6690000,53494,坡道平面,26.83,1400000,,RPTOMLRJJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟4樓,6.8,商,,,1020515,土地1建物1車位1,四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6200000,54348,坡道平面,26.83,1200000,,RPUOMLRJJIJFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟5樓,6.8,商,,,1020511,土地1建物1車位1,五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6030000,52500,坡道平面,26.83,1200000,,RPXOMLRJJIJFFGH66CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A6棟7樓,6.48,商,,,1020511,土地1建物1車位0,七層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,92.0,2,2,1,有,無,5280000,57391,,0.0,0,,RPPPMLRJJIJFFGH58CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A6棟6樓,6.48,商,,,1020511,土地1建物1車位0,六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,92.0,2,2,1,有,無,5280000,57391,,0.0,0,,RPRPMLRJJIJFFGH78CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟9樓,6.8,商,,,1020429,土地1建物1車位1,九層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6230000,52500,坡道平面,26.83,1400000,,RPTPMLRJJIJFFGH98CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A6棟10樓,6.48,商,,,1020427,土地1建物1車位0,十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,92.0,2,2,1,有,無,5330000,57935,,0.0,0,,RPUPMLRJJIJFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟12樓,6.8,商,,,1020504,土地1建物1車位1,十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6180000,51413,坡道平面,26.83,1450000,,RPWPMLRJJIJFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟15樓,6.8,商,,,1020509,土地1建物1車位1,十五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6140000,50978,坡道平面,26.83,1450000,,RPXPMLRJJIJFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟16樓,6.8,商,,,1020503,土地1建物1車位1,十六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6590000,55870,坡道平面,26.83,1450000,,RPOQMLRJJIJFFGH58CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟20樓,6.8,商,,,1020511,土地1建物1車位1,二十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,6890000,59130,坡道平面,26.83,1450000,,RPTQMLRJJIJFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A6棟22樓,6.8,商,,,1020428,土地1建物1車位1,二十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,118.83,2,2,1,有,無,7000000,60870,坡道平面,26.83,1400000,,RPWQMLRJJIJFFGH76CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 A6棟24樓,6.48,商,,,1020503,土地1建物1車位0,二十四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,92.0,2,2,1,有,無,6590000,71630,,0.0,0,,RPORMLRJJIJFFGH68CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟2樓,8.42,商,,,1020507,土地1建物1車位1,二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8500000,61707,坡道平面,26.83,1250000,,RPURMLRJJIJFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟3樓,8.42,商,,,1020501,土地1建物1車位1,三層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8200000,59154,坡道平面,26.83,1250000,,RPXRMLRJJIJFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟4樓,8.42,商,,,1020427,土地1建物1車位1,四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8600000,62559,坡道平面,26.83,1250000,,RPPSMLRJJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟5樓,8.42,商,,,1020511,土地1建物1車位1,五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8410000,59665,坡道平面,26.83,1400000,,RPSSMLRJJIJFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟6樓,8.42,商,,,1020510,土地1建物1車位1,六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8040000,56515,坡道平面,26.83,1400000,,RPUSMLRJJIJFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟7樓,8.74,商,,,1020503,土地1建物1車位1,七層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8010000,55835,坡道平面,26.83,1450000,,RPWSMLRJJIJFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟8樓,8.74,商,,,1020429,土地1建物1車位1,八層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8010000,55835,坡道平面,26.83,1450000,,RPOTMLRJJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟10樓,8.42,商,,,1020510,土地1建物1車位1,十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8060000,56260,坡道平面,26.83,1450000,,RPTTMLRJJIJFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟11樓,8.42,商,,,1020506,土地1建物1車位1,十一層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8180000,56856,坡道平面,26.83,1500000,,RPXTMLRJJIJFFGH17CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟13樓,8.42,商,,,1020508,土地1建物1車位1,十三層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8160000,57111,坡道平面,26.83,1450000,,RPSUMLRJJIJFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟14樓,8.42,商,,,1020513,土地1建物1車位1,十四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8310000,58814,坡道平面,26.83,1400000,,RPVUMLRJJIJFFGH07CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟15樓,8.42,商,,,1031026,土地1建物1車位1,十五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,10400000,74900,坡道平面,26.83,1600000,,RPQVMLRJJIJFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟17樓,8.42,商,,,1020513,土地1建物1車位1,十七層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,9600000,71070,坡道平面,26.83,1250000,,RPXVMLRJJIJFFGH37CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟18樓,8.42,商,,,1020605,土地1建物1車位1,十八層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,10700000,77453,坡道平面,26.83,1600000,,RPPWMLRJJIJFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟19樓,8.42,商,,,1020511,土地1建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,8960000,63920,坡道平面,26.83,1450000,,RPRWMLRJJIJFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟20樓,8.42,商,,,1020509,土地1建物1車位1,二十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,144.32,3,2,2,有,無,9310000,66474,坡道平面,26.83,1500000,,RPUWMLRJJIJFFGH17CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟21樓,7.77,商,,,1020514,土地1建物1車位1,二十一層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,141.42,3,2,2,有,無,9450000,70250,坡道平面,26.83,1400000,,RPWWMLRJJIJFFGH37CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B1棟24樓,7.77,商,,,1020509,土地1建物1車位1,二十四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,141.42,3,2,2,有,無,9190000,67109,坡道平面,26.83,1500000,,RPPONLRJJIJFFGH58CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B2棟5樓,8.09,商,,,1020505,土地1建物1車位1,五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,138.0,2,2,1,有,無,7150000,53522,坡道平面,26.83,1200000,,RPSONLRJJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A3棟20樓,9.71,商,,,1020430,土地1建物1車位1,二十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,162.4,3,2,2,有,無,10520000,66534,坡道平面,26.83,1500000,,RPWONLRJJIJFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A3棟4樓,9.71,商,,,1020425,土地1建物1車位1,四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,162.4,3,2,2,有,無,10320000,66903,坡道平面,26.83,1250000,,RPOPNLRJJIJFFGH58CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A1棟4樓,7.77,商,,,1020516,土地1建物1車位1,四層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,132.08,2,2,1,有,無,7350000,57007,坡道平面,26.83,1350000,,RPPPNLRJJIJFFGH68CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 B2棟7樓,7.77,商,,,1020501,土地1建物1車位0,七層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,111.17,2,2,1,有,無,6550000,58919,,0.0,0,,RPPOMLKKJIJFFGH87CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 B2棟10樓,7.77,商,,,1020509,土地1建物1車位0,十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,111.17,2,2,1,有,無,6590000,59279,,0.0,0,,RPROMLKKJIJFFGH08CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B2棟12樓,8.09,商,,,1020511,土地1建物1車位1,十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,138.0,2,2,1,有,無,7610000,56310,坡道平面,26.83,1350000,,RPSOMLKKJIJFFGH18CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 B2棟16樓,7.77,商,,,1020505,土地1建物1車位0,十六層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,111.17,2,2,1,有,無,7050000,63416,,0.0,0,,RPUOMLKKJIJFFGH38CB
平鎮區,房地(土地+建物),桃園縣平鎮市廣北段564地號 B2棟22樓,7.45,商,,,1020512,土地1建物1車位0,二十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,108.43,2,2,1,有,無,7360000,67878,,0.0,0,,RPQPMLKKJIJFFGH08CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 A3棟22樓,9.71,商,,,1020603,土地1建物1車位1,二十二層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,159.96,3,2,2,有,無,10160000,65049,坡道平面,26.83,1500000,,RPUPMLKKJIJFFGH48CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B2棟18樓,8.09,商,,,1020510,土地1建物1車位1,十八層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,138.0,2,2,1,有,無,8240000,61078,坡道平面,26.83,1450000,,RPVPMLKKJIJFFGH58CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B2棟19樓,8.09,商,,,1020510,土地1建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,138.0,2,2,1,有,無,8240000,61078,坡道平面,26.83,1450000,,RPXPMLKKJIJFFGH78CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B2棟20樓,8.09,商,,,1020510,土地1建物1車位1,二十層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,138.0,2,2,1,有,無,8340000,61977,坡道平面,26.83,1450000,,RPOQMLKKJIJFFGH97CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B3棟5樓,9.71,商,,,1020526,土地1建物1車位1,五層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,164.12,3,2,2,有,無,10200000,64098,坡道平面,26.83,1400000,,RPPQMLKKJIJFFGH08CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B3棟9樓,9.71,商,,,1020429,土地1建物1車位1,九層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,163.26,3,2,2,有,無,8930000,54827,坡道平面,26.83,1450000,,RPTQMLKKJIJFFGH48CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B3棟8樓,9.71,商,,,1020429,土地1建物1車位1,八層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,163.26,3,2,2,有,無,8930000,54827,坡道平面,26.83,1450000,,RPVQMLKKJIJFFGH68CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B3棟11樓,9.71,商,,,1020430,土地1建物1車位1,十一層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,163.26,3,2,2,有,無,9710000,60910,坡道平面,26.83,1400000,,RPXQMLKKJIJFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市廣北段564地號 B3棟13樓,9.71,商,,,1020509,土地1建物1車位1,十三層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,163.26,3,2,2,有,無,10680000,68020,坡道平面,26.83,1400000,,RPQRMLKKJIJFFGH28CB
