編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLJJIJFFEF77CC,7,29.65,住家用,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPSNMLLJJIJFFEF77CC,7,6.14,共有部分,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPSNMLLJJIJFFEF77CC,7,2.12,共有部分,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPSNMLLJJIJFFEF77CC,7,6.92,共有部分,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPRNMLLJJIJFFEF67CC,6,40.72,一般服務業,鋼筋混凝土造,97年12月23日,二十四層,
RPRNMLLJJIJFFEF67CC,6,12.99,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPRNMLLJJIJFFEF67CC,6,9.71,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPPRMLNJJIJFFBF77CC,,275.40,辦公室，廠房，單身宿舍,鋼筋混凝土造,,,
RPPOMLNJJIJFFDF67CC,20,65.79,工業用,鋼造,83年12月22日,二十六層,
RPPPMLNJJIJFFEF87CC,14,24.90,住家用,鋼筋混凝土造,89年10月27日,十四層,
RPPPMLNJJIJFFEF87CC,14,5.50,共有部分,鋼筋混凝土造,89年10月27日,十四層,
RPPPMLNJJIJFFEF87CC,14,3.25,共有部分,鋼筋混凝土造,89年10月27日,十四層,
RPXNMLOJJIJFFDF68EC,16,71.27,住家用,鋼筋混凝土造,88年2月3日,三十二層,
RPXNMLOJJIJFFDF68EC,16,1.61,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPXNMLOJJIJFFDF68EC,16,2.15,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPXNMLOJJIJFFDF68EC,16,18.51,共有部分,鋼筋混凝土造,88年2月3日,三十二層,
RPUPMLOJJIJFFAF28EC,,77.51,住家用,鋼筋混凝土造,,五層,
RPSPMLNJJIJFFCF18EC,1,224.81,住家用,鋼骨鋼筋混凝土造,102年10月18日,二十八層,
RPROMLOJJIJFFDF18EC,16,21.34,停車空間兼防空避難室,鋼筋混凝土造,88年2月3日,三十三層,
RPTPMLNJJIJFFDF38EC,16,47.78,住家用,鋼筋混凝土造,88年2月3日,三十二層,
RPTPMLNJJIJFFDF38EC,16,.99,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPTPMLNJJIJFFDF38EC,16,1.30,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPTPMLNJJIJFFDF38EC,16,11.20,共有部分,鋼筋混凝土造,88年2月3日,三十二層,
RPWOMLOJJIJFFCF48DC,18,239.41,商業用,鋼骨造,85年7月11日,三十六層,
RPWOMLOJJIJFFCF48DC,18,23.82,共有部分,鋼骨造,85年7月11日,三十六層,
RPWOMLOJJIJFFCF48DC,18,4.00,共有部分,鋼骨造,85年7月11日,二十八層,
RPWOMLOJJIJFFCF48DC,18,3.04,共有部分,鋼骨造,85年7月11日,二十二層,
RPWOMLOJJIJFFCF48DC,18,5.89,共有部分,鋼骨造,85年7月11日,三十六層,
RPWOMLOJJIJFFCF48DC,18,3.84,共有部分,鋼骨造,85年7月11日,二十七層,
RPWOMLOJJIJFFCF48DC,18,12.11,共有部分,鋼骨造,85年7月11日,三十六層,
RPWOMLOJJIJFFCF48DC,18,23.08,共有部分,鋼骨造,85年7月11日,三十六層,
RPWOMLOJJIJFFCF48DC,18,125.93,共有部分,鋼骨造,85年7月11日,三十六層,
RPRRMLOJJIJFFBF08CC,,57.00,商業用,鋼筋混凝土造,,,
RPQOMLOJJIJFFCF77CC,16,97.21,住家用,鋼筋混凝土造,87年9月4日,二層,
RPOPMLOJJIJFFIF28CC,33,91.70,住家用,鋼筋混凝土造,70年12月26日,五層,
RPROMLOJJIJFFEF08CC,34,74.00,住家用,鋼筋混凝土造,69年10月9日,五層,
RPXNMLPJJIJFFBF38CC,,99.84,住家用,鋼筋混凝土造,,,
RPVNMLPJJIJFFAF28EC,16,98.56,店舖,鋼筋混凝土造,88年2月9日,十三層,
RPVNMLPJJIJFFAF28EC,16,29.01,共有部分,鋼筋混凝土造,88年2月9日,十四層,
RPQNMLPJJIJFFIF38CC,27,255.32,避難室、宿舍、辦公室、倉庫、廠房,鋼筋混凝土造,76年7月24日,二層,
RPSPMLPJJIJFFHF68CC,27,60.87,商業用,鋼筋混凝土造,77年2月3日,五層,
RPSPMLPJJIJFFHF68CC,27,5.56,共有部分,鋼筋混凝土造,77年2月3日,五層,
RPRSMLPJJIJFFEF58CC,15,101.04,住家用,鋼筋混凝土造,88年5月25日,十四層,
RPRSMLPJJIJFFEF58CC,15,46.40,共有部分,鋼筋混凝土造,88年5月25日,十八層,
RPRSMLPJJIJFFEF58CC,15,10.37,共有部分,鋼筋混凝土造,88年5月25日,十八層,
RPRSMLPJJIJFFEF58CC,15,23.77,共有部分,鋼筋混凝土造,88年5月25日,十四層,
RPRSMLPJJIJFFEF58CC,15,5.59,共有部分,鋼筋混凝土造,88年5月25日,十八層,
RPOPMLPJJIJFFHF38DC,27,29.78,住家用,鋼筋混凝土造,76年12月24日,五層,
RPOPMLPJJIJFFHF38DC,27,8.32,共有部分,鋼筋混凝土造,76年12月24日,五層,
RPOPMLPJJIJFFHF38DC,27,6.15,共有部分,鋼筋混凝土造,76年12月24日,五層,
RPROMLNJJIJFFHF38DC,1,111.64,集合住宅,鋼筋混凝土構造,102年5月28日,十四層,
RPROMLNJJIJFFHF38DC,1,68.53,本共有部分項目有：警衛室、台電配電室場所、梯廳、排煙室、儲藏室、中央管理室、交誼空間、文教空間、集合空間、門廊、陽台、休閒空間、停車空間、消防水箱、消防水箱室、電梯機房、防空避難室兼停車空間、梯間、電信機房、排風機房、台電管道間室、發電機室兼電氣室、資源回收室、網路機房、水箱、泵浦室、消防泵浦室、汙水機房等２８項。,鋼筋混凝土構造,102年5月28日,十四層,
RPSNMLQJJIJFFIF78DC,33,78.32,住家用,鋼筋混凝土造,70年11月13日,五層,
RPROMLOJJIJFFCF87CC,26,559.97,工業用,鋼筋混凝土造,78年1月12日,八層,
RPWNMLPJJIJFFAF38EC,,103.54,住商用,鋼筋混凝土造,,七層,
RPWNMLPJJIJFFAF38EC,,83.83,商業用,鋼筋混凝土造,,七層,
RPROMLQJJIJFFAF08EC,17,62.83,住家用,鋼筋混凝土造,87年4月16日,十九層,
RPSOMLQJJIJFFAF18EC,15,160.33,住家用,鋼筋混凝土造,89年4月7日,十四層,
RPSOMLQJJIJFFEF38CC,6,78.86,住家用,鋼筋混凝土造,97年9月17日,二十層,
RPSOMLQJJIJFFEF38CC,6,35.39,共有部分,鋼筋混凝土造,97年9月17日,20,
RPROMLQJJIJFFDF18CC,26,572.19,工商用,鋼筋混凝土造,77年5月31日,二層,
RPROMLQJJIJFFDF18CC,26,549.20,工商用,鋼筋混凝土造,77年5月31日,二層,
RPROMLQJJIJFFDF18CC,,553.32,見使用執照,鋼筋混凝土造,,二層,
RPQNMLRJJIJFFDF08CC,17,68.44,商業用,鋼筋混凝土造,86年7月3日,二十六層,
RPRNMLRJJIJFFDF18CC,17,36.79,商業用,鋼筋混凝土造,86年7月3日,二十六層,
RPWPMLRJJIJFFDF88CC,21,153.72,工商用,鋼造,83年3月30日,二十一層,
RPWPMLRJJIJFFDF88CC,21,40.17,共有部分,鋼造,83年3月30日,二十層,
RPWPMLRJJIJFFDF88CC,21,9.35,共有部分,鋼造,83年3月30日,二十一層,
RPPPMLRJJIJFFEF28CC,1,197.39,住家用,鋼筋混凝土造,102年7月12日,十五層,
RPQNMLRJJIJFFCF97CC,29,816.49,工業用,鋼筋混凝土造,75年3月19日,五層,
RPQNMLRJJIJFFCF97CC,29,20.30,共有部分,鋼筋混凝土造,75年3月19日,五層,
RPQNMLRJJIJFFCF97CC,29,172.73,見使用執照,鋼筋混凝土造,75年4月8日,五層,
RPRNMLRJJIJFFCF08CC,16,163.14,工商用,鋼筋混凝土造,87年6月6日,十三層,
RPRNMLRJJIJFFCF08CC,16,97.01,共有部分,鋼筋混凝土造,87年6月6日,十二層,
RPSNMLRJJIJFFCF18CC,19,58.01,住家用,鋼筋混凝土造,84年10月14日,十六層,
RPVNMLRJJIJFFCF48CC,8,53.04,店舖、住宅,鋼筋混凝土造,95年8月28日,三層,
RPWNMLRJJIJFFCF58CC,18,48.38,住家用,鋼筋混凝土造,85年10月23日,六層,
RPPOMLRJJIJFFIF58CC,8,163.41,住家用,鋼筋混凝土造,95年12月8日,十五層,
RPQOMLRJJIJFFIF68CC,9,140.63,住家用,鋼筋混凝土造,94年6月9日,十五層,
RPTOMLRJJIJFFIF98CC,9,104.57,住家用,鋼筋混凝土造,94年10月17日,十三層,
RPOOMLQJJIJFFEF08DC,18,55.88,住家用,鋼筋混凝土造,86年2月19日,十二層,
RPTNMLRJJIJFFEF58DC,7,21.62,住家用,鋼筋混凝土造,96年10月26日,十四層,
RPSOMLRJJIJFFHF88DC,1,98.33,集合住宅,鋼筋混凝土構造,102年8月13日,十五層,
RPSOMLRJJIJFFHF88DC,1,36.89,本共有部分有：緊急發電機室、電表間、受電箱、台電配電場所、進風管道、排煙管道、排煙室、緊急升降機、水箱、消防水池、汽車車道、防空避難室兼機車停車空間、垃圾車裝卸車位、資源回收室、景觀設備用機房、消防機房、汙水機房等１７項。,鋼筋混凝土構造,102年8月13日,十五層,
RPSOMLRJJIJFFHF88DC,1,19.62,本共有部分有：緊急升降梯、管理委員會使用空間、梯廳、騎樓、汽車車道、排煙室兼梯廳、走廊、機房、升降機道、景觀機房、消防水箱、升降機房、水箱等１３項。,鋼筋混凝土構造,102年8月13日,十五層,
RPXOMLRJJIJFFDF09EC,18,97.72,住家用,鋼筋混凝土造,86年3月5日,十六層,
RPPNMLSJJIJFFIF58CC,7,146.73,住家用,鋼筋混凝土造,97年1月25日,十五層,
RPPNMLTJJIJFFCF08CC,5,103.05,住家用,鋼骨鋼筋混凝土造,98年6月12日,二十六層,
RPPNMLTJJIJFFCF08CC,5,37.02,共有部分,鋼骨鋼筋混凝土造,98年6月12日,二十六層,
RPQOMLQJJIJFFGF38CC,40,94.55,住家用,加強磚造,64年3月19日,四層,
RPVOMLNJJIJFFGF58CC,1,467.08,作業廠房,鋼骨構造,102年8月12日,十五層,
RPVOMLNJJIJFFGF58CC,1,486.27,作業廠房,鋼骨構造,102年8月12日,十五層,
RPPOMLKKJIJFFBF27CC,21,25.80,住家用,鋼筋混凝土造,82年6月23日,十一層,
RPPOMLKKJIJFFBF27CC,21,12.29,共有部分,鋼筋混凝土造,82年6月23日,十一層,
RPPOMLKKJIJFFBF27CC,21,4.72,共有部分,鋼筋混凝土造,82年6月23日,十一層,
RPTNMLKKJIJFFBF57CC,3,124.49,集合住宅,鋼筋混凝土造,100年9月15日,十九層,
RPTNMLKKJIJFFBF57CC,3,30.21,本共有部分之項目計有：陽台，雨遮，Ｂ（排煙室），Ａ（排煙室），門廳，梯廳，公共服務空間（游泳池），管委會空間，防災中心，Ｂ梯廳（排煙室），Ａ梯廳（排煙室），水箱，消防水箱，中繼機房（Ｂ），中繼機房（Ａ），樓梯間，屋頂突出物（一），屋頂突出物（二），機械房，停車空間，排氣管道，進氣管道，台電配電場所，電錶室，垃圾處理室，發電機房，電信機房，機房，清水池（Ｂ棟），清水池（Ａ棟），消防幫浦室，污水機房，防空避難室兼停車空間等３３項。,鋼筋混凝土造,100年9月15日,十九層,
RPXQMLKKJIJFFBF28CC,30,683.80,工業用,鋼筋混凝土造,73年7月27日,七層,
RPXOMLKKJIJFFEF38CC,9,140.66,一般工廠,鋼筋混凝土造,94年8月18日,五層,
RPQNMLKKJIJFFEF57CC,30,58.60,住家用,鋼筋混凝土造,73年9月15日,五層,
RPVNMLKKJIJFFDF97CC,22,158.22,工業用,鋼筋混凝土造,81年6月29日,十層,
RPVNMLKKJIJFFDF97CC,22,48.55,共有部分,鋼筋混凝土造,81年6月29日,十層,
RPVNMLKKJIJFFDF97CC,22,47.90,見使用執照,鋼筋混凝土造,81年6月29日,十層,
RPTPMLKKJIJFFDF97CC,15,61.36,商業用,鋼筋混凝土造,88年7月6日,十四層,
RPPPMLKKJIJFFDF57CC,20,102.88,工業用,鋼造,83年12月22日,二十六層,
RPUPMLKKJIJFFIF58CC,8,198.57,住家用,鋼筋混凝土造,95年5月24日,十五層,
RPTPMLKKJIJFFIF48CC,20,64.91,住家用,鋼筋混凝土造,83年5月10日,十六層,
RPWOMLKKJIJFFCF18DC,7,125.79,住家用,鋼筋混凝土造,97年3月27日,九層,
RPRPMLKKJIJFFBF67DC,3,82.55,一般事務所,鋼筋混凝土造,101年3月2日,六層,
RPRPMLKKJIJFFBF67DC,3,43.98,本共有部份之項目有：台電配電場所、電信機房、客貨兩用昇降機、後院入口、樓梯間、蓄水池、發電機房、消防ＰＵＭＰ室、防空避難室兼停車空間、防空避難室、水箱等十一項。,鋼筋混凝土造,101年3月2日,六層,
RPRPMLKKJIJFFBF67DC,3,9.54,本共有部份之項目有：汽車停車空間乙項。,鋼筋混凝土造,101年3月2日,六層,
RPSPMLKKJIJFFBF77DC,2,114.87,辦公室,鋼筋混凝土造,101年12月27日,十七層,
RPSPMLKKJIJFFBF77DC,2,2.16,本共有部分之項目有５號電梯等１項。,鋼筋混凝土造,101年12月27日,十七層,
RPSPMLKKJIJFFBF77DC,2,4.77,本共有部分之項目有公廁、廁所、茶水間等３項。,鋼筋混凝土造,101年12月27日,十七層,
RPSPMLKKJIJFFBF77DC,2,99.87,本共有部分之項目有地下四層：停車空間、樓梯間、梯廳、消防機房、噴灌機房等５項。地下三層：停車空間、樓梯間、梯廳、蓄水池、電信機房等５項。地下二層：防空避難室兼停車空間、樓梯間、梯廳、水箱、機房、游泳池受水池等６項。地下一層：台電配電室、樓梯間、梯廳、垃圾儲藏室、發電機房、停車空間等６項。第一層：樓梯間、辦公室、防災中心、自行車停車位、梯廳兼排煙室、梯廳、汽車通道、門廊、緩衝空間等９項。第一層夾層：辦公室等１項。第二層：樓梯間、梯廳、排煙室兼梯廳、店鋪、泳池機房等５項。第三層：樓梯間、梯廳、排煙室兼梯廳等３項。第四層至第十七層：樓梯間、梯廳、排煙室兼梯廳等３項。屋頂突出物：樓梯間、梯廳、機房、排煙室、電梯機房等５項。,鋼筋混凝土造,101年12月27日,十七層,
RPRPMLKKJIJFFGF18DC,22,126.11,工商用,鋼筋混凝土造,81年5月21日,十層,
RPRPMLKKJIJFFGF18DC,22,34.67,共有部分,鋼筋混凝土造,81年5月21日,十層,
RPRPMLKKJIJFFGF18DC,22,3.94,共有部分,鋼筋混凝土造,81年5月21日,十層,
RPRPMLKKJIJFFGF18DC,22,28.84,防空避難室兼停車場,鋼筋混凝土造,81年5月21日,十層,
RPXUMLPJJIJFFAF98CC,4,174.01,作業廠房,鋼筋混凝土造,99年6月11日,十二層,
RPXUMLPJJIJFFAF98CC,4,59.54,本共有部分之項目有：梯廳、電樓梯間、樓梯間、排煙室、機房、公共管道、公共廁所、管理委員會使用空間、管理員室、卸貨空間、車道、戶外廊道、貨梯機房、客梯機房等。,鋼筋混凝土造,99年6月11日,十二層,
RPXUMLPJJIJFFAF98CC,4,21.45,本共有部分之項目有：汽機停車空間、汽機車車道、梯廳、電樓梯間、排煙室、排風機房、進風機房、進排風管道、台電配電埸所、發電機房、電氣室、電信室、中央監控室、垃圾處理空間、消防機房、防空避難室兼停車空間、水箱、污水機房等。,鋼筋混凝土造,99年6月11日,十二層,
RPQVMLPJJIJFFAF38CC,29,225.07,商業用,鋼筋混凝土造,74年11月11日,十一層,
RPSPMLKKJIJFFAF57CC,20,39.65,商業用,鋼筋混凝土造,84年3月11日,十四層,
RPSPMLKKJIJFFAF57CC,20,3.33,商業用,鋼筋混凝土造,84年3月11日,十四層,
RPROMLLKJIJFFHF18CC,,148.86,住家用,鋼筋混凝土造,,,
RPROMLLKJIJFFHF18CC,,4.53,共有部分,鋼筋混凝土造,,,
RPROMLLKJIJFFHF18CC,,17.02,共有部分,鋼筋混凝土造,,,
RPOOMLLKJIJFFHF87CC,,220.72,住商用,鋼筋混凝土造,,,
RPOOMLLKJIJFFHF87CC,,57.74,共有部分,鋼筋混凝土造,,,
RPSOMLLKJIJFFHF28CC,,151.73,住家用,鋼筋混凝土造,,,
RPSOMLLKJIJFFHF28CC,,32.75,共有部分,鋼筋混凝土造,,,
RPTOMLLKJIJFFHF38CC,,107.53,住家用,鋼筋混凝土造,,,
RPTOMLLKJIJFFHF38CC,,2.94,共有部分,鋼筋混凝土造,,,
RPTOMLLKJIJFFHF38CC,,4.15,共有部分,鋼筋混凝土造,,,
RPRQMLLKJIJFFHF38CC,2,186.65,集合住宅,鋼筋混凝土構造,101年9月25日,十四層,
RPRQMLLKJIJFFHF38CC,2,34.72,共有部分，本共有部分項目有：停車空間兼防空避難室、停車空間等２項。,鋼筋混凝土構造,101年9月25日,十四層,
RPRQMLLKJIJFFHF38CC,2,53.10,共有部分，本共有部分項目有：梯廳、機械室、安全梯、排煙室、雨遮、電梯、廢棄物暫存室、廁所、排風管道、發電機室、台電配電室、儲藏室、水塔間、消防機械室、消防水池、污水機房、騎樓等十七項。,鋼筋混凝土構造,101年9月25日,十四層,
RPSOMLLKJIJFFGF18CC,2,98.52,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPWQMLLKJIJFFEF58CC,15,80.88,集合住宅、停車空間,鋼筋混凝土造,88年5月28日,五層,
RPORMLLKJIJFFEF87CC,20,102.51,住家用,鋼筋混凝土造,83年5月31日,十五層,
RPORMLLKJIJFFEF87CC,20,26.41,住家用,鋼筋混凝土造,83年5月31日,十五層,
RPWNMLLKJIJFFBF97CC,25,856.98,工廠．辦公室,鋼筋混凝土造,79年3月27日,五層,
RPUOMLMKJIJFFBF97CC,11,341.66,工業用,鋼筋混凝土造,92年8月25日,八層,
RPSNMLMKJIJFFAF57CC,21,101.29,住家用,鋼筋混凝土造,82年10月26日,七層,
RPWNMLMKJIJFFEF38CC,19,4.41,共有部分,鋼筋混凝土造,84年12月6日,十四層,
RPWNMLMKJIJFFEF38CC,19,105.40,共有部分,鋼筋混凝土造,84年12月6日,十四層,
RPWNMLMKJIJFFEF38CC,19,80.59,共有部分,鋼筋混凝土造,84年12月6日,十四層,
RPWNMLMKJIJFFEF38CC,19,8.59,共有部分,鋼筋混凝土造,84年12月6日,十四層,
RPSNMLMKJIJFFDF87CC,17,41.84,商業用,鋼筋混凝土造,86年7月3日,二十六層,
RPRNMLMKJIJFFCF87EC,26,277.92,工業用,鋼筋混凝土造,77年7月27日,五層,
