鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
湖內區,房地(土地+建物),高雄市湖內區湖中路４６０巷１７弄２１號,87.34,住,,,1040906,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030723,176.44,5,2,3,有,無,7600000,43074,,0.0,0,,RPXOMLTJKIKFFJE96CA,166.28,0.0,10.16,,
茄萣區,土地,正順段779地號,1.08,住,,,1041008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2901,2686,,0.0,0,向政府機關承購之案件。,RPXNMLSJKIKFFJE76CA,0.0,0.0,0.0,,
路竹區,土地,忠孝段1146地號,158.15,住,,,1041006,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,39203,,0.0,0,051700與051710為關聯件,RPOOMLQLJIKFFJE48CA,0.0,0.0,0.0,,
阿蓮區,房地(土地+建物),高雄市阿蓮區中正路７００巷１５號,88.5,住,,,1041014,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700601,160.8,5,2,3,有,無,3600000,22388,,0.0,0,,RPWNMLPJJIKFFJE88CA,160.8,0.0,0.0,,
路竹區,房地(土地+建物),高雄市路竹區中興路５２巷３號,81.27,住,,,1041021,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0801129,166.55,4,3,3,有,無,5500000,33023,,0.0,0,,RPQNMLTJJIKFFJE68CA,166.55,0.0,0.0,,
湖內區,房地(土地+建物),高雄市湖內區福生五街５９號,73.46,住,,,1041026,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0901030,161.34,5,2,3,有,無,4900000,30371,,0.0,0,,RPVNMLLKJIKFFJE48CA,151.4,0.0,9.94,,
田寮區,土地,古亭坑段51地號,66.56,,森林區,農牧用地,1041023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26000,391,,0.0,0,急買土地為持分且未臨路,RPQNMLKLJIKFFJE97CA,0.0,0.0,0.0,,
六龜區,土地,荖濃段207地號,3568.0,,山坡地保育區,農牧用地,1040911,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,757,,0.0,0,,RPQNMLNJJIKFFKE18CA,0.0,0.0,0.0,,
大寮區,土地,仁德段27地號,79.01,住,,,1041008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2390000,30249,,0.0,0,,RPPOMLOJJIKFFLE38CA,0.0,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區景隆街１０巷８號,67.0,住,,,1040907,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0751124,88.6,4,1,2,有,無,3600000,40632,,0.0,0,,RPTNMLLKJIKFFLE48CA,88.6,0.0,0.0,,
大寮區,房地(土地+建物),高雄市大寮區翁園路３７號,201.57,住,,,1041012,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031201,227.72,6,2,3,有,無,9000000,39522,,0.0,0,,RPUNMLLKJIKFFLE58CA,198.68,0.0,29.04,,
鹽埕區,土地,大成段206地號,16.67,住,,,1041025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,95981,,0.0,0,,RPUNMLPJJIKFFAE87DA,0.0,0.0,0.0,,
