鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西區,房地(土地+建物),臺中市西區福人街１４２號３樓－３,4.73,住,,,1041009,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810117,45.23,1,0,1,有,有,2280000,50409,,0.0,0,,RPUNMLNJJIKFFAB27CA,35.8,0.0,0.0,,
南區,房地(土地+建物),臺中市南區學府路１６８巷７號９樓之５　　,3.88,住,,,1041015,土地3建物1車位0,九層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860428,43.02,1,1,1,有,有,1540000,35797,,0.0,0,,RPXNMLPJJIKFFAB77CA,23.91,0.53,3.16,,
南區,房地(土地+建物),臺中市南區建成路１９１６號,112.0,商,,,1040907,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960125,362.81,5,2,7,有,無,9000000,24806,,0.0,0,直系親屬特殊關係間之交易，含增建或未登記建物。,RPRNMLPJJIKFFAB17CA,344.28,0.0,18.53,,
東區,房地(土地+建物),臺中市東區大智路341號11樓之8,10.47,住,,,1041014,土地1建物3車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831213,117.69999999999999,3,2,2,有,有,4450000,37808,,0.0,0,,RPTNMLPJJIKFFAB37CA,78.26,1.24,5.38,,
南區,房地(土地+建物)+車位,臺中市南區三民西路２８５號１４樓之１,23.65,商,,,1041010,土地3建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000824,189.66,4,2,2,有,有,13200000,69598,坡道平面,28.11,0,,RPPNMLQJJIKFFAB07CA,93.12,6.28,10.94,,
西區,房地(土地+建物),臺中市西區貴和街１３５巷２０號,76.0,住,,,1040924,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0570715,51.3,4,2,2,有,無,7300000,142300,,0.0,0,,RPWOMLQJJIKFFAB87CA,51.3,0.0,0.0,,
西區,房地(土地+建物),臺中市西區公益路119號4樓之20,3.31,住,,,1041020,土地2建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830714,31.71,0,0,0,無,有,1850000,58341,,0.0,0,,RPSNMLSJJIKFFAB57CA,17.41,0.0,3.44,,
東區,房地(土地+建物),臺中市東區忠孝路２９０巷１之５號,83.0,住,,,1030529,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040626,233.42,4,3,5,有,無,22300000,95536,,0.0,0,,RPQOMLTJJIKFFAB57CA,217.6,0.0,15.82,,
西區,房地(土地+建物),臺中市西區三民路一段５０巷８號１２樓之６２,2.74,住,,,1041015,土地2建物1車位0,十二層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.73,1,1,1,有,有,1000000,27988,,0.0,0,,RPTNMLKKJIKFFAB96CA,19.37,0.0,3.94,,
東區,房地(土地+建物)+車位,臺中市東區樂業路４１１號九樓之５,24.81,住,,,1041015,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040804,170.97,3,2,2,有,無,7880000,53181,坡道平面,39.72,900000,新成屋﹐尚未成立管理委員會。,RPXOMLTJJIKFFAB28CA,78.32,0.0,8.23,,
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段４９８號五樓之一,21.28,商,,,1040930,土地1建物1車位2,五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011121,298.56,4,2,2,有,有,24000000,80386,坡道平面,47.64,0,,RPSOMLSKJIKFFAB77CA,139.05,1.05,29.4,,
南區,房地(土地+建物)+車位,臺中市南區工學五街３１號四樓之３,21.59,住,,,1041020,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040529,158.55,3,2,2,有,無,9500000,64213,坡道平面,30.85,1300000,,RPSOMLRLJIKFFAB77CA,74.49,1.17,10.59,,
東區,土地,旱溪段179-19地號,270.19,其他,,,1040910,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17158762,63506,,0.0,0,包含公共設施保留地之交易。,RPPOMLKMJIKFFAB86CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十一路３０號三樓,31.27,住,,,1041014,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040203,254.87,3,2,2,有,有,20000000,78471,坡道平面,57.34,0,總價含裝璜,RPPOMLMJJIKFFBB86CA,112.7,1.65,13.86,,
北區,房地(土地+建物),臺中市北區崇德路一段１５６之９號８樓,14.91,住,,,1040929,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741024,118.37,3,2,2,有,有,4780000,40382,,0.0,0,,RPROMLMJJIKFFBB07CA,95.05,0.0,11.67,,
北區,房地(土地+建物),臺中市北區光大街６３號,58.0,住,,,1040911,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0580227,105.84,3,2,2,有,無,7700000,72751,,0.0,0,,RPWNMLNJJIKFFBB57CA,105.84,0.0,0.0,,
北屯區,房地(土地+建物),臺中市北屯區文心路四段672號8樓之28,2.85,商,,,1041013,土地1建物1車位0,八層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841124,40.27,1,1,1,有,有,1660000,41222,,0.0,0,,RPVOMLOJJIKFFBB67CA,24.51,0.0,0.0,,
北屯區,房地(土地+建物),臺中市北屯區松竹路二段362之9號13樓之1,13.99,住,,,1040926,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860722,106.69,3,2,2,有,有,5080000,47615,,0.0,0,,RPQPMLOJJIKFFBB27CA,70.84,0.0,8.99,,
北屯區,車位,臺中市北屯區松竹路二段360號等公共設施,0.0,,,,1040926,土地0建物0車位1,,,其他,,,,19.81,0,0,0,有,無,1300000,,坡道平面,0.0,0,,RPSPMLOJJIKFFBB47CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),臺中市北屯區東山路一段191巷17之16號,70.0,住,,,1040612,土地2建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1031209,204.73,4,3,4,有,無,13280000,64866,,0.0,0,,RPPNMLOJJIKFFBB96CA,196.1,0.0,8.63,,
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平路６０巷１７號四樓,22.13,住,,,1041005,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800718,124.13,3,2,2,有,有,4150000,33435,升降機械,0.0,0,,RPRNMLOJJIKFFBB17CA,85.21,2.4,5.64,,
北屯區,房地(土地+建物),臺中市北屯區熱河路二段２０２號３樓之１,12.79,商,,,1041014,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820908,103.5,3,2,1,有,有,4500000,43478,,0.0,0,,RPPOMLQJJIKFFBB27CA,68.75,0.0,11.07,,
北區,房地(土地+建物),臺中市北區文化街１０１號,123.0,住,,,1041009,土地1建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土加強磚造,0640402,213.37,4,3,3,有,無,10500000,49210,,0.0,0,,RPVOMLTJJIKFFBB18CA,213.37,0.0,0.0,,
北區,土地,錦村段190-118地號,154.0,住,,,1040923,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10630000,69026,,0.0,0,上有未保存建物平房一棟,RPTRMLTJJIKFFBB28CA,0.0,0.0,0.0,,
北區,房地(土地+建物),臺中市北區自強街35巷8號,83.0,住,,,1041001,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780905,138.0,6,2,3,有,無,12600000,91304,,0.0,0,,RPQQMLKKJIKFFBB07CA,129.02,8.98,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區松義街１５８之１３號七樓之３,18.58,住,,,1041005,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860127,109.5,2,2,2,有,有,2000000,18265,坡道機械,6.98,0,親友、員工或其他特殊關係間之交易。,RPPQMLLKJIKFFBB07CA,68.42,0.0,9.79,,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段１１８９號７樓之１２,21.25,住,,,1020810,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040824,194.45999999999998,3,2,2,有,有,10750000,60727,坡道平面,34.73,1050000,,RPWPMLMKJIKFFBB77CA,94.3,4.28,9.44,,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段１１８９號７樓之３,23.9,住,,,1030217,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040824,218.72,4,2,2,有,有,11390000,55383,坡道平面,34.73,1200000,,RPXPMLMKJIKFFBB87CA,107.17,8.37,8.84,,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段１１８９號１２樓之２,22.12,住,,,1020808,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040824,202.38,3,2,2,有,有,11740000,64360,坡道平面,34.73,950000,,RPOQMLMKJIKFFBB07CA,97.8,4.84,10.74,,
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街５８號３樓之１,16.65,住,,,1041007,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840321,148.75,3,2,2,有,有,6900000,46387,坡道平面,0.0,0,,RPSOMLQKJIKFFBB67CA,83.74,1.41,12.77,,
北區,房地(土地+建物),臺中市北區漢口南二街９號６樓之５,5.54,住,,,1041007,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800822,35.69,1,1,1,有,有,1450000,40628,,0.0,0,,RPWUMLRKJIKFFBB78CA,20.65,0.0,2.5,,
北屯區,房地(土地+建物)+車位,臺中市北屯區同榮路２２６號９樓,26.06,住,,,1041005,土地0建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840728,205.79999999999998,4,2,2,有,有,8600000,41788,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPOPMLQLJIKFFBB47CA,118.55,0.85,22.86,,
北區,房地(土地+建物),臺中市北區東光路２６２號,21.69,住,,,1041023,土地1建物1車位0,一層，二層，騎樓，地下層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0810603,172.21,3,2,2,有,有,6800000,39487,,0.0,0,,RPPPMLQLJIKFFBB57CA,149.64,0.0,6.02,,
北區,房地(土地+建物)+車位,臺中市北區北興街１６３號３樓,35.33,住,,,1041009,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741220,173.03,3,2,2,有,有,6800000,39300,坡道平面,0.0,0,,RPVPMLRLJIKFFBB28CA,119.28,0.0,12.31,,
北屯區,土地,長春段68地號,3881.0,住,,,1041021,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,151000000,38907,,0.0,0,,RPRRMLKMJIKFFBB47CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),臺中市北屯區太順五街４３號,82.38,住,,,1030625,土地2建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1040811,211.18,4,2,4,有,無,17380000,82299,,0.0,0,,RPRNMLMJKIKFFBB07CA,192.59,0.0,18.59,,
