編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNJJIKFFBM08CA,,193.64,住家用,鋼筋混凝土造,104年4月20日,四層,一層 二層 三層 四層 陽台
RPQPMLOJJIKFFAM28CA,,181.07,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPTNMLNJJIKFFBM38CA,22,81.04,住家用,鋼筋混凝土造,82年12月21日,十二層,五層 陽台 花台
RPTNMLNJJIKFFBM38CA,22,12.76,防空避難室、停車空間、水塔、機械房、梯間、膫望台,鋼筋混凝土造,82年12月21日,十二層,
RPVNMLNJJIKFFBM58CA,22,206.35,住商用,鋼筋混凝土造,82年5月3日,四層,一層 二層 三層 四層 陽台
RPSNMLNJJIKFFBM28CA,25,37.00,住家用,鋼筋混凝土造,79年12月15日,五層,二層 陽台
RPSNMLNJJIKFFBM28CA,25,11.84,樓梯、通道、電梯、水箱,鋼筋混凝土造,79年12月15日,五層,
RPQNMLTKJIKFFEM09CA,47,324.14,住商用,鋼筋混凝土加強磚造,58年2月14日,三層,一層 二層 三層 騎樓 地下層
RPRNMLOJJIKFFDM48CA,34,155.01,住商用,鋼筋混凝土加強磚造,70年6月24日,三層,一層 二層 三層 騎樓
RPPNMLNLJIKFFCM28CA,28,54.69,農舍,加強磚造,76年4月24日,一層,一層
RPPNMLPJJIKFFBM18CA,8,191.59,住家用,鋼筋混凝土造,96年4月16日,四層,一層 二層 三層 四層 陽台 雨遮
RPRPMLOJJIKFFAM38CA,,179.56,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPTOMLOJJIKFFAM48CA,,181.07,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPVOMLOJJIKFFAM68CA,,178.97,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPUOMLOJJIKFFAM58CA,,173.89,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPXOMLOJJIKFFAM88CA,,198.66,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPWOMLOJJIKFFAM78CA,,178.07,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPOPMLOJJIKFFAM08CA,,181.07,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPPPMLOJJIKFFAM18CA,,182.85,住家用,鋼筋混凝土造,104年4月27日,四層,一層 二層 三層 四層 陽台
RPRNMLMKJIKFFAM08CA,37,103.62,住商用,鋼筋混凝土加強磚造,67年5月17日,二層,一層 二層 騎樓
RPQNMLQJJIKFFCM48CA,31,44.90,住家用,鋼筋混凝土造,73年8月23日,二層,一層 二層
RPQNMLQJJIKFFCM48CA,31,44.90,住家用,鋼筋混凝土造,73年8月23日,二層,一層 二層
RPPNMLQKJIKFFCM48CA,21,170.78,住家用,鋼筋混凝土造,83年8月13日,四層,一層 二層 三層 四層 陽台 平台 花台
RPPNMLPJJIKFFDM38CA,20,33.89,集合住宅,鋼筋混凝土造,85年3月9日,七層,二層 陽台 花台
RPPNMLPJJIKFFDM38CA,20,6.23,防空避難室、停車空間、門廳、屋頂突出物等公共設施,鋼筋混凝土造,85年3月9日,七層,
RPPNMLPJJIKFFDM38CA,20,6.43,梯間、走道,鋼筋混凝土造,85年3月9日,七層,
RPQNMLKLJIKFFEM28CA,20,172.06,住家用,鋼筋混凝土造,84年9月29日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 露台
RPPNMLMKJIKFFEM28CA,34,138.68,住商用,鋼筋混凝土加強磚造,70年9月1日,二層,一層 二層
RPUNMLNKJIKFFAM48CA,25,117.45,住家用,鋼筋混凝土造,79年10月5日,三層,一層 二層 三層
RPRNMLNKJIKFFCM38CA,36,88.75,住家用,加強磚造,68年7月9日,二層,一層 二層
RPPNMLTJJIKFFBM58CA,25,125.38,商業用,鋼筋混凝土造,80年3月23日,十二層,十二層 花台
RPPNMLTJJIKFFBM58CA,25,70.97,樓梯間、人行道、門廊、門廳、機械室、水箱、避難室,鋼筋混凝土造,80年3月23日,十二層,
RPXNMLKLJIKFFAM58CA,20,168.30,住家用,鋼筋混凝土造,84年6月8日,三層,一層 二層 三層 陽台 屋頂突出物 花台
RPQNMLNKJIKFFBM18CA,19,191.47,住家用,鋼筋混凝土造,85年4月25日,四層,一層 二層 三層 四層 陽台 平台 花台
RPSNMLMKJIKFFBM28CA,22,179.92,住家用,鋼筋混凝土造,82年10月1日,三層,一層 二層 三層 陽台 雨遮
RPWNMLTJJIKFFAM56CA,21,100.95,住家用,鋼筋混凝土造,84年2月16日,十三層,五層 陽台 花台
RPWNMLTJJIKFFAM56CA,21,24.87,辦公室、康樂室、電梯、門廳、機房、水箱、平臺、瞭望臺、梯間、變電室、機械室,鋼筋混凝土造,84年2月16日,十三層,
RPWNMLKKJIKFFAM38CA,35,82.38,住家用,鋼筋混凝土加強磚造,69年12月1日,一層,一層
RPPNMLOLJIKFFBM28CA,34,103.23,住商用,鋼筋混凝土造,70年5月25日,二層,一層 二層
RPSNMLTJJIKFFCM98CA,33,148.40,住宅、人行道,鋼筋混凝土造,71年9月8日,二層,一層 二層 陽台 騎樓
RPUNMLKKJIKFFBM28CA,9,192.95,住家用,鋼筋混凝土造,95年7月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPVNMLKKJIKFFBM38CA,29,115.16,住家用,鋼筋混凝土加強磚造,75年7月16日,二層,一層 二層 陽台
RPTNMLQKJIKFFAM68CA,19,174.80,住家用,鋼筋混凝土造,85年5月17日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTNMLTKJIKFFAM98CA,26,244.82,農舍,加強磚造,79年2月19日,二層,一層 二層
RPQNMLNKJIKFFAM08CA,25,426.60,人行道、農舍,加強磚造,79年11月5日,二層,一層 二層 屋頂突出物 騎樓
RPQNMLMKJIKFFAM97CA,1,177.96,住宅、樓梯間,鋼筋混凝土造,103年12月19日,三層,一層 二層 三層 陽台 屋頂突出物
RPPOMLKKJIKFFAM77CA,,185.50,停車空間、樓梯間、住宅,鋼筋混凝土造,104年8月4日,四層,一層 二層 三層 四層 陽台 屋頂突出物 屋簷
RPRNMLNJKIKFFAM18CA,21,225.08,住家用,鋼筋混凝土造,84年1月19日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 雨遮 地下層
RPRNMLNJKIKFFAM18CA,21,23.24,儲藏室,鋼筋混凝土造,84年1月19日,四層,
RPSNMLLKJIKFFBM18CA,24,115.68,住家用,鋼筋混凝土造,80年9月20日,十層,五層 陽台
RPSNMLLKJIKFFBM18CA,24,14.63,梯間、屋頂突出物,鋼筋混凝土造,80年9月20日,十層,
RPSNMLLKJIKFFBM18CA,24,9.42,避難室、梯間、變電室、水箱、機械室,鋼筋混凝土造,80年9月20日,十一層,
RPSNMLLKJIKFFBM18CA,24,12.18,辦公室、停車空間,鋼筋混凝土造,80年9月20日,十一層,
RPSNMLLKJIKFFBM18CA,24,10.19,避難室、梯間、變電室、水箱、機械室,鋼筋混凝土造,80年9月20日,十一層,
RPQNMLLKJIKFFBM97CA,13,146.96,住家用,鋼骨鋼筋混凝土造,91年12月2日,三層,
RPPNMLQLJIKFFBM48CA,20,222.34,住家用,鋼筋混凝土造,85年4月25日,四層,一層 二層 三層 四層 陽台 平台 花台
RPXNMLKMJIKFFCM88CA,29,95.09,店舖、住宅、人行道,鋼筋混凝土造,76年2月14日,二層,一層 二層 騎樓
RPRNMLKMJIKFFAM08CA,37,111.03,住商用,鋼筋混凝土加強磚造,67年11月6日,二層,一層 二層 騎樓
RPPNMLTKJIKFFEM98CA,24,162.84,住家用,鋼筋混凝土造,81年1月20日,三層,一層 二層 三層
RPQNMLKMJIKFFAM97CA,37,111.03,住商用,鋼筋混凝土加強磚造,67年11月6日,二層,一層 二層 騎樓
RPOOMLLJKIKFFBM87CA,2,12.00,農舍,鋼鐵造有牆,102年6月20日,一層,一層
RPOOMLLJKIKFFBM87CA,2,12.00,農舍,鋼鐵造有牆,102年6月20日,一層,一層
RPTNMLKMJIKFFBM38CA,,303.04,住宅、梯間,鋼筋混凝土造,104年7月14日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPPNMLMKJIKFFDM18CA,37,100.92,住商用,鋼筋混凝土加強磚造,67年7月13日,二層,一層 二層 騎樓
RPPNMLNLJIKFFDM38CA,35,121.50,住商用,鋼筋混凝土加強磚造,70年2月16日,二層,一層 二層 騎樓
RPQNMLMKJIKFFDM28CA,21,127.88,住商用,鋼筋混凝土造,83年6月25日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPVNMLRKJIKFFCM56CA,11,155.73,住家用,鋼骨造,93年8月18日,三層,一層 二層 三層 陽台 平台
RPXNMLNKJIKFFCM98CA,19,176.77,住商用,鋼筋混凝土造,85年9月18日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPOOMLQKJIKFFCM48CA,1,162.39,住宅、梯間,鋼筋混凝土造,104年1月7日,二層,一層 二層 陽台 雨遮 見其他登記事項
RPVNMLNKJIKFFCM78CA,19,176.77,住商用,鋼筋混凝土造,85年9月18日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPQNMLRLJIKFFBM68CA,33,123.42,農舍,鋼造,71年12月14日,一層,一層
RPRNMLNKJIKFFBM28CA,,290.28,住宅、停車空間、梯間,鋼筋混凝土造,104年9月2日,三層,一層 二層 三層 陽台 雨遮 地下一層 見其他登記事項
RPVNMLNKJIKFFAM58CA,20,219.21,住家用,鋼筋混凝土造,84年6月22日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮 地下層
RPVNMLNKJIKFFAM58CA,20,21.81,住家用,鋼筋混凝土造,84年6月22日,三層,
RPQNMLMJKIKFFAM97CA,1,144.46,住家用,鋼筋混凝土造,104年4月22日,三層,一層 二層 三層 陽台
RPWNMLNKJIKFFAM68CA,35,110.40,住商用,鋼筋混凝土加強磚造,69年12月22日,二層,一層 二層 騎樓
RPVNMLTKJIKFFAM56CA,21,94.09,住家用,鋼筋混凝土造,83年6月17日,八層,六層 陽台 花台
RPPNMLQKJIKFFAM28CA,34,130.05,住家用,加強磚造,71年1月1日,二層,一層 二層
RPWNMLLKJIKFFAM48CA,20,60.14,住家用,鋼筋混凝土造,85年2月7日,八層,七層 陽台 花台
RPWNMLLKJIKFFAM48CA,20,7.48,住家用,鋼筋混凝土造,85年2月7日,八層,
RPWNMLLKJIKFFAM48CA,20,17.08,住家用,鋼筋混凝土造,85年2月7日,八層,
RPRNMLMJKIKFFBM18CA,10,183.49,住家用,鋼筋混凝土造,94年10月20日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮
RPXOMLRKJIKFFAM66CA,1,167.40,住家用,鋼筋混凝土造,104年4月22日,三層,一層 二層 三層 陽台
RPQNMLSKJIKFFAM58CA,21,142.96,住家用,鋼筋混凝土造,83年6月17日,八層,八層 陽台 花台 雨遮
RPQNMLSKJIKFFAM58CA,21,45.27,梯間、車道、水箱、機械房、避難室、停車間,鋼筋混凝土造,83年6月17日,八層,
RPUOMLRKJIKFFAM98CA,39,73.53,住家用,鋼筋混凝土加強磚造,66年2月23日,一層,一層
