鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
安平區,房地(土地+建物)+車位,臺南市安平區慶平路386之3號,929.0,住,,,1050120,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1011012,132.45,0,0,0,無,有,無,26000,196,坡道機械,66.86,0,,RPXQMLQLJHLFFAD88DC
仁德區,建物,臺南市仁德區大發路28號舊門牌:太乙十一街14號,0.0,其他,,,1050125,土地0建物1車位0,見其他登記事項,2,廠辦,見其他登記事項,加強磚造,0731220,568.31,0,3,2,有,無,無,36000,63,,0.0,0,,RPTNMLRLJHLFFFR47CC
安南區,房地(土地+建物),臺南市安南區公學路二段9巷2弄26號,92.0,其他,,,1050123,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0780429,118.84,3,2,2,有,無,無,10000,84,,0.0,0,,RPRNMLRLJHLFFBD08CC
安南區,建物,臺南市安南區長溪路一段119號,0.0,住,,,1050125,土地0建物1車位0,見其他登記事項,1,廠辦,住家用,鋼造,0750520,56.76,0,0,1,有,無,無,26000,458,,0.0,0,,RPWNMLRLJHLFFBD58CC
永康區,房地(土地+建物),臺南市永康區中山南路634號,77.65,住,,,1050116,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0650206,83.38,4,2,2,有,無,無,12000,144,,0.0,0,,RPTNMLRLJHLFFHR67CC
南區,建物,臺南市南區中華西路一段42巷2號5樓,0.0,其他,,,1050124,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土構造,0711125,94.06,3,1,1,有,無,無,6000,64,,0.0,0,,RPVOMLRLJHLFFCD68CC
東區,房地(土地+建物),臺南市東區大學路１８巷２０號,276.0,住,,,1050125,土地1建物1車位0,一層,1,店面(店鋪),住家用,磚造,0480101,130.82,0,0,0,無,無,無,19000,145,,0.0,0,,RPXOMLRLJHLFFCD88CC
永康區,房地(土地+建物),臺南市永康區大同街315巷10號,23.24,住,,,1050120,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0821129,188.3,3,2,2,有,有,無,13000,69,,0.0,0,,RPQPMLSLJHLFFHR67CC
善化區,房地(土地+建物),臺南市善化區大成路136號,37.4,其他,,,1050115,土地2建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0811215,215.39,5,2,5,有,無,有,19900,92,,0.0,0,,RPWNMLSLJHLFFER77CC
新營區,房地(土地+建物),臺南市新營區新進路318巷10號,36.2,商,,,1050110,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,,36.2,1,1,1,有,無,有,7000,193,,0.0,0,,RPXNMLSLJHLFFAR47CC
