編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLOJJIKFFAT68CA,,238.29,住家用,鋼筋混凝土造,104年5月21日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLOJJIKFFAT88CA,11,162.32,住家用,鋼筋混凝土造,93年6月23日,四層,一層 二層 三層 四層 陽台
RPROMLNJJIKFFAT88CA,,82.66,住家用,鋼筋混凝土造,,,
RPROMLNJJIKFFAT88CA,,34.28,防空避難室及停車空間,鋼筋混凝土造,,,
RPOPMLNJJIKFFAT68CA,,22.53,住家用,鋼筋混凝土造,,,
RPOPMLNJJIKFFAT68CA,,11.79,避難室，公眾通行，公共設施,鋼筋混凝土造,,,
RPVNMLOJJIKFFAT66CA,18,157.02,住商用,鋼筋混凝土造,86年5月16日,四層,一層 二層 三層 四層 陽台 雨遮
RPPNMLLKJIKFFAT48CA,24,101.14,集合住宅,鋼筋混凝土造,80年8月29日,十一層,八層 陽台
RPPNMLLKJIKFFAT48CA,24,30.56,共有部份,鋼筋混凝土造,80年8月29日,十一層,
RPXOMLOLJIKFFAT17CA,,179.00,住宅、停車空間,鋼筋混凝土造,104年6月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPVNMLTKJIKFFCT47CA,38,128.40,住商用,加強磚造,66年10月12日,三層,一層 二層 三層 騎樓
RPOPMLOLJIKFFAT98CA,,105.72,集合住宅,鋼筋混凝土造,104年7月3日,四層,一層 二層 三層 四層 陽台
RPRNMLPJJIKFFDT66CA,19,174.14,住家用,鋼筋混凝土造,85年5月2日,四層,一層 二層 三層 四層
RPRNMLNJJIKFFET56CA,1,195.76,集合住宅、停車空間、花台,鋼筋混凝土構造,104年1月20日,四層,一層 二層 三層 四層 陽台
RPPNMLPJJIKFFFT66CA,20,130.03,住家用,鋼筋混凝土造,84年4月1日,三層,一層 二層 三層 陽台 平台
RPTNMLQJJIKFFAT76DA,22,82.85,集合住宅,鋼筋混凝土造,82年11月30日,十二層,九層 陽台
RPTNMLQJJIKFFAT76DA,22,27.10,共有部份,鋼筋混凝土造,82年11月30日,十二層,
RPVNMLNJJIKFFDT96DA,10,148.44,住商用,鋼鐵加強磚造,95年1月12日,二層,一層 二層
RPSNMLOJJIKFFAT09DA,11,187.56,住家用,鋼筋混凝土造,93年8月11日,四層,一層 二層 三層 四層 陽台
RPXNMLOJJIKFFAT96DA,,41.73,住家用,水泥鋼筋磚造,,二層,一層 二層 騎樓
RPWNMLOJJIKFFAT86DA,,41.73,住家用,水泥鋼筋磚造,,二層,一層 二層 騎樓
RPOOMLOJJIKFFAT78DA,,41.73,住家用,水泥鋼筋磚造,,二層,一層 二層 騎樓
RPOOMLSKJIKFFCT76CA,,167.75,住工用,加強磚造,,,
RPRNMLOJJIKFFCT09CA,11,243.03,住商用,鋼筋混凝土造,93年6月24日,四層,一層 二層 三層 四層 陽台 騎樓
RPTNMLOJJIKFFCT66CA,52,64.20,住家用,加強磚造,53年1月1日,一層,一層 騎樓
RPOOMLNKJIKFFAT68CA,27,111.62,住家用,加強磚造,78年2月15日,二層,一層 二層 屋頂突出物
RPWNMLTJJIKFFAT27CA,11,114.28,集合住宅,鋼筋混凝土造,93年9月9日,十四層,二層 陽台
RPWNMLTJJIKFFAT27CA,11,66.73,防空避難室、停車空間、活動中心、管理中心、警衛室、門廳、通廊,鋼筋混凝土造,93年9月9日,十四層,
RPUNMLKKJIKFFAT88CA,36,77.18,住家用,加強磚造,68年9月17日,二層,一層 二層
RPPOMLOJJIKFFAT78CA,30,92.25,住家用,鋼筋混凝土造,74年5月20日,七層,三層
RPPOMLOJJIKFFAT78CA,30,18.49,地下室，走廊，樓梯，電梯,鋼筋混凝土造,74年5月20日,七層,
RPRNMLPJJIKFFAT98CA,21,85.73,集合住宅,鋼筋混凝土造,83年7月1日,十六層,四層 陽台 花台
RPRNMLPJJIKFFAT98CA,21,44.82,樓梯間，開放空間，公共設施，防空避難室，停車空間,鋼筋混凝土造,83年7月1日,十六層,
RPSNMLPJJIKFFAT09CA,23,65.21,住家用,鋼筋混凝土造,82年3月18日,六層,一層 平台
RPSNMLPJJIKFFAT09CA,23,21.16,防空避難室兼停車空間,鋼筋混凝土造,82年3月18日,六層,
RPTOMLQKJIKFFAT86CA,,61.11,住家用,鋼筋混凝土造,,,
RPTOMLQKJIKFFAT86CA,,7.74,共有部份,鋼筋混凝土造,,,
RPUOMLSKJIKFFAT17CA,,83.12,集合住宅,鋼筋混凝土造,,,
RPUOMLSKJIKFFAT17CA,,24.87,公共設施，梯間，騎樓,鋼筋混凝土造,,,
RPTNMLKMJIKFFAT98CA,,165.33,住家用,鋼筋混凝土造,104年4月10日,三層,一層 二層 三層 陽台
RPROMLPJJIKFFAT09CA,31,6096.00,倉庫，廠房，修護場，爐室,鋼鐵造,73年6月25日,一層,一層
RPROMLPJJIKFFAT09CA,33,2765.41,倉庫，廠房，電氣室，廁所,鋼筋混凝構架造鋼架構造,71年8月15日,一層,一層 地下層
RPROMLPJJIKFFAT09CA,27,3390.40,辦公室、防空避難室、廠房、電器室、廁所、吸塵室、會客室、倉庫、鍋爐室、推置場、倉管室、修護廠、員工單身宿舍、守衛室、餐廳、材料堆置場、儲藏室、機械室,鋼筋混凝土、鋼骨造、鋼鐵造、鋼筋混凝土構造、加強磚造,77年4月2日,一層,一層
RPOOMLPJJIKFFAT78CA,23,73.29,住家用,鋼筋混凝土造,82年3月2日,十一層,四層 陽台
RPOOMLPJJIKFFAT78CA,23,28.86,防空避難室，停車空間,鋼筋混凝土造,82年3月2日,十一層,
RPPOMLPJJIKFFAT88CA,20,317.52,住商用,鋼筋混凝土造,85年1月29日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPXNMLPJJIKFFAT96CA,,986.28,見其他登記事項,鋼筋混凝土加強磚造,,一層,一層 地下層
RPUNMLPJJIKFFAT66CA,9,17.75,住家用,鋼筋混凝土造,96年3月28日,五層,五層
RPUNMLPJJIKFFAT66CA,9,8.89,住宅、防空避難室,鋼筋混凝土造,96年3月28日,五層,
RPVNMLPJJIKFFAT76CA,23,91.65,集合住宅,鋼筋混凝土造,81年6月1日,七層,四層 陽台
RPVNMLPJJIKFFAT76CA,23,25.36,共同使用，地下層，公共設施，樓梯,鋼筋混凝土造,81年6月1日,七層,
RPWNMLPJJIKFFAT86CA,23,167.43,住家用,鋼筋混凝土造,82年1月14日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPPOMLKKJIKFFAT48CA,21,59.85,住家用,鋼筋混凝土造,83年10月6日,七層,三層 陽台
