鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南區,房地(土地+建物),臺中市南區忠明南路760號3樓,25.12,住,,,1041101,土地1建物1車位0,三層,42,辦公商業大樓,見其他登記事項,見其他登記事項,0860429,594.97,0,0,0,無,有,有,17000,29,,0.0,0,,RPQPMLMJJIKFFAB17CC
南區,建物,臺中市南區福中街５３號５樓之１,0.0,住,,,1041012,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820607,56.410000000000004,1,1,1,有,有,有,7000,124,,0.0,0,,RPUPMLMJJIKFFAB57CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6-6號18樓之7,8.57,商,,,1041001,土地1建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,22000,259,,0.0,0,,RPQNMLMJJIKFFCB17CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6-6號17樓之8,8.57,商,,,1041001,土地1建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,22000,259,,0.0,0,,RPRNMLMJJIKFFCB27CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段6號23樓之15,6.24,商,,,1040917,土地1建物1車位0,二十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,99.36,0,0,0,無,有,有,20000,201,坡道機械,0.0,0,租金含車位,RPSNMLMJJIKFFCB37CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段418號八樓之2,18.45,住,,,1041101,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871008,179.38,3,2,2,有,無,有,17000,95,坡道平面,0.0,0,,RPXNMLMJJIKFFCB87CC
西屯區,建物,臺中市西屯區市政北一路267號9樓之1,0.0,其他,,,1041003,土地0建物1車位0,九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,183.16000000000003,2,2,2,有,有,有,32000,175,,0.0,0,含稅金及管理費,RPQOMLMJJIKFFCB27CC
西屯區,建物,臺中市西屯區市政北一路269號22樓之2,0.0,其他,,,1041021,土地0建物1車位1,二十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,139.19,2,2,2,有,有,有,30000,216,坡道平面,32.11,0,含稅金及管理費,RPUOMLMJJIKFFCB67CC
北區,建物,臺中市北區崇德路一段511號1樓+B1,0.0,住,,,1041027,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0761124,36.03,0,0,0,無,無,無,67000,1860,,0.0,0,1.租賃層次1樓加地下一樓2.第三年106年12月10日起調整3%，每月租金新臺幣陸萬玖仟零壹拾元整未稅，爾後每兩年調整3%租金；第五年108年12月10日起每月租金新臺幣柒萬壹仟零捌拾元整未稅,RPTOMLMJJIKFFBB47CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十七街91號13樓之9,30.86,住,,,1041023,土地1建物2車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940215,236.14,6,2,4,有,無,有,40000,169,坡道平面,0.0,0,,RPOOMLMJJIKFFCB17DC
龍井區,房地(土地+建物),臺中市龍井區台灣大道五段109巷20弄12號,102.63,,鄉村區,乙種建築用地,1041006,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0940407,227.4,3,3,3,有,無,有,22000,97,,0.0,0,,RPRNMLMJJIKFFIL88CC
龍井區,房地(土地+建物),臺中市龍井區新興路53-2號,75.29,,鄉村區,乙種建築用地,1041010,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0691230,204.0,5,1,3,有,無,無,36000,176,,0.0,0,,RPSNMLMJJIKFFIL98CC
潭子區,土地,大富段420地號,728.0,農,,,1041029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,68000,93,,0.0,0,地上房屋係未辦理保存登記建物僅承租房屋約220坪及其座落土地部分,RPOOMLMJJIKFFFL48DC
西屯區,房地(土地+建物),臺中市西屯區西屯路三段166之100號,11.87,住,,,1041003,土地1建物1車位0,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,95.86,2,2,1,有,有,有,20000,209,,0.0,0,,RPSOMLNJJIKFFCB67DC
西屯區,建物,臺中市西屯區市政路105號,12.09,商,,,1041019,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970926,131.58,0,0,0,無,有,無,45000,342,,0.0,0,,RPPPMLNJJIKFFCB47DC
豐原區,土地,龍宮段611-1地號,151.35,住,,,1041101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,10000,66,,0.0,0,,RPTNMLNJJIKFFAL38CC
潭子區,房地(土地+建物),臺中市潭子區新興路一段82巷12弄1號,135.71,其他,,,1041026,土地4建物2車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1031211,296.44,3,3,5,有,有,無,40000,135,,0.0,0,,RPTNMLNJJIKFFFL88CC
潭子區,房地(土地+建物),臺中市潭子區中山路一段75號5樓之2,9.85,住,,,1041030,土地1建物1車位0,五層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0800530,94.31,2,2,1,有,有,無,13000,138,,0.0,0,,RPUNMLNJJIKFFFL98CC
潭子區,房地(土地+建物),臺中市潭子區中山路一段71號8樓之2,9.55,住,,,1041101,土地1建物1車位0,八層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031222,93.81,2,2,1,有,有,有,17000,181,,0.0,0,,RPVNMLNJJIKFFFL09CC
潭子區,建物,臺中市潭子區大通街36號,0.0,住,,,1041027,土地0建物1車位0,見其他登記事項,8,店面(店鋪),住商用,鋼筋混凝土造,0821029,166.1,1,2,2,有,無,無,15000,90,,0.0,0,,RPPOMLNJJIKFFFL58CC
潭子區,建物,臺中市潭子區大通街30號,0.0,住,,,1041027,土地0建物1車位0,見其他登記事項,8,店面(店鋪),住商用,鋼筋混凝土造,0821029,139.0,1,2,2,有,有,無,15000,108,,0.0,0,,RPROMLNJJIKFFFL78CC
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路二段108號7樓之1,16.69,住,,,1041019,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031006,106.92,2,2,2,有,有,有,20000,187,坡道平面,34.62,0,,RPVOMLNJJIKFFBB87DC
西屯區,車位,臺中市西屯區文心路三段6-6號18樓之7,0.0,,,,1041020,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,有,3000,,坡道平面,37.8,3000,,RPUNMLNJJIKFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號23樓之12,7.04,商,,,1041020,土地1建物1車位0,二十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,70.47,0,0,0,無,有,有,16000,227,,0.0,0,,RPVNMLNJJIKFFCB77CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段168號十四樓之7,13.23,住,,,1041031,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,136.97,3,2,2,有,有,有,17000,124,坡道機械,0.0,0,,RPWNMLNJJIKFFCB87CC
西屯區,房地(土地+建物),臺中市西屯區文心路二段566-16號十五樓之3,7.97,住,,,1041005,土地1建物1車位0,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,118.92,2,2,2,有,有,有,22000,185,,0.0,0,租金含管理費,RPWOMLNJJIKFFCB97CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路３段１６６之１００號二十樓之2,16.45,住,,,1041005,土地1建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,175.53,3,2,2,有,有,有,27500,157,坡道平面,39.74,0,,RPXOMLNJJIKFFCB08CC
西區,建物,臺中市西區東興路二段144號,129.0,其他,,,1041102,土地0建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0770203,539.91,0,4,4,有,無,無,60000,111,,0.0,0,,RPROMLNJJIKFFAB27CC
南區,房地(土地+建物),臺中市南區東興路一段16號23樓之9,1.94,住,,,1041005,土地1建物0車位0,二十三層,32,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951026,42.089999999999996,1,0,1,有,有,有,7000,166,,0.0,0,此建物有隔成三間套房，所以面積除以3。,RPUOMLNJJIKFFAB57CC
南區,房地(土地+建物)+車位,臺中市南區正氣街47號十四樓之7,17.06,商,,,1041008,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040413,182.97,3,2,1,有,有,有,25000,137,坡道平面,32.46,0,租金含管理費。,RPUNMLOJJIKFFAB57CC
西區,房地(土地+建物),臺中市西區向上北路128號4樓之3,26.71,住,,,1041015,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830824,188.46,4,2,2,有,有,有,26280,139,,0.0,0,,RPROMLOJJIKFFAB37CC
西屯區,建物,臺中市西屯區市政北二路238號24樓之3,0.0,其他,,,1041016,土地0建物0車位0,二十四層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,23.130000000000003,0,0,0,無,有,無,4500,195,,0.0,0,,RPWNMLOJJIKFFCB97CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路238號24樓之3,12.42,其他,,,1041016,土地1建物0車位1,二十四層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,198.14,0,0,0,無,有,無,48700,246,坡道平面,0.0,0,,RPPOMLOJJIKFFCB37CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路236號8樓之5,14.21,其他,,,1041027,土地1建物1車位2,八層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,253.63,0,0,0,無,有,無,63548,251,坡道平面,0.0,6000,,RPQOMLOJJIKFFCB47CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路236號18樓之6,21.59,其他,,,1041028,土地1建物1車位1,十八層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,404.03,0,0,0,無,有,無,100000,248,坡道平面,0.0,3000,,RPROMLOJJIKFFCB57CC
西屯區,房地(土地+建物),臺中市西屯區弘孝路１６１號九樓之6,4.61,商,,,1041010,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,86.95,2,2,1,有,有,有,22500,259,,0.0,0,租金含管理費,RPWOMLOJJIKFFCB08CC
大里區,房地(土地+建物),臺中市大里區國光路二段151號,87.76,其他,,,1041103,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0750115,250.59,5,2,4,有,無,有,36000,144,,0.0,0,,RPPNMLOJJIKFFGL68CC
大里區,房地(土地+建物),臺中市大里區甲堤南路92巷1號,50.41,住,,,1041101,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0940204,126.45,4,2,4,有,無,無,16000,127,,0.0,0,,RPOOMLOJJIKFFGL68CC
北屯區,房地(土地+建物),臺中市北屯區文心路４段８７９號１３樓之２,6.67,商,,,1041009,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850705,118.82,3,2,2,有,有,有,20000,168,,0.0,0,租金含管理費。,RPROMLOJJIKFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區軍福路十三路123號,27.64,住,,,1041016,土地1建物1車位0,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030915,84.12,0,0,0,無,無,無,25000,297,,0.0,0,,RPUPMLPJJIKFFBB97CC
太平區,建物,臺中市太平區新興路３６號１２樓之２,0.0,住,,,1041016,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,164.45,3,2,2,有,有,有,19000,116,坡道平面,35.79,0,,RPQNMLPJJIKFFHL98CC
南屯區,房地(土地+建物),臺中市南屯區惠中路二段146號,711.85,住,,,1041029,土地2建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,0870119,201.78,0,0,0,無,無,無,270000,1338,,0.0,0,,RPUPMLPJJIKFFCB08CC
