鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠四路及美術東二路交叉路口,14.7,商,,,1130511,土地1建物1車位2,三十層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,293.91,4,2,2,有,無,36280000,133590,坡道平面,51.9,3950000,,RPRNMLLKNHJGFAE57CB,美術1號院,A棟1號,
左營區,房地(土地+建物)+車位,高雄市左營區左屏段2地號,8.7,住,,,1130511,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.81,2,1,1,有,無,9980000,105494,坡道機械,12.9,1550000,,RPQNMLMKNHJGFEE97CB,諾金,B10棟6號,
左營區,房地(土地+建物)+車位,高雄市左營區左屏段2地號,8.7,住,,,1130511,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.81,2,1,1,有,無,10180000,106745,坡道機械,12.9,1650000,,RPSNMLMKNHJGFEE18CB,諾金,B9棟5號,
茄萣區,房地(土地+建物),高雄市茄萣區文化路86巷,15.02,商,,,1130512,土地2建物1車位0,六層,7,華廈(10層含以下有電梯),見其它登記事項,鋼筋混凝土造,,66.09,2,2,2,有,無,4850000,73385,,0.0,0,,RPQNMLMKNHJGFJE48CB,藍天白雲,6F-B5號,
茄萣區,房地(土地+建物),高雄市茄萣區文化路86巷,15.02,商,,,1130511,土地2建物1車位0,五層,7,華廈(10層含以下有電梯),見其它登記事項,鋼筋混凝土造,,66.55,2,2,2,有,無,4680000,70323,,0.0,0,,RPRNMLMKNHJGFJE58CB,藍天白雲,5F-A3號,
前金區,房地(土地+建物)+車位,高雄市前金區中正四路,4.28,商,,,1130512,土地9建物1車位1,三層,35,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,,119.97,3,1,1,有,無,14700000,122653,坡道平面,15.04,1830000,,RPPNMLNKNHJGFAE57CB,中正1號院,A棟07號,
左營區,房地(土地+建物)+車位,高雄市左營區左屏段2地號,9.01,住,,,1130512,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.47,2,1,1,有,無,10480000,106940,坡道機械,12.9,1650000,,RPPNMLNKNHJGFEE97CB,諾金,B12棟6號,
大寮區,房地(土地+建物),高雄市大寮區鳳林路四段,27.75,住,,,1130512,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.76,3,2,2,有,無,5550000,69584,,0.0,0,,RPQNMLNKNHJGFLE78CB,豐富樂,A1棟3F號,
林園區,房地(土地+建物)+車位,高雄市林園區田厝路 75 巷10弄與東林西路249巷  交叉口,17.0,商,,,1130512,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,,160.79,3,2,2,有,無,11980000,77229,坡道平面,22.5,1300000,,RPXNMLNKNHJGFLE86CB,園藏林,A棟2號,
前金區,房地(土地+建物),高雄市前金區市中一路與光復二街交叉路口,3.81,商,,,1130514,土地13建物1車位0,二十一層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,77.69,2,1,1,有,無,12190000,156906,,0.0,0,,RPPNMLOKNHJGFAE67CB,巴黎河左岸,A棟05號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠陽路,10.09,住,,,1130511,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.04,2,2,2,有,無,13050000,99705,坡道平面,18.21,1900000,,RPQNMLOKNHJGFEE18CB,龍騰鑫時代,E1棟9號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠陽路,7.33,住,,,1130512,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.34,1,1,2,有,無,9620000,108215,坡道機械,9.76,900000,,RPSNMLOKNHJGFEE38CB,龍騰鑫時代,B6棟15號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠陽路,7.43,住,,,1130512,土地1建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.43,1,1,2,有,無,9560000,106036,坡道機械,9.76,900000,,RPTNMLOKNHJGFEE48CB,龍騰鑫時代,A6棟12號,
