編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRPMLOKNHJGFAH48CC,44,76.68,住家用,鋼筋混凝土造,69年3月17日,四層,,
RPWPMLOKNHJGFAH98CC,29,79.74,住家用,鋼筋混凝土造,84年5月19日,十六層,,
RPWPMLOKNHJGFAH98CC,29,14.10,共有部分,鋼筋混凝土造,84年5月19日,十六層,,
RPWPMLOKNHJGFAH98CC,29,8.58,共有部分,鋼筋混凝土造,84年5月19日,十六層,,
RPWNMLOKNHJGFAH78CC,16,112.45,住家用,鋼筋混凝土造,97年4月30日,十層,,
RPWNMLOKNHJGFAH78CC,16,38.74,共有部分,鋼筋混凝土造,97年4月30日,十層,,
RPWNMLOKNHJGFAH78CC,16,13.10,共有部分,鋼筋混凝土造,97年4月30日,十層,,
RPVPMLOKNHJGFAH88CC,28,100.55,住家用,鋼筋混凝土造,85年1月31日,十三層,,
RPVPMLOKNHJGFAH88CC,28,10.88,共有部分,鋼筋混凝土造,85年1月31日,十四層,,
RPVPMLOKNHJGFAH88CC,28,35.91,共有部分,鋼筋混凝土造,85年1月31日,十四層,,
RPPPMLOKNHJGFAH28CC,27,32.68,住家用,鋼筋混凝土造,86年6月10日,九層,,
RPPPMLOKNHJGFAH28CC,27,13.15,共有部分,鋼筋混凝土造,86年6月10日,九層,,
RPVOMLOKNHJGFAH78CC,15,111.48,商業用,鋼筋混凝土造,97年12月12日,八層,,
RPOQMLOKNHJGFBH38CC,32,59.05,住家用,鋼筋混凝土造,80年11月25日,五層,,
RPOQMLOKNHJGFBH38CC,32,9.25,共有部分,鋼筋混凝土造,80年11月25日,五層,,
RPWOMLOKNHJGFBH98CC,21,12.20,住家用,鋼筋混凝土造,92年5月21日,八層,,
RPWOMLOKNHJGFBH98CC,21,5.73,共有部分,鋼筋混凝土造,92年5月21日,八層,,
RPWOMLOKNHJGFBH98CC,21,1.32,共有部分,鋼筋混凝土造,92年5月21日,八層,,
RPWOMLOKNHJGFBH98CC,21,.87,共有部分,鋼筋混凝土造,92年5月21日,八層,,
RPWQMLOKNHJGFBH56CC,1,66.61,集合住宅,鋼筋混凝土造,112年5月9日,十一層,,
RPROMLOKNHJGFBH48CC,30,103.63,住家用,鋼筋混凝土造,83年8月4日,七層,,
RPROMLOKNHJGFBH48CC,30,5.20,共有部分,鋼筋混凝土造,83年8月4日,七層,,
RPWQMLOKNHJGFBH56CC,1,73.84,本共有部分之項目有：防空避難設備兼停車空間、停車空間、台電配電室、公共服務空間、管委會使用空間、樓梯間、機械室、水箱、梯廳、排煙室、信箱室、污水機房、消防機房、電信室、垃圾集中室、電錶集中處、受電箱及消防水箱等十八項。,鋼筋混凝土造,112年5月9日,十二層,,
RPROMLOKNHJGFBH48CC,30,9.55,共有部分,鋼筋混凝土造,83年8月4日,七層,,
RPOOMLOKNHJGFFH58CC,12,89.63,住家用,鋼筋混凝土造,100年11月18日,十三層,,
RPOOMLOKNHJGFFH58CC,12,21.24,本共有部分之項目有：公共服務空間、廣場式頂蓋型開放空間、梯間、機房及水箱等五項。,鋼筋混凝土造,100年11月18日,十三層,,
RPPNMLOKNHJGFEH58DC,21,78.09,住家用,鋼筋混凝土造,91年12月31日,七層,,
RPOOMLOKNHJGFFH58CC,12,44.67,本共有部分之項目有：停車空間、防空避難室兼停車空間等二項。,鋼筋混凝土造,100年11月18日,十三層,,
RPPNMLOKNHJGFEH58DC,21,14.39,共有部分,鋼筋混凝土造,91年12月31日,七層,,
RPVNMLNKNHJGFFH09CC,7,56.98,集合住宅,鋼筋混凝土造,105年12月9日,十二層,,
RPPNMLOKNHJGFEH58DC,21,14.19,共有部分,鋼筋混凝土造,91年12月31日,七層,,
RPPNMLOKNHJGFEH58DC,21,.27,警衛室,鋼筋混凝土造,91年12月31日,七層,,
RPPNMLOKNHJGFEH58DC,21,37.80,共有部分,鋼筋混凝土造,91年12月31日,七層,,
RPVNMLNKNHJGFFH09CC,7,28.78,共有部分之項目有：防空避難室兼停車空間、消防泵浦室、雨水機房、汙水機房、梯間、蓄水池、停車空間、發電機室、台電配電場所、垃圾儲藏室、電信室、管委會使用空間、車道、機房、水箱、機械室等計十六項,鋼筋混凝土造,105年12月9日,十二層,,
RPPNMLPKNHJGFAH18CC,28,24.27,住家用,鋼筋混凝土造,85年1月18日,十二層,,
RPPNMLPKNHJGFAH18CC,,12.99,,,,,,
RPTNMLPKNHJGFAH58CC,1,79.78,住家用,鋼筋混凝土造,112年8月21日,二十層,,
RPTNMLPKNHJGFAH58CC,1,70.83,共有部分之項目有停車空間、消防機房、水箱、雨水機房、法定防空避難室兼停車空間、台電配電室、發電機室、電信室、集合住宅（附屬管委會使用空間）、樓梯間、機械室、梯廳、排煙室、水錶室、消防中繼機房、電梯機房等項。,鋼筋混凝土造,112年8月21日,二十層,,
RPTNMLOKNHJGFFH98CC,42,84.00,住家用,鋼筋混凝土造,70年12月1日,四層,,
RPUNMLOKNHJGFFH09CC,3,52.91,集合住宅,鋼筋混凝土造,110年4月14日,六層,,
RPUNMLOKNHJGFFH09CC,3,65.01,本建物共有部分項目：樓梯間、停車空間、防空避難室兼停車空間等３項。,鋼筋混凝土造,110年4月14日,七層,,
RPSNMLPKNHJGFAH48CC,36,139.38,住家用,鋼筋混凝土造,77年6月14日,五層,,
RPTNMLOKNHJGFBH58CC,8,63.64,集合住宅,鋼筋混凝土造,104年12月30日,十五層,,
RPTNMLOKNHJGFBH58CC,8,54.92,本共有部分之項目有：防空避難室兼停車空間、停車空間、車道、消防泵浦室、汙水機房、發電機室、梯間、水景機房、警衛室、排煙室、蓄水池、台電配電場所、電信室、垃圾處理空間、管委會使用空間、梯廳、梯廳兼排煙室、水箱、機械室、門廊等共二十項。,鋼筋混凝土造,104年12月30日,十五層,,
RPUNMLPKNHJGFAH68CC,9,62.20,住家用,鋼筋混凝土造,104年7月6日,十五層,,
RPUNMLPKNHJGFAH68CC,9,41.32,本共有部分之項目有防空避難室兼停車空間、蓄水池、消防泵浦室、污水兼雨水機房、梯間、停車空間、發電機房、台電配電場所、電信室、水循環機房、垃圾冷藏室、管委會使用空間、車道及水箱、機械室等１５項。,鋼筋混凝土造,104年7月6日,十五層,,
RPVOMLPKNHJGFAH88CC,21,34.55,住家用,鋼筋混凝土造,92年7月28日,十四層,,
