鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
鶯歌區,租賃房屋,新北市鶯歌區高職西街１３號９樓,0.0,,,,1130531,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110126,85.7,2,1,1,有,有,有,18500,216,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23200，因新北市計劃租金上限為35000，選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額18500。,RPPNMLKKNHJGFIF28CC,整棟(戶)出租,有,1130508~1160507,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區中央路１６１號７樓之６,0.0,,,,1130511,土地0建物1車位0,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼筋混凝土構造,1011114,88.86,2,1,1,有,有,有,33800,380,,0.0,0,,RPQNMLLKNHJGFCF87CC,整棟(戶)出租,有,1130516~1140515,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般轉租
板橋區,租賃房屋,新北市板橋區和平路６巷６號,0.0,,,,1130513,土地0建物1車位0,一層,1,工廠,見使用執照,鋼造,0820120,176.38,0,0,0,無,有,無,145000,,,0.0,0,合法部分為04登記門牌合法面積加增建面積約為73坪另有一部分為增建面積約77坪門牌為板橋區干城路20巷20號一棟合法部分與增建部分共計約150坪含增建或未登記建物；,RPPOMLNKNHJGFAF87CC,,有,1130705~1160704,無,,
淡水區,租賃房屋,新北市淡水區濱海路二段２０２巷６５弄４１號４樓,20.28,其他,,,1130511,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,137.63,3,2,2,有,有,有,24000,174,,0.0,0,租金總額含管理費；,RPOPMLNKNHJGFEF28CC,整棟(戶)出租,有,1130520~1140519,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
淡水區,租賃房屋+車位,新北市淡水區中山北路三段５３號９樓,17.2,住,,,1130512,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909,122.43,2,2,1,有,有,無,20000,163,坡道平面,37.76,0,,RPQPMLNKNHJGFEF48CC,整棟(戶)出租,有,1130520~1140519,有,冷氣、熱水器、冰箱、瓦斯或天然氣,
蘆洲區,租賃房屋,新北市蘆洲區信義路３１號六樓,0.0,,,,1130513,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800314,99.94,3,1,2,有,無,有,14500,145,,0.0,0,社會住宅，水電費 瓦斯費 由承租人負擔,RPVNMLNKNHJGFGF98CC,整棟(戶)出租,無,1130515~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中和區,租賃房屋,新北市中和區連勝街１２１巷８號三樓,0.0,,,,1130511,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670503,84.56,3,2,2,有,無,有,22000,260,,0.0,0,,RPWNMLNKNHJGFHF56CC,整棟(戶)出租,無,1130515~1140514,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區中山路二段３１２巷２２號二樓,0.0,,,,1130512,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700623,90.0,3,1,1,有,無,有,20000,222,,0.0,0,續租案件；,RPOOMLNKNHJGFHF48CC,整棟(戶)出租,無,1130615~1140614,無,熱水器,社會住宅代管
中和區,租賃房屋,新北市中和區連城路３４７巷２９號三樓,0.0,,,,1130511,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0650420,52.62,2,2,1,有,無,無,15000,285,,0.0,0,,RPPOMLNKNHJGFHF58CC,整棟(戶)出租,無,1130515~1140514,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
