鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉山中村牛斗山209號旁,26.78,,鄉村區,乙種建築用地,1130511,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.01,2,2,2,有,無,6430000,67256,坡道機械,16.53,950000,,RPUNMLNKNHJGFCQ86CB,豐收6期,2F-D號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉山中村牛斗山209號旁,38.78,,鄉村區,乙種建築用地,1130512,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.61,3,2,2,有,無,9500000,68022,坡道平面,33.06,1300000,,RPVNMLNKNHJGFCQ96CB,豐收6期,4F-C號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉覆鼎金42-6號旁,31.73,住,,,1130511,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.6,3,2,2,有,無,8269000,82341,一樓平面,13.75,1200000,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費；,RPUNMLKLNHJGFCQ66CB,玄鴻首賦,A棟2號,
大林鎮,房地(土地+建物)+車位,嘉義縣大林鎮民生北路,27.25,住,,,1130514,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.48,2,2,1,有,無,5900000,70375,其他,6.88,650000,,RPQNMLLLNHJGFCQ98CB,民生馥儷,4C號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉正義一街,156.0,住,,,1130515,土地9建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,232.44,4,2,3,有,無,20800000,89485,,0.0,0,,RPTNMLLLNHJGFCQ66CB,中正-森學院,D棟05號,
水上鄉,房地(土地+建物),嘉義縣水上鄉中庄村168縣道旁中庄56-2號,83.25,,鄉村區,乙種建築用地,1130518,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.44,3,2,3,有,無,10350000,68344,,0.0,0,,RPPNMLMLNHJGFDQ09CB,得意23期,A棟10號,
水上鄉,房地(土地+建物),嘉義縣水上鄉中庄村168縣道排中庄56-2號,83.25,,鄉村區,乙種建築用地,1130517,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.88,3,2,3,有,無,10360000,68212,,0.0,0,,RPQNMLMLNHJGFDQ56CB,得意23期,A棟7號,
水上鄉,房地(土地+建物),嘉義縣水上鄉中庄村168縣道旁中庄56-2號,83.25,,鄉村區,乙種建築用地,1130515,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.44,3,2,3,有,無,10350000,68344,,0.0,0,,RPRNMLMLNHJGFDQ66CB,得意23期,A棟3號,
梅山鄉,房地(土地+建物),嘉義縣梅山鄉民生街60巷及92巷,158.0,住,,,1130522,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,182.42,4,3,4,有,無,16000000,87710,,0.0,0,,RPPNMLNLNHJGFEQ66CB,梅山大境II,C棟0號,
