鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
北埔鄉,房地(土地+建物),新竹縣北埔鄉中山路,112.55,住,,,1130512,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,247.54,3,2,4,有,無,21860000,88309,,0.0,0,,RPTOMLNKNHJGFCJ78CB,曼曼豐月-A,A棟10號,
北埔鄉,房地(土地+建物),新竹縣北埔鄉中山路,69.39,住,,,1130511,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,231.21,3,2,4,有,無,18200000,78716,,0.0,0,,RPQPMLNKNHJGFCJ58CB,曼曼日藏-A,A棟7號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉新興路,25.31,,特定農業區,甲種建築用地,1130512,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.96,3,2,2,有,無,9680000,92248,坡道機械,15.24,850000,,RPRNMLNKNHJGFDJ58CB,美禾柿,D棟3號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉勝利路二段229巷,35.26,,鄉村區,乙種建築用地,1130511,土地1建物1車位2,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.28,3,2,2,有,無,14750000,99826,坡道平面,56.58,3300000,,RPSNMLNKNHJGFDJ68CB,福砌5,B棟8號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉勝利路二段229巷,35.26,,鄉村區,乙種建築用地,1130511,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.99,3,2,2,有,無,13000000,98954,坡道平面,28.29,1650000,,RPUNMLNKNHJGFDJ88CB,福砌5,B棟7號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市國義段100地號,30.32,住,,,1130513,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.44,3,2,2,有,無,24000000,145918,坡道平面,34.67,2000000,,RPSNMLOKNHJGFBJ58CB,元子,A2棟0號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵九路,44.99,住,,,1130513,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,173.98,3,2,2,有,無,29850000,191191,一樓平面,29.36,2200000,,RPOOMLOKNHJGFBJ28CB,小日山青,A棟3F號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐一街89號隔壁,34.82,住,,,1130512,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.32,2,2,2,有,無,20280000,197526,其他,10.75,1600000,,RPPNMLOKNHJGFBJ38DB,創薪匠之耀,B棟2樓號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮東寧段381地號,28.5,住,,,1130514,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.43,3,2,2,有,無,14480000,93432,坡道平面,63.56,3000000,,RPROMLPKNHJGFCJ78CB,新祐京晏,C棟10號,
新豐鄉,房地(土地+建物),新竹縣新豐鄉埔和段,65.55,,鄉村區,乙種建築用地,1130512,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,170.05,3,2,3,有,無,12500000,73508,,0.0,0,,RPRNMLPKNHJGFDJ78CB,豐禾,A棟8號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中興段復興小段750地號,23.17,,工業區,丁種建築用地,1130513,土地1建物1車位1,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.35,2,2,1,有,無,9680000,107562,一樓平面,17.16,1700000,,RPPNMLPKNHJGFDJ68DB,心芯園3,A棟3號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐南路二段11號旁,38.81,住,,,1130513,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,165.37,3,2,2,有,無,32510000,237353,坡道平面,39.06,2530000,,RPPNMLQKNHJGFBJ48CB,馥御,C棟6F號,
