鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
北區,房地(土地+建物)+車位,臺南市北區北華街,20.22,商,,,1130511,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.04,3,2,2,有,無,20850000,152595,坡道平面,26.51,2000000,,RPRNMLLKNHJGFAD47CB,城之樹,A1-7F棟0號,
南區,房地(土地+建物),臺南市南區萬年七街,18.85,住,,,1130511,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.17,2,2,1,有,無,7430000,89335,,0.0,0,,RPQNMLLKNHJGFCD57CB,MIHO,D棟2號,
南區,房地(土地+建物)+車位,臺南市南區萬年七街,24.97,住,,,1130511,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.57,3,2,2,有,無,12060000,88218,坡道平面,23.04,1780000,,RPRNMLLKNHJGFCD67CB,MIHO,E棟5號,
善化區,房地(土地+建物)+車位,臺南市善化區成功路169巷,24.69,住,,,1130511,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,136.14,3,2,2,有,無,14600000,111780,坡道平面,19.84,1600000,,RPPNMLLKNHJGFHD97CB,宇成植感,A1棟8號,
安定區,房地(土地+建物)+車位,臺南市安定區下洲仔11號旁,30.69,,鄉村區,乙種建築用地,1130511,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.54,3,2,2,有,無,9900000,81532,一樓平面,14.06,1300000,,RPQNMLMKNHJGFHD18CB,五十皇冠6,B棟2號,
歸仁區,房地(土地+建物),臺南市歸仁區南丁路437巷,71.59,,特定農業區,甲種建築用地,1130511,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,161.24,4,2,5,有,無,14800000,91789,,0.0,0,,RPPNMLMKNHJGFID18CB,喜硯3,A棟6號,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段與光賢街,25.15,住,,,1130511,土地4建物1車位2,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,227.63,3,2,2,有,無,25530000,130050,坡道平面,60.54,3800000,,RPRNMLNKNHJGFAD67CB,艾美御之苑,A5-6F號,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段與光賢街,25.15,住,,,1130511,土地4建物1車位2,十三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,227.63,3,2,2,有,無,26690000,137291,坡道平面,60.54,3750000,,RPSNMLNKNHJGFAD77CB,艾美御之苑,A5-13F號,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段與光賢街,25.15,住,,,1130511,土地4建物1車位2,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,227.63,3,2,2,有,無,26590000,137890,坡道平面,60.54,3550000,,RPTNMLNKNHJGFAD87CB,艾美御之苑,A5-14F號,
