鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
草屯鎮,租賃房屋,南投縣草屯鎮虎山路８２４號,51.02,商,,,1130516,土地1建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土加強磚造,0500701,143.2,0,0,0,無,無,無,20000,140,,0.0,0,,RPRNMLRKNHJGFBM56CC,,無,1130601~1160531,無,,
南投市,租賃房屋,南投縣南投市彰南路三段３２９巷３號,0.0,,,,1130513,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0590701,140.7,4,2,2,有,無,有,14000,100,,0.0,0,,RPRNMLNLNHJGFAM78CC,整棟(戶)出租,無,1130515~1140514,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮新庄里２２鄰芬草路二段４１７號六樓之２,0.0,,,,1130515,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1071127,60.45,1,1,1,有,有,有,12000,199,,0.0,0,,RPPNMLNLNHJGFBM68CC,獨立套房,有,1130520~1140519,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
南投市,租賃房屋,南投縣南投市彰南路一段１０８２號,74.0,住,,,1130603,土地1建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),補習班、住宅,鋼筋混凝土造,0931109,163.6,7,1,4,有,無,無,20000,122,,0.0,0,,RPQNMLOJOHJGFAM68CC,,無,1130701~1180814,無,,
草屯鎮,租賃房屋,南投縣草屯鎮太平路二段３１５號,232.0,商,,,1130517,土地1建物1車位0,一層,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0520318,54.92,0,0,0,無,無,無,19000,346,,0.0,0,,RPPNMLPJOHJGFBM78CC,,無,1130601~1150630,無,,
南投市,租賃房屋,南投縣南投市彰南路三段８８０巷４６弄２５號,0.0,,,,1130604,土地0建物1車位0,全,3,透天厝,集合住宅,鋼筋混凝土造,1060519,135.43,4,2,3,有,無,有,19500,144,,0.0,0,每月管理費500元由承租人負擔，未計入租金,RPPNMLSJOHJGFAM98CC,整棟(戶)出租,無,1130610~1140609,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮碧山路３７８巷１弄４號,0.0,,,,1130527,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0641108,77.4,6,2,3,有,無,有,18000,233,,0.0,0,,RPPNMLSJOHJGFBM09CC,整棟(戶)出租,無,1130530~1140529,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮東山路５之７號,0.0,,,,1130529,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0671229,106.44,5,2,2,有,無,有,18000,169,,0.0,0,,RPQNMLSJOHJGFBM56CC,整棟(戶)出租,無,1130610~1140609,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮明賢街一段５２巷７號五樓,0.0,,,,1130530,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850613,109.18,3,2,2,有,有,有,14800,136,,0.0,0,,RPRNMLSJOHJGFBM66CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮中正路１６６３巷１６號,0.0,,,,1130603,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690528,107.52,4,2,2,有,無,無,17000,158,,0.0,0,,RPSNMLSJOHJGFBM76CC,整棟(戶)出租,無,1130606~1140605,無,熱水器,社會住宅代管
埔里鎮,租賃房屋,南投縣埔里鎮永康一巷２１號,0.0,,,,1130603,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0650106,74.67,4,2,2,有,有,無,3200,43,,0.0,0,,RPQNMLLKOHJGFCM68CC,整棟(戶)出租,無,1130603~1140602,無,熱水器,社會住宅代管
埔里鎮,租賃房屋,南投縣埔里鎮西寧路５７號,51.2,商,,,1130526,土地1建物1車位0,見其他登記事項,1,店面(店鋪),店舖、人行道,鋼骨造,0960409,35.61,0,1,1,有,無,無,10000,281,,0.0,0,甲方交付2副鑰匙  （電動門 + 鋁門 + 信箱 ）給予乙方,RPPNMLNKOHJGFCM78CC,,無,1130615~1140614,無,冷氣,
埔里鎮,租賃房屋,南投縣埔里鎮東華路１０巷１３號,0.0,,,,1130530,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0581113,66.58,4,2,3,有,無,無,10000,150,,0.0,0,,RPQNMLRKOHJGFCM66CC,整棟(戶)出租,無,1130601~1140531,無,冷氣、熱水器,社會住宅代管
埔里鎮,租賃房屋,南投縣埔里鎮房里路２５之１號,0.0,,,,1130529,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0831012,170.72,5,2,3,有,無,有,10000,59,,0.0,0,,RPPNMLTKOHJGFCM76CC,整棟(戶)出租,無,1130601~1140531,無,熱水器、瓦斯或天然氣,社會住宅代管
南投市,租賃房屋,南投縣南投市大庄路１３１巷３５弄１號,0.0,,,,1130611,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0930301,41.32,2,1,1,有,有,有,10000,242,,0.0,0,,RPPNMLOLOHJGFAM78CC,整棟(戶)出租,有,1130615~1140614,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南投市,租賃房屋,南投縣南投市中興路４５６號十樓之１,0.0,,,,1130618,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821110,104.4,3,1,2,有,有,有,14000,134,,0.0,0,,RPQNMLOLOHJGFAM88CC,整棟(戶)出租,有,1130620~1140619,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南投市,租賃房屋,南投縣南投市文化南路８１巷２號,0.0,,,,1130618,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0851121,143.42,5,1,3,有,無,有,19800,138,,0.0,0,,RPRNMLOLOHJGFAM98CC,整棟(戶)出租,無,1130620~1140619,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮自由街５５號五樓之１０,0.0,,,,1130611,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840927,26.39,1,0,1,有,有,有,5800,220,,0.0,0,,RPPNMLOLOHJGFBM88CC,獨立套房,有,1130616~1140615,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮碧山路１１０７巷２３號四樓之３,0.0,,,,1130613,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120928,102.33,2,1,1,有,有,有,15000,147,,0.0,0,未租賃車位，建物登記含有車位面積；,RPQNMLOLOHJGFBM98CC,整棟(戶)出租,有,1130617~1140616,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
埔里鎮,租賃房屋,南投縣埔里鎮西安路二段７６巷５３弄４號,0.0,,,,1130618,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700425,101.68,4,2,2,有,無,有,4000,39,,0.0,0,,RPPNMLOLOHJGFCM98CC,整棟(戶)出租,無,1130618~1140617,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹山鎮,租賃房屋,南投縣竹山鎮民生巷６１之１０８號,0.0,,,,1130611,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0930205,151.11,4,2,3,有,無,有,12000,79,,0.0,0,,RPPNMLOLOHJGFDM09CC,整棟(戶)出租,無,1130615~1140614,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮博愛路４３９號七樓之２,0.0,,,,1130610,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840912,103.04,3,2,2,有,有,有,10000,97,,0.0,0,,RPPNMLPLOHJGFBM98CC,整棟(戶)出租,有,1130615~1140614,有,冷氣、熱水器,社會住宅代管
埔里鎮,租賃房屋,南投縣埔里鎮桃米巷１６之１號,0.0,,,,1130619,土地0建物1車位0,全,1,透天厝,住家用,加強磚造,0850930,96.25,4,2,1,有,無,有,3000,31,,0.0,0,,RPPNMLQLOHJGFCM56CC,整棟(戶)出租,無,1130619~1140618,無,熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富昌路１８０號,0.0,,,,1130621,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0850112,204.36,5,2,3,有,無,有,10000,49,,0.0,0,,RPPNMLSLOHJGFBM66CC,整棟(戶)出租,無,1130621~1140620,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富頂路一段３６０巷２０號,76.26,其他,,,1130701,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0700525,94.74,5,2,3,有,無,有,18000,190,,0.0,0,多人共同承租2；,RPPNMLNJPHJGFBM68CC,整棟(戶)出租,無,1130710~1140709,無,冷氣、洗衣機、電視機,
草屯鎮,租賃房屋,南投縣草屯鎮博愛路４０１號,80.0,住,,,1130703,土地1建物1車位0,見其他登記事項,3,店面(店鋪),機電設備、人行道、店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,0950606,166.61,5,2,3,有,無,無,19000,114,,0.0,0,,RPPNMLOJPHJGFBM78CC,分層出租,無,1130805~1160804,無,冷氣、洗衣機,
草屯鎮,租賃房屋,南投縣草屯鎮博愛路４０１號,80.0,住,,,1130703,土地1建物1車位0,見其他登記事項,4,店面(店鋪),機電設備、人行道、店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,0950606,94.29,0,0,0,無,無,無,19000,202,,0.0,0,,RPQNMLOJPHJGFBM88CC,分層出租,無,1130805~1160804,無,冷氣,
草屯鎮,租賃房屋,南投縣草屯鎮建興五街４９號,0.0,,,,1130702,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1070312,36.88,0,1,1,有,無,無,12000,325,,0.0,0,,RPRNMLOJPHJGFBM98CC,,無,1130706~1140705,無,,
草屯鎮,租賃房屋,南投縣草屯鎮建興五街４９號,0.0,,,,1130702,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1070312,97.64,4,1,2,有,無,無,10000,102,,0.0,0,,RPSNMLOJPHJGFBM09CC,分層出租,無,1130706~1140705,無,冷氣、熱水器,一般包租
草屯鎮,租賃房屋+車位,南投縣草屯鎮草溪路９６９巷３０號,97.44,其他,,,1130708,土地1建物1車位1,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620411,82.4,3,2,2,有,無,有,25000,303,一樓平面,0.0,0,含增建或未登記建物；,RPPNMLSJPHJGFBM56CC,整棟(戶)出租,無,1130710~1140709,無,冷氣、洗衣機、電視機、冰箱、瓦斯或天然氣,
