編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLOKNHJGFFD18CC,2,148.81,集合住宅、停車空間,鋼筋混凝土構造,110年12月30日,三層,,
RPQNMLOKNHJGFHD48CC,48,111.13,住商用,加強磚造,65年7月1日,二層,,
RPRNMLOKNHJGFHD58CC,33,157.88,住家用,ＲＣ造、鋼鐵造,79年11月16日,三層,,
RPUNMLNKNHJGFHD78CC,1,84.97,集合住宅,鋼筋混凝土造,112年5月1日,七層,,
RPUNMLNKNHJGFHD78CC,1,62.84,本共有部分之項目有停車空間、電梯間、樓梯間、水箱等４項,鋼筋混凝土造,112年5月1日,七層,,
RPVNMLPKNHJGFKD76CC,31,91.45,住家用,鋼筋混凝土造,82年8月27日,十五層,,
RPVNMLNKNHJGFKD56CC,37,158.16,住家用,鋼筋混凝土造,76年6月11日,三層,,
RPXNMLNKNHJGFKD76CC,2,65.99,住家用,鋼筋混凝土構造,111年1月11日,四層,,
RPQOMLOKNHJGFKD88CC,1,57.71,集合住宅,鋼筋混凝土構造,112年8月18日,十五層,,
RPWNMLPKNHJGFKD86CC,11,16.52,住宅，停車空間,鋼筋混凝土構造,102年8月21日,四層,,
RPQOMLOKNHJGFKD88CC,1,12.72,本共有部分之項目有：停車空間，防空避難室兼停車空間，公共空間，專用汙水處理設施，消防蓄水池，管委會，梯廳，環保室，車道，無障礙廁所，門廊等１１項,鋼筋混凝土構造,112年8月18日,十五層,,
RPQOMLOKNHJGFKD88CC,1,11.81,本共有部分之項目有安全梯，戶外安全梯，機電空間，排煙室，梯廳，緊急升降機，電梯，管道間，電梯機械室，水箱，門廊等１１項,鋼筋混凝土構造,112年8月18日,十五層,,
RPQOMLOKNHJGFKD88CC,1,34.41,店舖,鋼筋混凝土構造,112年8月18日,十五層,,
RPPOMLPKNHJGFKD88CC,1,53.61,集合住宅,鋼筋混凝土造,112年9月20日,十五層,,
RPPOMLPKNHJGFKD88CC,1,64.68,本共有部份之項目有：防空避難室，停車空間，樓梯間，機械設備空間，水箱，機械室等共６項,鋼筋混凝土造,112年9月20日,十五層,,
RPPNMLQKNHJGFKD88CC,17,96.61,住家用,鋼筋混凝土造,96年9月20日,十四層,,
RPPNMLQKNHJGFKD88CC,17,59.63,共有部分,鋼筋混凝土造,96年9月20日,十四層,,
RPSNMLRKNHJGFHD98CC,10,18.00,住家用,鋼筋混凝土造,102年12月2日,五層,,
RPSNMLPKNHJGFKD09CC,3,77.94,集合住宅,鋼筋混凝土構造,110年8月20日,十一層,,
RPSNMLPKNHJGFKD09CC,3,117.94,本共有部分之項目有：樓梯間、車道、門廊、門廳、宅配室、污物處理區、管理室、管委會空間、公共服務空間、機械室、梯廳、水箱、停車空間、防空避難室兼停車空間等１４項,鋼筋混凝土構造,110年8月20日,十一層,,
RPQOMLPKNHJGFKD98CC,30,23.59,住家用,鋼筋混凝土造,82年12月30日,九層,,
