編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLKLNHJGFCJ18CC,13,95.62,辦公室,鋼筋混凝土造,99年12月31日,十層,,
RPQNMLKLNHJGFBJ18CC,,39.66,商業用,磚造,,二層,,
RPQNMLNLNHJGFBJ48CC,43,33.05,住家用,加強磚造,69年12月18日,二層,,
RPQNMLOLNHJGFBJ58CC,20,82.42,住家用,鋼筋混凝土造,93年10月18日,十四層,,
RPOOMLNLNHJGFBJ38CC,17,23.15,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPQNMLOLNHJGFBJ58CC,20,19.08,共有部分,鋼筋混凝土造,93年10月18日,十四層,,
RPQNMLOLNHJGFBJ58CC,20,11.06,共有部分,鋼筋混凝土造,93年10月18日,十四層,,
RPUNMLNLNHJGFBJ88CC,17,23.15,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPQNMLOLNHJGFBJ58CC,20,.03,警衛室,鋼筋混凝土造,93年10月18日,十四層,,
RPQNMLOLNHJGFBJ58CC,20,23.14,共有部分,鋼筋混凝土造,93年10月18日,十四層,,
RPSNMLNLNHJGFBJ68CC,11,342.40,工業用,鋼筋混凝土造,102年3月18日,十層,,
RPPNMLKLNHJGFBJ08CC,19,23.14,商業用,鋼筋混凝土造,94年1月4日,五層,,
RPXNMLNLNHJGFBJ56CC,17,24.80,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPSNMLKLNHJGFBJ38CC,23,1403.67,工業用,鋼筋混凝土造,90年6月12日,六層,,
RPPNMLQKNHJGFBJ58CC,9,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPQNMLLLNHJGFBJ28CC,17,23.14,住家用,鋼筋混凝土造,96年7月12日,五層,,
RPWNMLNLNHJGFBJ09CC,17,23.15,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPRNMLNLNHJGFBJ58CC,43,33.05,住家用,加強磚造,69年12月18日,二層,,
RPPNMLOLNHJGFBJ48CC,19,89.05,住家用,鋼筋混凝土造,94年4月11日,十層,,
RPPNMLOLNHJGFBJ48CC,19,12.05,共有部分,鋼筋混凝土造,94年4月11日,十層,,
RPPNMLOLNHJGFBJ48CC,19,20.44,共有部分,鋼筋混凝土造,94年4月11日,十層,,
RPPNMLQLNHJGFBJ68CC,5,67.49,Ｇ３店舖、Ｇ２辦公室、Ｈ２住宅、樓梯間、機房,鋼筋混凝土造,108年9月12日,五層,,
RPSNMLOLNHJGFDJ09DC,2,157.16,集合住宅,鋼筋混凝土造,111年6月23日,十二層,,
RPRNMLTLNHJGFBJ56CC,11,292.33,工業用,鋼筋混凝土造,102年3月18日,十層,,
RPQNMLSLNHJGFBJ98CC,9,97.14,住家用,鋼筋混凝土造,104年5月19日,十四層,,
RPQNMLSLNHJGFBJ98CC,9,46.84,本共有部分之項目有停車空間、防空避難室兼停車空間、管理中心、開放空間、公共服務空間、梯間、水箱、機械室等八項。,鋼筋混凝土造,104年5月19日,十四層,,
RPQNMLRLNHJGFBJ88CC,18,30.00,住家用,鋼筋混凝土造,95年4月3日,四層,,
RPPNMLSLNHJGFBJ88CC,8,86.95,住家用,鋼筋混凝土造,105年6月8日,二十七層,,
RPPNMLSLNHJGFBJ88CC,8,26.81,本共有部分之項目有管委會使用空間、樓梯間、機械室、水箱等四項,鋼筋混凝土造,105年6月8日,二十七層,,
RPPNMLSLNHJGFBJ88CC,8,14.38,本共有部分之項目有防空避難室兼停車空間、停車空間等二項,鋼筋混凝土造,105年6月8日,二十七層,,
RPRNMLRLNHJGFBJ98CC,30,77.17,住家用,鋼筋混凝土造,83年5月19日,七層,,
RPRNMLRLNHJGFBJ98CC,30,7.13,住家用,鋼筋混凝土造,83年5月19日,七層,,
RPRNMLRLNHJGFBJ98CC,30,13.61,共有部分,鋼筋混凝土造,83年5月19日,七層,,
RPRNMLRLNHJGFBJ98CC,30,15.16,共有部分,鋼筋混凝土造,83年5月19日,七層,,
RPPNMLRLNHJGFBJ78CC,18,30.00,住家用,鋼筋混凝土造,95年4月3日,四層,,
RPVNMLNLNHJGFBJ98CC,17,24.80,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPSNMLOLNHJGFBJ78CC,46,297.40,住家用,加強磚造,66年12月23日,三層,,
RPSNMLKMNHJGFBJ48CC,18,17.00,住家用,鋼筋混凝土造,95年3月20日,五層,,
RPRNMLNJOHJGFBJ48CC,10,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPPNMLOJOHJGFBJ38CC,31,106.67,住家用,鋼筋混凝土造,82年2月12日,九層,,
RPPNMLOJOHJGFBJ38CC,31,33.43,共有部分,鋼筋混凝土造,82年2月12日,九層,,
RPSNMLNJOHJGFBJ58CC,10,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPTNMLNJOHJGFBJ68CC,10,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPQNMLRJOHJGFBJ78CC,20,.01,警衛室,鋼筋混凝土造,93年10月18日,十四層,,
RPQNMLRJOHJGFBJ78CC,20,91.93,住家用,鋼筋混凝土造,93年10月18日,十四層,,
RPQNMLNJOHJGFBJ38CC,10,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPQNMLRJOHJGFBJ78CC,20,32.83,共有部分,鋼筋混凝土造,93年10月18日,十四層,,
RPQNMLRJOHJGFBJ78CC,20,12.09,共有部分,鋼筋混凝土造,93年10月18日,十四層,,
RPRNMLRJOHJGFBJ88CC,16,151.25,商業用,鋼筋混凝土造,96年12月7日,十四層,,
RPRNMLRJOHJGFBJ88CC,16,6.61,共有部分,鋼筋混凝土造,96年12月7日,十四層,,
RPRNMLRJOHJGFBJ88CC,16,71.11,共有部分,鋼筋混凝土造,96年12月7日,十四層,,
RPRNMLRJOHJGFBJ88CC,16,.04,管理員室,鋼筋混凝土造,96年12月7日,十四層,,
RPXNMLRJOHJGFBJ86CC,31,217.92,住家用,鋼筋混凝土造,82年1月18日,三層,,
RPXNMLRJOHJGFBJ86CC,31,16.01,停車空間,鋼筋混凝土造,82年1月18日,地下一層,,
RPPNMLKKOHJGFBJ08CC,17,29.75,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPPNMLLKOHJGFBJ18CC,,72.48,住商用,鋼筋混凝土造,,三層,,
RPPNMLMKOHJGFBJ28CC,16,54.77,住家用,鋼筋混凝土造,97年6月27日,十四層,,
RPPNMLMKOHJGFBJ28CC,16,12.69,共有部分,鋼筋混凝土造,97年6月27日,十四層,,
