鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新化區,租賃房屋+車位,臺南市新化區頂山腳５３之４８８號７樓之１,0.0,,,,1130513,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120501,147.81,3,2,2,有,有,有,17000,114,坡道平面,18.84,2300,,RPUNMLNKNHJGFHD78CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
永康區,租賃房屋,臺南市永康區崑山街１１９號,85.0,住,,,1130512,土地1建物1車位0,見其他登記事項,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760611,158.16,4,3,5,有,無,無,35000,221,,0.0,0,,RPVNMLNKNHJGFKD56CC,整棟(戶)出租,無,1130601~1160531,無,,
永康區,租賃房屋,臺南市永康區大灣路６６０之１號,112.34,住,,,1130513,土地2建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土構造,1110111,65.99,0,0,0,無,無,無,26000,394,,0.0,0,,RPXNMLNKNHJGFKD76CC,,無,1130614~1150613,無,,
中西區,租賃房屋,臺南市中西區健康路一段３２２號,0.0,,,,1130511,土地0建物1車位0,四層,4,店面(店鋪),停車空間、店舖、住宅,ＲＣ造,0950519,334.41,8,2,5,有,無,無,56000,167,,0.0,0,,RPRNMLOKNHJGFAD87CC,,無,1130511~1220510,無,冷氣,
安南區,租賃房屋+車位,臺南市安南區北安路二段４９１號５樓之５,0.0,,,,1130512,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120911,115.83000000000001,2,2,1,有,有,有,22000,190,坡道平面,29.98,0,租金總額含管理費；,RPRNMLOKNHJGFBD97CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
東區,租賃房屋,臺南市東區富農街二段７９巷５之３號,18.45,住,,,1130513,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681214,60.08,3,2,1,有,無,有,16500,275,,0.0,0,多人共同承租2；,RPPOMLOKNHJGFCD97CC,整棟(戶)出租,無,1130601~1140630,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
六甲區,租賃房屋,臺南市六甲區七甲里七甲街５１巷３３弄３號,0.0,,,,1130511,土地0建物1車位0,全,3,透天厝,集合住宅、停車空間,鋼筋混凝土構造,1101230,148.81,4,2,4,有,無,無,23000,155,,0.0,0,,RPPNMLOKNHJGFFD18CC,整棟(戶)出租,無,1130605~1150604,無,冷氣、洗衣機、電視機、冰箱,
佳里區,土地,建南段203地號,510.39,其他,,,1130513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,21000,41,,0.0,0,其他-含未保存建物,RPPNMLOKNHJGFGD28CC,,,1130701~1280630,,,
善化區,租賃房屋,臺南市善化區北子店２９４號,0.0,,,,1130512,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0650701,111.13,8,0,9,有,無,無,23500,211,,0.0,0,1.契約書未約定土地租賃標的。2.由所有權人提供出租資訊。,RPQNMLOKNHJGFHD48CC,整棟(戶)出租,無,1130525~1140524,無,冷氣、熱水器,
新市區,租賃房屋,臺南市新市區豐華４７之１０２號,107.0,農,,,1130514,土地1建物1車位0,全,3,透天厝,住家用,ＲＣ造、鋼鐵造,0791116,157.88,4,2,2,有,無,無,22000,139,,0.0,0,,RPRNMLOKNHJGFHD58CC,整棟(戶)出租,無,1130601~1160531,無,冷氣、熱水器、瓦斯或天然氣,
永康區,租賃房屋+車位,臺南市永康區東橋五路２１０號三樓之６,0.0,,,,1130513,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1120818,116.65,2,2,1,有,有,有,19000,163,坡道平面,22.18,0,,RPQOMLOKNHJGFKD88CC,整棟(戶)出租,有,1130513~1140512,有,冷氣、熱水器、洗衣機、冰箱,
中西區,租賃房屋,臺南市中西區府前路一段３７１巷１９弄６號,0.0,,,,1130513,土地0建物1車位0,全,1,透天厝,住家用,木造,0060101,41.32,2,2,1,有,無,有,13000,315,,0.0,0,1.參加公會版社會住宅包租代管計畫第四期，租金為市價9折,RPVNMLPKNHJGFAD38CC,整棟(戶)出租,無,1130513~1140512,無,冷氣、熱水器、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區長榮路三段１９號,0.0,,,,1130513,土地0建物1車位0,見其他登記事項,2,公寓(5樓含以下無電梯),住家用,磚造,0490101,107.48,3,2,2,有,無,無,33000,307,,0.0,0,,RPRNMLPKNHJGFCD18CC,,無,1130701~1190630,無,冷氣、瓦斯或天然氣,
永康區,租賃房屋+車位,臺南市永康區小東路４２３巷２８號９樓之２,31.74,住,,,1130513,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100820,195.88,3,2,2,有,有,有,29500,151,坡道平面,36.71,0,多人共同承租2；,RPSNMLPKNHJGFKD09CC,整棟(戶)出租,有,1130513~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
永康區,租賃房屋,臺南市永康區新行街１３３號４樓之２,12.13,住,,,1130511,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820827,91.45,3,2,2,有,有,無,18000,197,,0.0,0,,RPVNMLPKNHJGFKD76CC,整棟(戶)出租,無,1130601~1140531,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
永康區,租賃房屋,臺南市永康區鹽行路６９巷６號,0.0,,,,1130512,土地0建物0車位0,全,4,透天厝,住宅，停車空間,鋼筋混凝土構造,1020821,16.52,11,0,11,有,無,有,5700,345,,0.0,0,租金總額含網路費；,RPWNMLPKNHJGFKD86CC,分租套房,無,1130512~1140511,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
永康區,租賃房屋+車位,臺南市永康區忠孝一路８５號十二樓之３,0.0,,,,1130513,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120920,118.29,2,1,1,有,有,有,25000,211,坡道平面,37.37,0,1.參加公會版社會住宅包租代管計畫第四期，租金為市價9折2.租金不含管理費3.租金含一個機車位,RPPOMLPKNHJGFKD88CC,整棟(戶)出租,有,1130513~1140512,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
