鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
彰化市,房地(土地+建物),彰化縣彰化市中華西路９７號,30.0,住,,,1130826,土地2建物1車位0,全,三層,透天厝,住商用,加強磚造,0580603,89.37,2,1,2,有,無,2950000,33009,,0.0,0,頂樓增建其他增建；,RPRNMLMJQHJGFAN78DA,89.37,0.0,0.0,無,
芳苑鄉,土地,芳功段1144-2地號,28.16,,鄉村區,乙種建築用地,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,112625,3999,,0.0,0,,RPRNMLSJQHJGFGN37DA,0.0,0.0,0.0,無,
芳苑鄉,土地,芳功段1144地號,301.69,,鄉村區,乙種建築用地,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1206592,3999,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSJQHJGFGN47DA,0.0,0.0,0.0,無,
芳苑鄉,土地,芳功段1144-3地號,8.62,,鄉村區,乙種建築用地,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34475,3999,,0.0,0,,RPTNMLSJQHJGFGN57DA,0.0,0.0,0.0,無,
芬園鄉,土地,新縣庄段1045地號,364.51,,鄉村區,乙種建築用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3098886,8502,,0.0,0,,RPPNMLRJQHJGFAN09DA,0.0,0.0,0.0,無,0001
伸港鄉,土地,福新段1053地號,118.31,,鄉村區,乙種建築用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,10143,,0.0,0,,RPPNMLQJQHJGFBN09DA,0.0,0.0,0.0,無,0002
鹿港鎮,土地,鹿草段217-16地號,142.23,,鄉村區,乙種建築用地,1130806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2050000,14413,,0.0,0,,RPSNMLRJQHJGFCN96DA,0.0,0.0,0.0,無,0003
永靖鄉,土地,四芳段227地號,650.5,,特定農業區,農牧用地,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1475486,2268,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJQHJGFDN96DA,0.0,0.0,0.0,無,
彰化市,土地,莿桐段1783-24地號,6.38,都市：其他:道路用地,,,1130816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,93000,14577,,0.0,0,包含公共設施保留地用地；,RPPNMLNKQHJGFAN88EA,0.0,0.0,0.0,無,
埤頭鄉,土地,溪底段215-2地號,944.33,,特定農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,1059,,0.0,0,,RPQNMLTJQHJGFFN27DA,0.0,0.0,0.0,無,
線西鄉,土地,德興段1107地號,1036.0,農,,,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2693600,2600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLNKQHJGFBN76DA,0.0,0.0,0.0,無,
埔心鄉,土地,二重段1390地號,583.62,,特定農業區,農牧用地,1130805,土地17建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,10281,,0.0,0,債務之償還,RPSNMLMJQHJGFHN96DA,0.0,0.0,0.0,無,
埔心鄉,土地,霖鳳段68地號,207.55,,特定農業區,農牧用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,4095,,0.0,0,,RPSNMLSJQHJGFHN57DA,0.0,0.0,0.0,無,0004
伸港鄉,土地,福新段258地號,3525.25,,一般農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9580000,2718,,0.0,0,,RPRNMLSJQHJGFBN86DA,0.0,0.0,0.0,無,
伸港鄉,土地,伸仁段682地號,680.0,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,17647,,0.0,0,,RPPNMLOKQHJGFBN98DA,0.0,0.0,0.0,無,0005
埤頭鄉,土地,埔心段218地號,612.66,,特定農業區,農牧用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,2285,,0.0,0,,RPPNMLNKQHJGFFN66DA,0.0,0.0,0.0,無,
溪湖鎮,土地,中東段150地號,1510.82,,特定農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,1191,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLNKQHJGFHN27DA,0.0,0.0,0.0,無,
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉二溪路草二段６７６號,76.75,,鄉村區,乙種建築用地,1130802,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0730803,123.4,3,1,2,有,無,900000,7293,,0.0,0,,RPPNMLOKQHJGFGN96EA,123.4,0.0,0.0,無,
北斗鎮,土地,後溪段493地號,969.25,,特定農業區,農牧用地,1130802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,2889,,0.0,0,,RPQNMLNKQHJGFFN76DA,0.0,0.0,0.0,無,
二林鎮,房地(土地+建物),彰化縣二林鎮吉利街２１３巷１０號,105.0,住,,,1130808,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130122,156.07,5,2,3,有,無,9700000,62152,,0.0,0,,RPQNMLSKQHJGFGN37DA,146.16,0.0,9.91,無,0006
花壇鄉,房地(土地+建物),彰化縣花壇鄉宏宅街１５３號,72.43,,特定農業區,特定目的事業用地,1130807,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0700116,118.06,4,3,2,有,無,7000000,59292,,0.0,0,增建頂樓增建鐵皮1F-2F後方增建其他增建；,RPRNMLNKQHJGFAN98DA,118.06,0.0,0.0,無,0007
彰化市,土地,南郭段南郭小段212-28地號,27.14,住,,,1130813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1197000,44105,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLQKQHJGFAN96DA,0.0,0.0,0.0,無,
田尾鄉,土地,田豐段399地號,13.1,,鄉村區,乙種建築用地,1130815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,247671,18906,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKQHJGFFN17DA,0.0,0.0,0.0,無,0008
芳苑鄉,土地,芳功段918地號,158.2,,鄉村區,乙種建築用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,1896,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKQHJGFGN47DA,0.0,0.0,0.0,無,0009
二林鎮,土地,豐田段627地號,1598.5,,一般農業區,農牧用地,1130803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1598500,1000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLTKQHJGFGN77DA,0.0,0.0,0.0,無,
二林鎮,土地,西庄段271地號,3017.42,,一般農業區,農牧用地,1130815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6034850,2000,,0.0,0,,RPPNMLKLQHJGFGN56DA,0.0,0.0,0.0,無,
伸港鄉,土地,伸南段515-5地號,25.0,都市：其他:道路用地,,,1130808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25440,1018,,0.0,0,包含公共設施保留地用地；,RPSNMLPKQHJGFBN76DA,0.0,0.0,0.0,無,0010
和美鎮,土地,竹園段517地號,40.35,,鄉村區,乙種建築用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1647000,40818,,0.0,0,,RPTOMLPKQHJGFBN96DA,0.0,0.0,0.0,無,0011
和美鎮,土地,竹園段517地號,80.69,,鄉村區,乙種建築用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2884000,35742,,0.0,0,,RPUOMLPKQHJGFBN07DA,0.0,0.0,0.0,無,0011
鹿港鎮,土地,東昇段323地號,83.96,,特定農業區,甲種建築用地,1130812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2150000,25607,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQKQHJGFCN66DA,0.0,0.0,0.0,無,0013
田中鎮,房地(土地+建物),彰化縣田中鎮興工路３６９巷３號,73.8,住,,,1130812,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690426,85.78,4,2,3,有,無,6200000,72278,,0.0,0,,RPQNMLTKQHJGFEN27DA,85.78,0.0,0.0,無,0014
