鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
台東市,土地,富岡段1026-1地號,6.04,,鄉村區,乙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,33113,,0.0,0,買方買清二十萬，買方購回建物佔用土地,RPRNMLLJQHJGFAV86DA,0.0,0.0,0.0,無,
成功鎮,土地,忠勇段1074地號,134.94,住,,,1130801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3265600,24200,,0.0,0,,RPPNMLMJQHJGFBV86DA,0.0,0.0,0.0,無,
成功鎮,土地,成功段557-3地號,14.36,住,,,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,430000,29944,,0.0,0,,RPTNMLRJQHJGFBV77DA,0.0,0.0,0.0,無,
關山鎮,土地,里段294地號,426.74,商,,,1130805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,16403,,0.0,0,瑕疵物件；畸零地或有合併使用效益；,RPPNMLQJQHJGFCV37DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５１號五樓之５,7.72,商,,,1130805,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0821108,48.57,1,0,1,有,有,950000,19559,,0.0,0,,RPRNMLOKQHJGFDV57DA,29.56,0.0,6.0,有,
關山鎮,房地(土地+建物),臺東縣關山鎮自強路５０號,94.04,住,,,1130805,土地2建物1車位0,全,二層,透天厝,住商用,鐵筋水泥磚,0690103,115.67,6,2,2,有,無,7200000,62246,,0.0,0,,RPPNMLKLQHJGFCV96DA,115.67,0.0,0.0,無,
金峰鄉,土地,壢坵段663地號,20930.0,,山坡地保育區,林業用地,1130809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1440000,69,,0.0,0,,RPPNMLMKQHJGFDV17DA,0.0,0.0,0.0,無,
池上鄉,土地,牧野段524-1地號,2669.94,,特定農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,1311,,0.0,0,,RPPNMLKLQHJGFCV07EA,0.0,0.0,0.0,無,
卑南鄉,土地,富山段804地號,51.9,,風景區,丙種建築用地,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,13487,,0.0,0,畸零地或有合併使用效益；,RPSNMLKLQHJGFAV07DA,0.0,0.0,0.0,無,
卑南鄉,土地,富山段805地號,371.87,,風景區,農牧用地,1130814,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,807,,0.0,0,畸零地或有合併使用效益；,SPSNMLKLQHJGFAV17DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣台東市貴陽街３６巷３弄１１號,72.0,住,,,1130806,土地2建物1車位0,全,一層,透天厝,住家用,水泥磚木蓋瓦,0620115,60.9,3,2,1,有,無,3400000,55829,,0.0,0,,RPTNMLKLQHJGFAV17DA,60.9,0.0,0.0,無,001
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路５１號五樓之１,7.72,商,,,1130802,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0821108,51.45,1,0,1,有,有,1000000,19436,,0.0,0,,RPPNMLTKQHJGFDV87DA,31.7,0.0,6.0,有,
台東市,房地(土地+建物),臺東縣台東市康樂路１３１巷３弄１０號三樓,25.2,都市：其他:住宅區,,,1130803,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840601,98.19999999999999,3,2,2,有,有,4300000,43788,,0.0,0,含裝潢費；含傢俱設備費；,RPRNMLNJQHJGFAV07DA,68.61,9.49,0.0,無,002
卑南鄉,房地(土地+建物),臺東縣卑南鄉太平路１０６巷３８號,132.52,,鄉村區,乙種建築用地,1130803,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850216,167.23,4,2,3,有,無,6650000,39766,,0.0,0,,RPQNMLTKQHJGFAV67DA,139.92,17.9,9.41,無,
卑南鄉,房地(土地+建物),臺東縣卑南鄉鎮樂路１號三樓之３３,9.98,農,,,1130803,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,39.62,1,0,1,有,有,550000,13882,,0.0,0,,RPSNMLTKQHJGFAV87DA,28.0,0.0,0.0,有,
綠島鄉,土地,新中寮段1479地號,353.54,農,,,1130816,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,2546,,0.0,0,,RPVNMLKLQHJGFAV37DA,0.0,0.0,0.0,無,
卑南鄉,房地(土地+建物),臺東縣卑南鄉鎮樂路１號二樓之６,10.87,農,,,1130801,土地2建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,36.8,1,0,1,有,無,700000,19022,,0.0,0,,RPQNMLLLQHJGFAV96DA,28.0,0.0,0.0,有,
成功鎮,房地(土地+建物),臺東縣成功鎮太平路５２巷２２號,101.41,住,,,1130801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0850213,133.32,3,2,2,有,無,6300000,47255,,0.0,0,,RPPNMLTJQHJGFBV57DA,114.22,14.7,4.4,無,
長濱鄉,土地,烏石鼻段465-1地號,81.78,,風景區,農牧用地,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,168000,2054,,0.0,0,,RPPNMLOKQHJGFBV17DA,0.0,0.0,0.0,無,
卑南鄉,土地,福德段575地號,2527.75,,山坡地保育區,農牧用地,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6200000,2453,,0.0,0,未登記建物；農作物；,RPUNMLLLQHJGFAV37DA,0.0,0.0,0.0,無,
東河鄉,土地,阿都蘭段203地號,271.97,,風景區,農牧用地,1130815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,2390,,0.0,0,,RPPNMLNLQHJGFBV17DA,0.0,0.0,0.0,無,003
卑南鄉,土地,建樂段688-2地號,2500.0,都市：其他:保護區,,,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1760000,704,,0.0,0,,RPSNMLQJQHJGFAV47DA,0.0,0.0,0.0,無,
卑南鄉,土地,建樂段688-3地號,2500.0,都市：其他:保護區,,,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1760000,704,,0.0,0,,RPTNMLQJQHJGFAV57DA,0.0,0.0,0.0,無,
台東市,土地,建和段241地號,452.79,,特定農業區,農牧用地,1130814,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,883,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLKLQHJGFAV27DA,0.0,0.0,0.0,無,
太麻里鄉,土地,多良段1193地號,4780.0,,山坡地保育區,林業用地,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,310000,65,,0.0,0,本標的為原住民保留地本標的為林業用地使用及處分受限制,RPTNMLOKQHJGFDV77DA,0.0,0.0,0.0,無,
金峰鄉,土地,壢坵段682-196地號,5275.0,,森林區,林業用地,1130815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,68,,0.0,0,,RPPNMLMLQHJGFDV27DA,0.0,0.0,0.0,無,
