鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
竹山鎮,土地,沙東段662地號,32.41,住,,,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,392000,12095,,0.0,0,含土地增值稅或其他稅費7566元；親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPQNMLTJQHJGFDM96DA,0.0,0.0,0.0,無,
竹山鎮,土地,保生段367-1地號,103.97,,一般農業區,甲種建築用地,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,7695,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKQHJGFDM98DA,0.0,0.0,0.0,無,
竹山鎮,土地,中州段1028地號,148.83,,特定農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,198000,1330,,0.0,0,,RPPNMLMKQHJGFDM98EA,0.0,0.0,0.0,無,0001
鹿谷鄉,土地,中湖段280地號,25.9,,一般農業區,農牧用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,117450,4535,,0.0,0,,RPTNMLMKQHJGFDM76EA,0.0,0.0,0.0,無,0002
南投市,房地(土地+建物),南投縣南投市南崗二路４２５巷１２４號,81.0,住,,,1130801,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680629,93.48,4,2,1,有,無,6000000,64185,,0.0,0,,RPUNMLPJQHJGFAM66DA,93.48,0.0,0.0,無,
集集鎮,土地,營子段628地號,43.73,商,,,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,12577,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；,RPPNMLOJQHJGFEM09DA,0.0,0.0,0.0,無,
名間鄉,土地,三崙段436地號,1383.61,,一般農業區,農牧用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3565000,2577,,0.0,0,,RPQOMLMKQHJGFAM78DA,0.0,0.0,0.0,無,
名間鄉,土地,外埔段850地號,95.71,,特定農業區,甲種建築用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,1567,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKQHJGFAM88EA,0.0,0.0,0.0,無,
埔里鎮,土地,牛眠段357地號,164.59,,特定農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,7291,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLQKQHJGFCM56DA,0.0,0.0,0.0,無,0003
仁愛鄉,土地,眉溪段570地號,175.0,,森林區,農牧用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,2286,,0.0,0,本案為原住民保留地，係為過去口頭買賣，至今才辦理土地買賣所有權移轉登記。未登記建物；,RPRNMLQKQHJGFCM76DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市永鳴路１６０巷９號,217.45,,山坡地保育區,丙種建築用地,1130806,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0721228,120.08,4,1,2,有,無,2930000,24400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKQHJGFAM88EA,120.08,0.0,0.0,無,
南投市,土地,營南段149地號,13.43,,鄉村區,乙種建築用地,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,203000,15115,,0.0,0,,RPPNMLTJQHJGFAM56DA,0.0,0.0,0.0,無,0004
草屯鎮,土地,祥和段34地號,58.14,,鄉村區,乙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,77399,,0.0,0,含地上未辦保存登記房屋壹棟。,RPUPMLPKQHJGFBM07DA,0.0,0.0,0.0,無,
竹山鎮,土地,田東段672地號,6622.8,,山坡地保育區,農牧用地,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,1057,,0.0,0,包含地上物及一切設施全部。,RPQNMLQKQHJGFDM76DA,0.0,0.0,0.0,無,0005
埔里鎮,房地(土地+建物),南投縣埔里鎮大湳八街１２５號,78.4,,鄉村區,乙種建築用地,1130812,土地1建物1車位0,全,三層,透天厝,住家用,ＲＣ造,1110805,143.41,4,2,3,有,無,13600000,94833,,0.0,0,其他增建；,RPVNMLTKQHJGFCM47DA,134.46,0.0,8.95,無,
仁愛鄉,土地,松岡段511-211地號,432.0,,山坡地保育區,林業用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2138977,4951,,0.0,0,,RPOOMLTKQHJGFCM86DA,0.0,0.0,0.0,無,
草屯鎮,土地,草屯段538-58地號,11.5,住,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,375705,32670,,0.0,0,政府機關標讓售；,RPQQMLKLQHJGFBM98DA,0.0,0.0,0.0,無,0006
仁愛鄉,土地,紅香段58地號,18268.33,,山坡地保育區,農牧用地,1130807,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2400000,131,,0.0,0,１.本件標的皆為原住民保留地。２.除644地號為雜木林外，其餘土地上皆有買受人承租期間種植之農作物。,RPQNMLTKQHJGFCM96DA,0.0,0.0,0.0,無,0007
國姓鄉,土地,水長流段44-9地號,78.0,,特定農業區,甲種建築用地,1130813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,472000,6051,,0.0,0,未登記建物；,RPPNMLLLQHJGFCM78DA,0.0,0.0,0.0,無,
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉興農巷２４之１５號二樓,23.56,住,,,1130810,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850401,72.53,2,2,1,有,無,3200000,44120,,0.0,0,,RPPNMLKLQHJGFDM78DA,49.2,0.0,2.96,無,0008
竹山鎮,土地,桂南段103地號,235.47,,鄉村區,乙種建築用地,1130809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,183423,779,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKLQHJGFDM98DA,0.0,0.0,0.0,無,0009
竹山鎮,土地,桂南段103地號,235.47,,鄉村區,乙種建築用地,1130809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,183423,779,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,SPRNMLKLQHJGFDM09DA,0.0,0.0,0.0,無,0009
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮太平路一段４４３巷７弄２３號,75.0,住,,,1130801,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1020626,169.94,4,3,3,有,無,16300000,95916,一樓平面,0.0,0,陽台外推；,RPPNMLKLQHJGFBM68EA,153.72,0.0,16.22,無,0011
魚池鄉,土地,九族段605-1地號,30.07,,一般農業區,特定目的事業用地,1130813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120280,4000,,0.0,0,協議價購；,RPPNMLLLQHJGFCM88EA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮集山路三段１２９４巷２之１號,120.0,住,,,1130809,土地1建物1車位0,全,二層,透天厝,住家用,磚造,0600401,201.8,4,2,2,有,無,3000000,14866,,0.0,0,,RPRNMLMKQHJGFDM56EA,201.8,0.0,0.0,無,
南投市,車位,南投縣南投市彰南路一段８４９號等７４戶公共設施,0.0,,,,1130812,土地0建物1車位1,,,其他,,,,29.9,0,0,0,無,有,1200000,,坡道平面,29.9,1200000,建物坐落地號：三塊厝段66地號；僅車位交易；,RPPOMLKLQHJGFAM58DA,0.0,0.0,0.0,有,
草屯鎮,土地,北投段440地號,140.25,,鄉村區,乙種建築用地,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1781640,12703,,0.0,0,,RPRNMLKLQHJGFBM78DA,0.0,0.0,0.0,無,0012
竹山鎮,房地(土地+建物),南投縣竹山鎮枋坪巷２之３５弄１號六樓之５,10.09,住,,,1130813,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850309,38.79,1,1,1,有,有,910000,23460,,0.0,0,,RPQNMLNKQHJGFDM09DA,24.58,0.0,1.56,有,0013
鹿谷鄉,土地,文昌段798地號,129.5,,一般農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,7722,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLQHJGFDM56DA,0.0,0.0,0.0,無,0014
水里鄉,房地(土地+建物),南投縣水里鄉頂平路４８號,84.65,,山坡地保育區,丙種建築用地,1130808,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,,179.74,0,0,0,無,無,1000000,5564,,0.0,0,,RPPNMLMLQHJGFEM56EA,179.74,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市中山街１０３號,69.0,商,,,1130805,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土加強磚造,0590223,223.51,5,2,3,有,無,11180000,50020,,0.0,0,,RPPNMLQJQHJGFAM88DA,223.51,0.0,0.0,無,
南投市,土地,新小半山段181地號,94.0,,山坡地保育區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180000,1915,,0.0,0,,RPQNMLQJQHJGFAM98DA,0.0,0.0,0.0,無,
南投市,土地,新小半山段175-3地號,605.34,,山坡地保育區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,1817,,0.0,0,,RPRNMLQJQHJGFAM09DA,0.0,0.0,0.0,無,
南投市,土地,茄苳腳段793地號,23.24,,一般農業區,農牧用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,2151,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMLQHJGFAM68DA,0.0,0.0,0.0,無,0015
草屯鎮,土地,新興段186-69地號,3.31,,鄉村區,乙種建築用地,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,55728,16836,,0.0,0,因越界建築，雙方同意以占用部分面積相互買賣。,RPUOMLOKQHJGFBM86DA,0.0,0.0,0.0,無,
