編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXNMLKKQHPFFAE88DA,,44.43,集合住宅,鋼筋混凝土,109年5月15日,十五層,四層 陽台,全筆移轉
RPXNMLKKQHPFFAE88DA,,22.91,共有部份,鋼筋混凝土,109年5月15日,十五層,,持分移轉
RPWNMLRJRHPFFIE67DA,39,65.49,住商用,鋼筋混凝土造,70年10月25日,三層,一層 二層 三層 騎樓,持分移轉
RPVOMLOJRHPFFFE17EA,,188.35,住家用,鋼筋混凝土造,75年7月31日,二層,一層 二層 陽台 見其他登記事項,全筆移轉
RPXNMLNJRHPFFLE67DA,27,83.81,住家用,鋼筋混凝土造,83年1月27日,七層,四層 陽台,全筆移轉
RPXNMLNJRHPFFLE67DA,27,13.76,共有部份,鋼筋混凝土造,83年1月27日,七層,,持分移轉
RPPOMLQJQHPFFLE17DA,1,192.28,住宅,鋼筋混凝土造,108年11月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLKKQHPFFAE48EA,37,49.74,,鋼筋混凝土造,72年10月15日,五層,一層 平台,持分移轉
RPSNMLKKQHPFFAE48EA,37,49.74,,鋼筋混凝土造,72年10月15日,五層,一層 平台,持分移轉
RPSNMLRJQHPFFAE09EA,31,125.70,住商用,鋼筋混凝土造,78年6月14日,十二層,三層 陽台,全筆移轉
RPSNMLRJQHPFFAE09EA,31,48.00,見使用執照,鋼筋混凝土造,78年6月14日,十二層,,持分移轉
RPQNMLKKQHPFFIE09EA,27,209.18,住家用,鋼筋混凝土造,82年10月6日,三層,一層 二層 三層 陽台 平台 屋頂突出物 花台 地下層,全筆移轉
RPSOMLRJQHPFFBE66EA,44,259.08,,鋼筋混凝土造,65年8月18日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPSOMLRJQHPFFBE66EA,44,219.20,,鋼筋混凝土造,65年8月18日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPRNMLTJQHPFFGE07DA,41,68.52,住家用,鋼筋混凝土造,68年12月13日,二層,一層 二層 夾層,持分移轉
RPUPMLKKQHPFFGE76DA,38,73.65,住家用,鋼筋混凝土造,71年4月26日,五層,一層,全筆移轉
RPVOMLKKQHPFFFE66DA,24,31.28,住家用,鋼筋混凝土造,85年6月30日,五層,二層,全筆移轉
RPVOMLKKQHPFFFE66DA,24,7.83,見其他登記事項,鋼筋混凝土造,85年6月30日,五層,,持分移轉
RPUOMLKKQHPFFFE56DA,2,308.43,住家用,鋼筋混凝土造,107年3月14日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPQQMLLKQHPFFDE98EA,37,64.15,,鋼筋混凝土造,72年12月27日,五層,一層,全筆移轉
RPROMLRJQHPFFDE76EA,21,126.74,住家用,鋼筋混凝土造,88年5月19日,二十七層,二十七層 陽台,全筆移轉
RPROMLRJQHPFFDE76EA,21,73.07,見使用執照,鋼筋混凝土造,88年5月19日,二十七層,,持分移轉
RPPOMLKKQHPFFDE48DA,19,89.10,住家用,鋼筋混凝土造,90年6月15日,十四層,三層 陽台,全筆移轉
RPPOMLKKQHPFFDE48DA,19,63.56,見使用執照,鋼筋混凝土造,90年6月15日,十四層,,持分移轉
RPQNMLQJQHPFFBE78DA,39,6.03,,鋼筋混凝土造,70年12月4日,十二層,,持分移轉
RPQNMLQJQHPFFBE78DA,39,29.34,,鋼筋混凝土造,70年12月4日,十二層,十一層 陽台,全筆移轉
RPVNMLMKQHPFFBE98DA,27,29.39,住家用,鋼筋混凝土造,82年12月20日,七層,四層 走廊,全筆移轉
RPVNMLMKQHPFFBE98DA,27,12.06,見使用執照,鋼筋混凝土造,82年12月20日,七層,,持分移轉
RPSNMLOJQHPFFBE78DA,39,20.20,,鋼筋混凝土造,70年11月30日,十一層,十層,全筆移轉
RPSNMLOJQHPFFBE78DA,39,18.36,,鋼筋混凝土造,70年11月30日,十一層,十層,全筆移轉
