鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A08-08F,13.63,住,,,1070117,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.64,2,1,1,有,無,12400000,127780,坡道平面,30.12,1600000,,RPPPMLTKNHPFFAF98CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A08-09F,13.63,住,,,1070216,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.14,2,1,1,有,無,12330000,128727,坡道平面,25.62,1450000,,RPRPMLTKNHPFFAF56CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A08-10F,13.63,住,,,1061207,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.64,2,1,1,有,無,12630000,127544,坡道平面,30.12,1850000,,RPUPMLTKNHPFFAF86CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A08-11F,13.63,住,,,1070224,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.64,2,1,1,有,無,12850000,129555,坡道平面,30.12,1900000,,RPWPMLTKNHPFFAF07CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A08-14F,13.63,住,,,1070116,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.76,2,1,1,有,無,12380000,128544,坡道平面,30.12,1500000,,RPPQMLTKNHPFFAF09CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-03F,20.02,住,,,1071205,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17880000,127088,坡道平面,30.12,1600000,,RPTQMLTKNHPFFAF86CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-04F,20.45,住,,,1070331,土地1建物1車位2,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.34,3,2,2,有,無,19100000,125683,坡道平面,60.24,3000000,,RPXQMLTKNHPFFAF27CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-05F,20.02,住,,,1070514,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17740000,125995,坡道平面,30.12,1600000,,RPORMLTKNHPFFAF09CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-06F,20.02,住,,,1070726,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17600000,126464,坡道平面,30.12,1400000,,RPPRMLTKNHPFFAF56CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-07F,20.02,住,,,1071203,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,18000000,126464,坡道平面,30.12,1800000,,RPQRMLTKNHPFFAF66CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-09F,20.02,住,,,1070415,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17900000,128025,坡道平面,30.12,1500000,,RPRRMLTKNHPFFAF76CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-10F,20.02,住,,,1070414,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,18180000,127869,坡道平面,30.12,1800000,,RPSRMLTKNHPFFAF86CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-11F,20.02,住,,,1070529,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17880000,127869,坡道平面,30.12,1500000,,RPTRMLTKNHPFFAF96CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-12F,20.02,住,,,1070617,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17980000,127869,坡道平面,30.12,1600000,,RPURMLTKNHPFFAF07CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-08F,20.02,住,,,1070306,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,17880000,127088,坡道平面,30.12,1600000,,RPVRMLTKNHPFFAF17CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-13F,20.02,住,,,1080128,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.22,3,2,2,有,無,18230000,128259,坡道平面,30.12,1800000,,RPXRMLTKNHPFFAF37CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A09-14F,20.02,住,,,1080308,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.35,3,2,2,有,無,18280000,128519,坡道平面,30.12,1800000,,RPPSMLTKNHPFFAF66CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-02F,12.78,住,,,1070421,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.43,2,2,1,有,無,12100000,136229,坡道平面,25.62,1500000,,RPTSMLTKNHPFFAF07CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-03F,12.78,住,,,1070119,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11420000,124920,坡道平面,30.12,1700000,,RPVSMLTKNHPFFAF27CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-04F,12.78,住,,,1070411,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11620000,123634,坡道平面,30.12,2000000,,RPWSMLTKNHPFFAF37CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-06F,12.78,住,,,1061126,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11220000,123634,坡道平面,30.12,1600000,,RPOTMLTKNHPFFAF66CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-07F,12.78,住,,,1070110,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.43,2,2,1,有,無,11170000,123634,坡道平面,25.62,1550000,,RPPTMLTKNHPFFAF76CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-08F,12.78,住,,,1061213,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11220000,123634,坡道平面,30.12,1600000,,RPRTMLTKNHPFFAF96CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-09F,12.78,住,,,1061216,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11220000,123634,坡道平面,30.12,1600000,,RPSTMLTKNHPFFAF07CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-10F,12.78,住,,,1061201,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11150000,124020,坡道平面,30.12,1500000,,RPUTMLTKNHPFFAF27CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-11F,12.78,住,,,1061124,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11420000,123634,坡道平面,30.12,1800000,,RPWTMLTKNHPFFAF47CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-12F,12.78,住,,,1061217,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11220000,123634,坡道平面,30.12,1600000,,RPOUMLTKNHPFFAF76CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-13F,12.78,住,,,1061124,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11320000,123634,坡道平面,30.12,1700000,,RPPUMLTKNHPFFAF86CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-14F,12.78,住,,,1061211,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11420000,123634,坡道平面,30.12,1800000,,RPRUMLTKNHPFFAF07CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-15F,12.78,住,,,1070210,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11320000,123634,坡道平面,30.12,1700000,,RPSUMLTKNHPFFAF17CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A01-01F,15.76,住,,,1081031,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,152.3,0,0,0,無,無,24580000,186562,坡道平面,31.0,1950000,,RPOVMLTKNHPFFAF86CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A01-02F,23.43,住,,,1080228,土地1建物1車位2,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.48,3,2,2,有,無,24800000,137448,坡道平面,60.24,3600000,,RPPVMLTKNHPFFAF96CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A03-10F,20.45,住,,,1061205,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.45,3,2,2,有,無,18460000,128597,坡道平面,30.12,1700000,,RPXVMLTKNHPFFAF77CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號藝文街A02-12F,11.08,住,,,1061128,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10600000,129310,坡道平面,30.12,1600000,,RPQWMLTKNHPFFAF17CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A05-01F,26.41,住,,,1070710,土地1建物1車位2,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,216.99,0,0,0,無,無,33390000,190048,坡道平面,60.24,3600000,,RPQOMLKLNHPFFAF18CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A05-09F,11.5,住,,,1061125,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.22,2,1,1,有,無,10650000,125520,坡道平面,30.12,1600000,,RPTOMLKLNHPFFAF48CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A06-04F,11.5,住,,,1070228,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.22,2,1,1,有,無,10660000,125659,坡道平面,30.12,1600000,,RPWOMLKLNHPFFAF78CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A06-06F,11.5,住,,,1061128,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.22,2,1,1,有,無,10660000,124272,坡道平面,30.12,1700000,,RPXOMLKLNHPFFAF88CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A06-11F,11.5,住,,,1061202,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.22,2,1,1,有,無,10830000,126630,坡道平面,30.12,1700000,,RPPPMLKLNHPFFAF18CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A06-15F,11.5,住,,,1061225,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.22,2,1,1,有,無,10830000,126630,坡道平面,30.12,1700000,,RPRPMLKLNHPFFAF38CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A07-01F,17.89,住,,,1080731,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,143.77,0,0,0,無,無,22430000,181522,坡道平面,30.12,1800000,,RPTPMLKLNHPFFAF58CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A07-13F,20.45,住,,,1070611,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.94,3,2,2,有,無,18300000,128640,坡道平面,30.12,1600000,,RPVPMLKLNHPFFAF78CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-01F,20.02,住,,,1080328,土地1建物1車位2,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,191.37,0,0,0,無,無,27200000,173266,坡道平面,55.74,3700000,,RPOQMLKLNHPFFAF18CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A03-15F,20.45,住,,,1061212,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.45,3,2,2,有,無,18950000,133124,坡道平面,30.12,1600000,,RPPRMLKLNHPFFAF38CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街A10-05F,12.78,住,,,1070104,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.93,2,2,1,有,無,11420000,123634,坡道平面,30.12,1800000,,RPRRMLKLNHPFFAF58CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-03F,23.01,住,,,1090113,土地1建物1車位2,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.88,3,2,2,有,無,22000000,122972,坡道平面,62.0,3200000,,RPTOMLLLNHPFFAF58CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-05F,23.01,住,,,1070329,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.99,3,2,2,有,無,20780000,126120,坡道平面,30.12,1500000,,RPVOMLLLNHPFFAF78CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-06F,23.01,住,,,1070606,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.99,3,2,2,有,無,21130000,126447,坡道平面,30.12,1800000,,RPXOMLLLNHPFFAF98CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-07F,23.01,住,,,1071006,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.99,3,2,2,有,無,21230000,127101,坡道平面,30.12,1800000,,RPOPMLLLNHPFFAF18CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-08F,23.43,住,,,1061210,土地1建物1車位2,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.11,3,2,2,有,無,23080000,127429,坡道平面,60.24,3600000,,RPPPMLLLNHPFFAF28CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-09F,23.43,住,,,1070214,土地1建物1車位2,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.11,3,2,2,有,無,22600000,126905,坡道平面,60.24,3200000,,RPWPMLLLNHPFFAF98CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-10F,23.43,住,,,1070124,土地1建物1車位2,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.61,3,2,2,有,無,22100000,126905,坡道平面,55.74,2700000,,RPXPMLLLNHPFFAF09CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-13F,23.43,住,,,1061204,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.11,3,2,2,有,無,22000000,128868,坡道平面,60.24,2300000,,RPPQMLLLNHPFFAF38CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-14F,23.43,住,,,1070621,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.23,3,2,2,有,無,23290000,131316,坡道平面,60.24,3200000,,RPRQMLLLNHPFFAF58CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B01-15F,23.43,住,,,1080603,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.25,3,2,2,有,無,23800000,133325,坡道平面,60.24,3400000,,RPTQMLLLNHPFFAF78CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-01F,19.6,住,,,1080328,土地1建物1車位2,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,161.71,0,0,0,無,無,22060000,173257,坡道平面,55.74,3700000,,RPORMLLLNHPFFAF38CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-02F,11.08,住,,,1070422,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.22,2,1,1,有,無,10260000,126580,坡道平面,25.62,1450000,,RPPRMLLLNHPFFAF48CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-03F,11.08,住,,,1070409,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10380000,127586,坡道平面,30.12,1500000,,RPQRMLLLNHPFFAF58CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-05F,11.08,住,,,1070330,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10570000,127443,坡道平面,30.12,1700000,,RPSRMLLLNHPFFAF78CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-06F,11.08,住,,,1070315,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10520000,128161,坡道平面,30.12,1600000,,RPTRMLLLNHPFFAF88CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-08F,11.08,住,,,1070104,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10250000,127155,坡道平面,30.12,1400000,,RPURMLLLNHPFFAF98CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-09F,11.08,住,,,1070416,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.22,2,1,1,有,無,10550000,129310,坡道平面,25.62,1550000,,RPWRMLLLNHPFFAF56CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-10F,11.08,住,,,1070329,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.22,2,1,1,有,無,10500000,129310,坡道平面,25.62,1500000,,RPOSMLLLNHPFFAF48CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-11F,11.08,住,,,1061205,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10920000,134626,坡道平面,30.12,1550000,,RPQSMLLLNHPFFAF68CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-12F,11.08,住,,,1070127,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.72,2,1,1,有,無,10710000,130891,坡道平面,30.12,1600000,,RPRSMLLLNHPFFAF78CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號藝文街A02-01F,24.71,住,,,1081114,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,188.4,0,0,0,無,無,33750000,195698,坡道平面,26.16,2000000,,RPSSMLLLNHPFFAF88CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-14F,11.08,住,,,1070324,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.31,2,1,1,有,無,10650000,133448,坡道平面,25.62,1350000,,RPUSMLLLNHPFFAF09CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B02-15F,11.5,住,,,1070120,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.84,2,1,1,有,無,12060000,133046,坡道平面,60.24,2800000,,RPVSMLLLNHPFFAF56CB,翠峰,
板橋區,房地(土地+建物)+車位,新北市板橋區永翠段33.34號新北市板橋區藝文街B03-02F,20.45,住,,,1080615,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.83,3,2,2,有,無,18100000,123757,坡道平面,30.12,1800000,,RPXSMLLLNHPFFAF76CB,翠峰,
