編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOOMLTKKHJGFDC08CC,29,45.43,住家用,鋼筋混凝土造,84年7月1日,十二層,,
RPOOMLTKKHJGFDC08CC,29,3.31,共用部份,鋼筋混凝土造,84年7月1日,十二層,,
RPOOMLTKKHJGFDC08CC,29,7.27,共用部份,鋼筋混凝土造,84年7月1日,十二層,,
RPPNMLKLKHJGFDC27CC,34,92.40,住家用,鋼筋混凝土造,79年4月21日,五層,,
RPPNMLOJLHJGFDC57CC,39,56.22,住家用,鋼筋混凝土造,74年6月19日,五層,,
RPPNMLOJLHJGFDC57CC,39,5.24,共用部份,鋼筋混凝土造,74年6月19日,五層,,
RPPNMLKLKHJGFDC27CC,34,6.22,共用部份,鋼筋混凝土造,79年4月21日,五層,,
RPOOMLLLKHJGFDC37CC,42,83.14,住家用,鋼筋混凝土造,70年11月25日,二層,,
RPQNMLNLKHJGFDC67CC,30,114.05,住家用,鋼筋混凝土造,82年9月15日,七層,,
RPQNMLNLKHJGFDC67CC,30,11.74,共用部份,鋼筋混凝土造,82年9月15日,七層,,
RPQNMLNLKHJGFDC67CC,30,19.48,共用部份,鋼筋混凝土造,82年9月15日,七層,,
RPUNMLSLKHJGFDC58CC,26,65.45,住家用,鋼筋混凝土造,86年11月21日,十九層,,
RPUNMLSLKHJGFDC58CC,26,8.95,共用部份,鋼筋混凝土造,86年11月21日,十九層,,
RPUNMLSLKHJGFDC58CC,26,5.60,共用部份,鋼筋混凝土造,86年11月21日,二十一層,,
RPUNMLSLKHJGFDC58CC,26,34.17,共用部份,鋼筋混凝土造,86年11月21日,二十一層,,
RPQNMLLLKHJGFDC47CC,43,67.49,住家用,鋼筋混凝土造,69年11月3日,四層,,
RPRNMLLLKHJGFDC57CC,31,33.00,住家用,鋼筋混凝土造,82年1月11日,十二層,,
RPRNMLLLKHJGFDC57CC,31,2.58,共用部份,鋼筋混凝土造,82年1月11日,十二層,,
RPRNMLLLKHJGFDC57CC,31,6.16,共用部份,鋼筋混凝土造,82年1月11日,十二層,,
RPRNMLLLKHJGFDC57CC,31,2.75,共用部份,鋼筋混凝土造,82年1月11日,十二層,,
RPRNMLOJLHJGFDC77CC,25,78.02,住家用,鋼筋混凝土造,88年1月22日,七層,,
RPTNMLOJLHJGFDC97CC,29,59.00,住家用,鋼筋混凝土造,84年8月8日,六層,,
RPRNMLOJLHJGFDC77CC,25,14.56,共用部份,鋼筋混凝土造,88年1月22日,七層,,
RPTNMLOJLHJGFDC97CC,29,9.88,共用部份,鋼筋混凝土造,84年8月8日,六層,,
RPTNMLOJLHJGFDC97CC,29,9.64,共用部份,鋼筋混凝土造,84年8月8日,六層,,
RPRNMLOJLHJGFDC77CC,25,5.32,共用部份,鋼筋混凝土造,88年1月22日,七層,,
RPSNMLOJLHJGFDC87CC,27,110.06,國民住宅,鋼筋混凝土造,86年6月30日,十四層,,
RPSNMLOJLHJGFDC87CC,27,17.99,共用部份,鋼筋混凝土造,86年6月30日,十四層,,
RPRNMLOJLHJGFDC77CC,25,1.73,共用部份,鋼筋混凝土造,88年1月22日,七層,,
RPSNMLOJLHJGFDC87CC,27,37.50,共用部份,鋼筋混凝土造,86年6月30日,十四層,,
RPRNMLOJLHJGFDC77CC,25,2.11,共用部份,鋼筋混凝土造,88年1月22日,七層,,
