編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLRLKHJGFAU57CC,1,69.01,集合住宅,鋼筋混凝土造,112年7月26日,十五層,,
RPWNMLRLKHJGFAU57CC,1,29.01,共有部份,鋼筋混凝土造,112年7月26日,十五層,,
RPWNMLRLKHJGFAU57CC,1,30.49,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月26日,十五層,,
RPPNMLQJLHJGFAU66CC,18,19.84,住家用,鋼鐵﹝鋼骨﹞造有牆,95年1月2日,三層,,
RPPOMLTLKHJGFAU17CC,28,70.46,住家用,鋼筋混凝土造,85年5月24日,三層,,
RPQNMLTKKHJGFAU07CC,37,31.04,住家用,鋼筋混凝土造,76年2月23日,五層,,
RPSNMLTLKHJGFAU37CC,37,21.92,住家用,鋼筋混凝土造,76年2月23日,五層,,
RPTNMLPJLHJGFAU96CC,30,56.53,住家用,鋼筋混凝土造,83年1月10日,九層,,
RPXNMLPJLHJGFAU37CC,16,50.30,住家用,鋼筋混凝土造,97年6月26日,五層,,
RPXNMLPJLHJGFAU37CC,16,14.31,共有部份,鋼筋混凝土造,97年6月26日,五層,,
RPXNMLTLKHJGFAU87CC,28,160.21,住家用,鋼筋混凝土造,85年5月24日,三層,,
RPUNMLTLKHJGFAU57CC,37,95.24,住商用,鋼筋混凝土造,75年8月27日,四層,,
RPQNMLRLKHJGFAU96CC,6,47.01,集合住宅,鋼筋混凝土造,107年4月27日,十二層,,
RPPNMLRLKHJGFAU86CC,32,163.65,住家用,鋼筋混凝土造,81年8月20日,三層,,
RPQNMLRLKHJGFAU96CC,6,10.72,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,
RPQNMLRLKHJGFAU96CC,6,13.90,共有部份,鋼筋混凝土造,107年4月27日,十二層,,
RPSNMLRLKHJGFAU17CC,29,23.21,住家用,鋼筋混凝土造,83年11月15日,十二層,,
