編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLNJNHJGFAX96DC,,71.60,住家用,造,,一層,,
RPQNMLNJNHJGFAX07DC,40,111.68,住家用,鋼筋混凝土加強磚造,72年11月17日,一層,,
RPRNMLNJNHJGFAX17DC,26,110.63,住家用,鋼筋混凝土造,87年9月25日,七層,,
RPPNMLOLLHJGFAX96CC,46,74.04,住家用,鋼筋混凝土加強磚造,66年10月4日,二層,,
RPPNMLSLMHJGFAX47CC,5,33.10,住家用,鋼筋混凝土造,108年3月27日,三層,,
RPPNMLTLMHJGFAX57CC,13,30.12,住家用,鋼筋混凝土造,99年11月5日,三層,,
RPQNMLSLMHJGFAX57CC,38,103.59,住家用,鋼筋混凝土加強磚造,75年6月5日,二層,,
RPQNMLRLNHJGFAX57CC,13,28.30,住家用,鋼筋混凝土造,99年11月5日,三層,,
RPSNMLRLNHJGFAX77CC,7,70.15,集合住宅,鋼筋混凝土造,106年3月28日,十層,,
RPQNMLSJMHJGFAX37CC,32,15.00,住商用,鋼筋混凝土造,81年4月9日,四層,,
RPPNMLRLNHJGFAX47CC,14,30.50,住家用,鋼筋混凝土造,99年11月5日,三層,,
RPQNMLQJLHJGFAX17DC,42,94.88,住家用,鋼筋混凝土加強磚造,70年10月27日,二層,,
RPPNMLSJMHJGFAX27CC,32,15.00,住商用,鋼筋混凝土造,81年4月9日,四層,,
RPQNMLOLLHJGFAX07CC,22,7.00,住商用,鋼筋混凝土造,90年9月18日,三層,,
RPRNMLRLNHJGFAX67CC,13,30.50,住家用,鋼筋混凝土造,99年11月5日,三層,,
RPTNMLRLNHJGFAX87CC,28,23.50,住家用,鋼筋混凝土造,85年2月2日,八層,,
RPUNMLRLNHJGFAX97CC,28,25.10,住家用,鋼筋混凝土造,85年2月2日,八層,,
RPWNMLRLNHJGFAX18CC,28,9.80,住家用,鋼筋混凝土造,85年2月2日,八層,,
RPVNMLRLNHJGFAX08CC,28,15.30,住家用,鋼筋混凝土造,85年2月2日,八層,,
