鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
安樂區,租賃房屋,基隆市安樂區基金三路４６巷１７號１２樓,0.0,,,,1130216,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840701,56.01,1,1,1,有,有,有,9000,161,,0.0,0,本件純租金9000元外加管理費680共計總額9680元,RPOOMLTKKHJGFDC08CC,整棟(戶)出租,有,1130226~1140225,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區武聖街１０４號５樓,0.0,,,,1130216,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790421,98.62,2,2,1,有,無,有,11000,112,,0.0,0,,RPPNMLKLKHJGFDC27CC,整棟(戶)出租,無,1130220~1140219,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區崇德路１０巷３３之１號底層,0.0,,,,1130216,土地0建物1車位0,地下層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691103,67.49,4,1,2,有,無,有,12000,178,,0.0,0,,RPQNMLLLKHJGFDC47CC,整棟(戶)出租,無,1130224~1140223,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區基金一路１１０之８３號１２樓,0.0,,,,1130216,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820111,44.49,1,0,1,有,有,有,7500,169,,0.0,0,本件純租金7500元外加管理費600元共計總額8100元,RPRNMLLLKHJGFDC57CC,獨立套房,有,1130216~1140215,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,基隆市信義區深澳坑路１６８巷４６弄１號４樓,0.0,,,,1130216,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住宅（夾層）儲藏室,鋼筋混凝土造,0840610,128.76,3,1,2,有,有,有,10000,78,,0.0,0,本件純租金10000元外加管理費200元共計總額10200元,RPSNMLLLKHJGFDC67CC,整棟(戶)出租,有,1130225~1140224,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區調和街２９０巷１４３弄１９號,0.0,,,,1130220,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0701125,83.14,3,2,2,有,無,有,9000,108,,0.0,0,,RPOOMLLLKHJGFDC37CC,整棟(戶)出租,無,1130220~1140219,無,熱水器,社會住宅代管
中正區,租賃房屋,基隆市中正區祥豐街３０５之２號７樓,0.0,,,,1130219,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820915,145.26999999999998,3,1,2,有,無,無,12800,88,,0.0,0,,RPQNMLNLKHJGFDC67CC,整棟(戶)出租,無,1130221~1140220,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區新豐街３０３巷１５弄１２號２樓,0.0,,,,1130220,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,112.31,3,2,2,有,無,有,12000,107,,0.0,0,,RPPNMLSLKHJGFDC08CC,整棟(戶)出租,無,1130220~1140219,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區中和路１６８巷６弄１６號３樓,0.0,,,,1130220,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,95.94,3,1,1,有,無,無,10000,104,,0.0,0,,RPQNMLSLKHJGFDC18CC,整棟(戶)出租,無,1130220~1150219,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
仁愛區,租賃房屋,基隆市仁愛區劉銘傳路４３巷３０號,0.0,,,,1130221,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650217,52.7,2,2,1,有,無,有,10000,190,,0.0,0,,RPRNMLSLKHJGFDC28CC,整棟(戶)出租,無,1130221~1140220,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
暖暖區,租賃房屋,基隆市暖暖區寧靜街６６號,0.0,,,,1130221,土地0建物1車位0,一層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0590126,55.87,2,1,1,有,無,有,5000,89,,0.0,0,,RPSNMLSLKHJGFDC38CC,整棟(戶)出租,無,1130221~1140220,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
七堵區,租賃房屋,基隆市七堵區大德路１５８號５樓之２,0.0,,,,1130223,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890113,32.730000000000004,1,0,1,有,有,有,8600,263,,0.0,0,本件純租金8600元外加管理費400元共計總額9000元,RPTNMLSLKHJGFDC48CC,獨立套房,有,1130225~1140224,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中正區,租賃房屋,基隆市中正區新豐街４９０之５號８樓,0.0,,,,1130223,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,114.17,2,1,1,有,有,有,13000,114,,0.0,0,本件純租金13000元外加管理費1000元共計總額14000元,RPUNMLSLKHJGFDC58CC,整棟(戶)出租,有,1130225~1140224,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區觀海街１６１號２樓,0.0,,,,1130223,土地0建物1車位0,二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,84.72,2,1,2,有,有,有,13000,153,,0.0,0,本件純租金13000元外加管理費800元共計總額13800元,RPVNMLSLKHJGFDC68CC,整棟(戶)出租,有,1130225~1140224,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區新豐街１７８號１０樓,0.0,,,,1130223,土地0建物1車位0,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,74.48,1,0,1,有,有,有,7500,101,,0.0,0,本件純租金7500元外加管理費1000元共計總額8500元,RPWNMLSLKHJGFDC78CC,獨立套房,有,1130225~1140224,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區新豐街２９２號８樓,0.0,,,,1130223,土地0建物1車位0,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,110.49,3,2,2,有,有,有,14700,133,,0.0,0,本件純租金14700元外加管理費1300元共計總額16000元,RPXNMLSLKHJGFDC88CC,整棟(戶)出租,有,1130225~1140224,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區中山三路１０３巷１４８號３樓,0.0,住,,,1130227,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801115,11.8,3,2,2,有,無,有,15000,1271,,0.0,0,,RPPNMLTLKHJGFDC18CC,整棟(戶)出租,無,1130301~1140228,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
信義區,租賃房屋,基隆市信義區崇法街５５巷２１號,0.0,,,,1130225,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0590328,80.34,3,1,1,有,無,無,8000,100,,0.0,0,,RPRNMLTLKHJGFDC38CC,整棟(戶)出租,無,1130301~1140228,無,熱水器、冰箱,社會住宅代管
中正區,租賃房屋,基隆市中正區新豐街１８４號３樓,0.0,,,,1130229,土地0建物1車位0,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,32.7,1,0,1,有,有,有,7500,229,,0.0,0,,RPSNMLTLKHJGFDC48CC,整棟(戶)出租,有,1130301~1140228,有,冷氣、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區中正路３４號４樓之一,8.8,商,,,1130229,土地3建物1車位0,四層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0650924,60.77,0,0,0,無,有,無,12000,197,,0.0,0,,RPPNMLTLKHJGFDC28DC,,有,1130301~1160228,有,冷氣,
中正區,租賃房屋,基隆市中正區武昌街１之２號４樓,0.0,,,,1130215,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740619,61.46,2,2,1,有,無,有,8000,130,,0.0,0,,RPPNMLOJLHJGFDC57CC,整棟(戶)出租,無,1130311~1140310,無,熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
