編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLPKNHJGFBQ96DA,21,19.37,住家用,鋼筋混凝土造,92年8月21日,五層,四層 陽台,全筆移轉
RPUNMLPKNHJGFBQ96DA,21,5.23,門廳、走道、梯間,鋼筋混凝土造,92年8月21日,五層,,持分移轉
RPWNMLPKNHJGFBQ17DA,21,19.37,住家用,鋼筋混凝土造,92年8月21日,五層,四層 陽台,全筆移轉
RPWNMLPKNHJGFBQ17DA,21,5.23,門廳、走道、梯間,鋼筋混凝土造,92年8月21日,五層,,持分移轉
RPPNMLPKNHJGFDQ76EA,27,210.58,住家用,鋼筋混凝土加強磚造,85年12月3日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLPKNHJGFBQ86DA,21,17.99,住家用,鋼筋混凝土造,92年8月21日,五層,三層 陽台,全筆移轉
RPTNMLPKNHJGFBQ86DA,21,4.79,門廳、走道、梯間,鋼筋混凝土造,92年8月21日,五層,,持分移轉
RPPNMLPKNHJGFDQ66DA,48,66.66,住家用,磚造,65年8月4日,一層,一層,全筆移轉
RPWNMLOKNHJGFDQ27DA,30,251.79,住商用,鋼筋混凝土造,83年9月10日,五層,一層 二層 三層 四層 五層 見其他登記事項,全筆移轉
RPQNMLMJNHJGFBQ78DA,39,194.56,住商用,鋼筋混凝土加強磚造,74年9月6日,三層,一層 二層 三層 騎樓,全筆移轉
RPQNMLPLNHJGFBQ66DA,47,44.65,住商用,鋼筋混凝土加強磚造,66年6月22日,二層,一層 二層 騎樓 見其他登記事項,持分移轉
RPUOMLKLNHJGFDQ86DA,20,5.80,集合住宅,鋼筋混凝土造,93年6月9日,五層,,持分移轉
RPUOMLKLNHJGFDQ86DA,20,17.37,集合住宅,鋼筋混凝土造,93年6月9日,五層,四層 陽台,全筆移轉
RPRNMLPLNHJGFBQ76DA,47,44.65,住商用,鋼筋混凝土加強磚造,66年6月22日,二層,一層 二層 騎樓 見其他登記事項,持分移轉
