鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
北投區,房地(土地+建物)+車位,臺北市北投區文林北路75巷,15.43,住,,,1130215,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.29,2,2,2,有,無,31930000,332670,坡道平面,33.83,3500000,,RPPNMLPKKHJGFEA47CB,達麗天蒔,A5棟3F號,
中正區,房地(土地+建物)+車位,臺北市中正區博愛路110號等,4.69,商,,,1130216,土地6建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,77.49,2,1,1,有,無,26500000,355345,升降機械,9.95,2500000,,RPPNMLRKKHJGFBA37CB,博愛賦御,4F-A5號,
大同區,房地(土地+建物)+車位,臺北市大同區建功里鄭州路83巷10號,5.1,商,,,1130215,土地20建物1車位2,二十一層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,100.75,1,1,1,有,無,31700000,428412,坡道機械,37.96,4800000,,RPRNMLRKKHJGFBA57CB,國王雙子星,A08-21F號,
大同區,房地(土地+建物)+車位,臺北市大同區建功里鄭州路83巷10號,3.52,商,,,1130215,土地20建物1車位1,三層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,62.4,1,1,1,有,無,22260000,445877,坡道機械,18.98,2900000,,RPSNMLRKKHJGFBA67CB,國王雙子星,A09-03F號,
大同區,房地(土地+建物),臺北市大同區建功里鄭州路83巷10號,6.37,商,,,1130215,土地20建物1車位0,五層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,78.55,2,1,1,有,無,33380000,424952,,0.0,0,,RPTNMLRKKHJGFBA77CB,國王雙子星,A05-05F號,
中正區,房地(土地+建物)+車位,臺北市中正區和平西路二段135號,22.17,住,,,1130217,土地9建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,202.61,3,2,3,有,無,66680000,373215,坡道平面,33.86,3700000,,RPQNMLTKKHJGFAA57CB,恆悅植心苑,13F-E號,
大同區,房地(土地+建物),臺北市大同區鄰江里延平北路四段17號,8.55,住,,,1130218,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,67.78,2,1,1,有,無,17880000,263795,,0.0,0,,RPPNMLTKKHJGFBA67DB,永豐泰雲川,C號,
中正區,房地(土地+建物),臺北市中正區博愛路110號等,2.18,商,,,1130219,土地6建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,31.37,1,1,1,有,無,11080000,353204,,0.0,0,,RPRNMLKLKHJGFBA96CB,博愛賦御,6F-A7號,
中正區,房地(土地+建物),臺北市中正區博愛路110號等,4.69,商,,,1130217,土地6建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,67.54,2,1,1,有,無,24180000,358010,,0.0,0,,RPSNMLKLKHJGFBA07CB,博愛賦御,5F-A5號,
