鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
草屯鎮,租賃房屋,南投縣草屯鎮富中路６７號二樓,0.0,,,,1130812,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,5800,155,,0.0,0,,RPPNMLNKQHJGFBM88CC,分租套房,有,1130801~1140320,有,冷氣、熱水器、電視機、冰箱,一般轉租
埔里鎮,土地,忠實段72地號,154.26,住,,,1130812,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,23000,149,,0.0,0,雙方合意約定民國113年8月12日起至民國113年9月11日止期間出租人補貼承租人一個月免收租金，作為裝潢、安置水電插座、電燈等補貼,RPQNMLNKQHJGFCM09CC,,,1130812~1180811,,,
竹山鎮,土地,和興段337地號,1767.0,,特定農業區,農牧用地,1130814,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,45000,25,,0.0,0,,RPPNMLOKQHJGFDM56CC,,,1131001~1170930,,,
草屯鎮,租賃房屋,南投縣草屯鎮富中路５１號六樓,0.0,,,,1130813,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,38.02,4,0,4,有,有,有,8500,224,,0.0,0,,RPQNMLQKQHJGFBM66CC,分租套房,有,1130801~1141005,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮北勢里１０鄰玉屏巷９９弄２８號,0.0,,,,1130811,土地0建物1車位0,見其他登記事項,1,農舍,農舍,鋼鐵造有牆,0950720,81.36,2,2,1,有,無,有,6000,,,0.0,0,,RPPNMLRKQHJGFBM66CC,整棟(戶)出租,無,1130811~1140810,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富中路６７號四樓,0.0,,,,1130816,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,5300,142,,0.0,0,,RPPNMLTKQHJGFBM86CC,分租套房,有,1130816~1140215,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６９號四樓,0.0,,,,1130819,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.620000000000005,4,0,4,有,有,有,6500,173,,0.0,0,,RPPNMLKLQHJGFBM68CC,分租套房,有,1130819~1140818,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６１號三樓,0.0,,,,1130818,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.39,4,0,4,有,有,有,5000,134,,0.0,0,,RPQNMLKLQHJGFBM78CC,分租套房,有,1130801~1130909,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路５９號三樓,0.0,,,,1130819,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.85,4,0,4,有,有,有,6500,172,,0.0,0,,RPTNMLKLQHJGFBM09CC,分租套房,有,1130820~1140819,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
