鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
永靖鄉,土地,永泰段201地號,88.05,住,,,1131201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4100000,46564,,0.0,0,交易總價含未登記建物。未登記建物；,RPWNMLPJKIJGFDN76DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),彰化縣彰化市中山路三段１５４號,18.09,住,,,1131203,土地1建物1車位0,一層，二層，騎樓，夾層,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850212,146.78,2,2,1,有,有,8800000,59954,,0.0,0,,RPPNMLQJKIJGFAN58EA,113.99,0.0,0.0,有,
彰化市,土地,三村段731-1地號,969.73,,特定農業區,農牧用地,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10167000,10484,,0.0,0,,RPPOMLSJJIJGFAN68DA,0.0,0.0,0.0,無,
彰化市,土地,古寶段183-3地號,834.3,,特定農業區,農牧用地,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3170000,3800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLMKJIJGFAN68DA,0.0,0.0,0.0,無,
花壇鄉,土地,新內庄段900地號,158.73,,特定農業區,農牧用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,576000,3629,,0.0,0,,RPXNMLMKJIJGFAN88DA,0.0,0.0,0.0,無,
芬園鄉,土地,德興段37地號,1680.3,,山坡地保育區,林業用地,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,506,,0.0,0,,RPXNMLNKJIJGFAN98DA,0.0,0.0,0.0,無,
和美鎮,土地,竹營段864地號,420.0,都市：其他:道路用地,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7938000,18900,,0.0,0,,RPTNMLOJJIJGFBN68DA,0.0,0.0,0.0,無,0001
伸港鄉,土地,定興段1041地號,732.96,,特定農業區,甲種建築用地,1131108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2808000,3831,,0.0,0,,RPPNMLOKJIJGFBN38DA,0.0,0.0,0.0,無,
花壇鄉,土地,三家段435地號,84.55,,山坡地保育區,農牧用地,1131111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,628300,7431,,0.0,0,,RPPNMLOKJIJGFAN38EA,0.0,0.0,0.0,無,0002
彰化市,土地,南郭段南郭小段386-104地號,4.3,商,,,1131113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,116279,,0.0,0,未登記建物；畸零地或有合併使用效益；,RPPNMLNKJIJGFAN18DA,0.0,0.0,0.0,無,
芳苑鄉,土地,芳苑段1040地號,108.18,住,,,1131103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1620000,14975,,0.0,0,,RPPNMLOKJIJGFGN88DA,0.0,0.0,0.0,無,
彰化市,土地,阿夷段柴坑子小段996-2地號,49.6,,特定農業區,農牧用地,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,540000,10887,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRJJIJGFAN58DA,0.0,0.0,0.0,無,
伸港鄉,土地,興安段1387地號,112.67,,鄉村區,乙種建築用地,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,4438,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKJIJGFBN78DA,0.0,0.0,0.0,無,
永靖鄉,土地,圳寧段74地號,624.03,,特定農業區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,2083,,0.0,0,,RPWPMLSKJIJGFDN27DA,0.0,0.0,0.0,無,
溪州鄉,土地,綠筍段1079地號,1258.06,,一般農業區,農牧用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,2067,,0.0,0,農作物；,RPPNMLSKJIJGFFN56DA,0.0,0.0,0.0,無,0003
彰化市,土地,竹中段451地號,54.34,,鄉村區,乙種建築用地,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,18403,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPKJIJGFAN78DA,0.0,0.0,0.0,無,0004
