鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮中興７５之１２號,91.0,,鄉村區,乙種建築用地,1131202,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820310,173.54,4,2,3,有,無,796900,4592,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNJKIJGFDP78DA,157.34,5.4,10.8,無,
台西鄉,土地,光華段627地號,398.59,,鄉村區,乙種建築用地,1131202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,620000,1555,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQJKIJGFFP56DA,0.0,0.0,0.0,無,
台西鄉,土地,光華段472地號,27.0,,鄉村區,交通用地,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,106200,3933,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJJIJGFFP66DA,0.0,0.0,0.0,無,0001
台西鄉,土地,萬厝段591地號,761.0,,一般農業區,農牧用地,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380500,500,,0.0,0,,RPQNMLSJJIJGFFP76DA,0.0,0.0,0.0,無,
台西鄉,土地,光華段471地號,181.12,,鄉村區,乙種建築用地,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,712270,3933,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSJJIJGFFP86DA,0.0,0.0,0.0,無,0002
口湖鄉,土地,安南段768-1地號,24.0,,鄉村區,乙種建築用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,217800,9075,,0.0,0,未登記建物；,RPPOMLPJJIJGFEP98DA,0.0,0.0,0.0,無,
麥寮鄉,土地,崙南段1900地號,790.0,,一般農業區,農牧用地,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,1899,,0.0,0,,RPRNMLRJJIJGFFP76DA,0.0,0.0,0.0,無,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮博愛路６３巷１弄３１號,68.33,住,,,1131103,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0650808,107.98,3,1,2,有,無,5600000,51861,,0.0,0,頂樓加蓋；其他增建；,RPXNMLOJJIJGFDP86DA,107.98,0.0,0.0,無,
土庫鎮,土地,奮起段761地號,1216.5,,特定農業區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1504800,1237,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKJIJGFDP68EA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市榴二街１６號,78.75,,工業區,丁種建築用地,1131101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050901,171.51,4,2,2,有,無,8500000,49560,,0.0,0,,RPVNMLPJJIJGFAP09DA,160.35,0.0,11.16,無,0003
古坑鄉,土地,頂新庄段719地號,195.12,,鄉村區,乙種建築用地,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,920000,4715,,0.0,0,,RPQNMLMKJIJGFAP38DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市西平路８０號七樓之３,3.91,商,,,1131103,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830918,43.51,1,0,1,有,有,2150000,49414,,0.0,0,,RPWNMLPJJIJGFAP56DA,25.97,0.0,5.23,有,
斗六市,土地,大竹圍段152地號,160.13,,鄉村區,乙種建築用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,24980,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJJIJGFAP88DA,0.0,0.0,0.0,無,
虎尾鎮,土地,新吉段666-3地號,60.41,住,,,1131106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,51316,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLOKJIJGFDP98DA,0.0,0.0,0.0,無,0004
麥寮鄉,房地(土地+建物)+車位,雲林縣麥寮鄉仁德路２２８號１樓之１,18.81,,鄉村區,乙種建築用地,1131104,土地1建物1車位1,見其他登記事項,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1130117,96.34,0,0,0,無,有,8450000,110776,坡道平面,29.99,1100000,,RPTNMLLKJIJGFFP09DA,46.75,0.0,0.0,有,
斗南鎮,土地,明昌段633地號,151.0,住,,,1131106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2562175,16968,,0.0,0,,RPPNMLOKJIJGFBP68EA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物)+車位,雲林縣斗六市民生路２４６號七樓,26.81,住,,,1131111,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840920,137.26999999999998,3,2,2,有,有,4700000,34239,升降機械,12.62,0,,RPPNMLMKJIJGFAP28DA,84.32,3.37,8.02,有,
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉饒平路１５號,92.02,,鄉村區,乙種建築用地,1131102,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0740914,108.46,4,1,3,有,無,1800000,16596,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLNKJIJGFAP68DA,108.46,0.0,0.0,無,
西螺鎮,土地,市仔頭段744地號,35.38,,,,1131102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,73488,,0.0,0,未登記建物；受民情風俗因素影響；,RPPNMLPJJIJGFCP68DA,0.0,0.0,0.0,無,
元長鄉,房地(土地+建物),雲林縣元長鄉頂山７９號,100.0,,鄉村區,乙種建築用地,1131104,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831014,145.24,3,2,2,有,無,3000000,20655,,0.0,0,,RPTNMLPJJIJGFEP66DA,139.74,0.0,5.5,無,
四湖鄉,土地,建華段1334地號,3491.9,,一般農業區,農牧用地,1131106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2460000,704,,0.0,0,,RPPNMLQJJIJGFEP98DA,0.0,0.0,0.0,無,
水林鄉,土地,水中段287地號,1638.75,,特定農業區,農牧用地,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,732,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNKJIJGFEP76DA,0.0,0.0,0.0,無,
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉仁德路２２８號７樓之２,30.08,,鄉村區,乙種建築用地,1131104,土地1建物1車位0,見其他登記事項,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130117,106.07000000000001,3,1,3,有,有,6850000,64580,,0.0,0,,RPUNMLLKJIJGFFP56DA,70.04,0.0,4.75,有,
