編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLPKQHJGFAT17CC,41,73.04,住家用,鋼筋混凝土造,72年3月5日,五層,,
RPPNMLNKQHJGFAT86CC,31,31.32,住家用,鋼筋混凝土造,82年12月4日,十五層,,
RPPNMLNKQHJGFAT86CC,31,14.69,走道，梯間，開放空間，地下室等公共設施,鋼筋混凝土造,82年12月4日,十五層,,
RPQNMLPKQHJGFAT17CC,41,4.53,防空避難室,鋼筋混凝土造,72年5月16日,,,
RPQNMLPKQHJGFAT17CC,41,8.16,公共設施，樓梯，通道，突出物,鋼筋混凝土造,72年3月15日,,,
RPPNMLQKQHJGFAT17CC,31,86.23,住家用,鋼筋混凝土造,82年3月8日,七層,,
RPRNMLTKQHJGFAT67CC,20,114.28,集合住宅,鋼筋混凝土造,93年9月9日,十四層,,
RPPNMLQKQHJGFAT17CC,31,28.84,共同部份,鋼筋混凝土造,82年3月8日,七層,,
RPRNMLTKQHJGFAT67CC,20,66.73,防空避難室、停車空間、活動中心、管理中心、警衛室、門廳、通廊,鋼筋混凝土造,93年9月9日,十四層,,
RPQNMLQKQHJGFAT27CC,28,57.43,住家用,鋼筋混凝土造,85年6月7日,十一層,,
RPQNMLQKQHJGFAT27CC,28,26.35,停車空間，住宅，避難室，梯間，頂蓋型沿步道通路開放空間,鋼筋混凝土造,85年6月7日,十一層,,
RPQNMLOKQHJGFAT07CC,1,60.67,集合住宅,鋼筋混凝土造,112年10月24日,五層,,
RPQNMLOKQHJGFAT07CC,1,25.01,停車空間、電信室、樓梯間、電梯機房,鋼筋混凝土造,112年10月24日,五層,,
RPRNMLQKQHJGFAT37CC,44,131.34,住家用,加強磚造,69年8月4日,二層,,
RPPNMLQLQHJGFAT27CC,20,12.57,辦公室,鋼筋混凝土造,93年6月30日,六層,,
RPPNMLQLQHJGFAT27CC,20,2.38,停車空間,鋼筋混凝土造,93年6月30日,六層,,
