編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLPKQHJGFAI78CC,45,92.12,住家用,鋼筋混凝土加強磚造,69年1月8日,二層,,
RPTNMLTKQHJGFAI76CC,32,39.10,住家用,鋼筋混凝土造,81年12月21日,六層,,
RPTNMLTKQHJGFAI76CC,32,12.82,共有部份,鋼筋混凝土造,81年12月21日,六層,,
RPQNMLNKQHJGFAI48CC,31,39.09,住家用,鋼筋混凝土造,82年12月27日,八層,,
RPQNMLNKQHJGFAI48CC,31,8.66,共有部份,鋼筋混凝土造,82年12月27日,八層,,
RPQNMLNKQHJGFAI48CC,31,4.97,共有部份,鋼筋混凝土造,82年12月27日,八層,,
RPTNMLPKQHJGFAI98CC,33,126.90,住家用,鋼筋混凝土造,80年5月29日,三層,,
RPRNMLNKQHJGFAI58CC,33,16.52,住家用,鋼筋混凝土加強磚造,80年6月13日,三層,,
RPOOMLTKQHJGFAI98CC,41,97.06,住家用,鋼筋混凝土造,73年1月26日,十二層,,
RPOOMLTKQHJGFAI98CC,41,31.31,共有部份,鋼筋混凝土造,73年1月26日,十二層,,
RPQNMLPKQHJGFAI68CC,8,88.22,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,,
RPQNMLPKQHJGFAI68CC,8,15.00,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,,
RPQNMLPKQHJGFAI68CC,8,27.27,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,,
RPSNMLTKQHJGFAI66CC,20,128.19,住家用,鋼筋混凝土造,93年10月28日,十四層,,
RPSNMLTKQHJGFAI66CC,20,83.39,共有部份,鋼筋混凝土造,93年10月28日,十四層,,
RPVNMLPKQHJGFAI56CC,36,24.19,住家用,鋼筋混凝土造,78年2月3日,七層,,
RPVNMLPKQHJGFAI56CC,36,12.46,共有部份,鋼筋混凝土造,78年2月3日,七層,,
RPPNMLLLQHJGFAI28CC,24,197.71,遊藝場、人行道,鋼骨造,89年5月15日,二層,,
RPRNMLLLQHJGFAI48CC,31,19.22,住家用,鋼筋混凝土造,82年6月9日,十二層,,
RPUNMLKLQHJGFAI68CC,28,77.26,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPRNMLLLQHJGFAI48CC,31,3.63,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
