鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
湖口鄉,土地,長威段498地號,968.22,,特定農業區,甲種建築用地,1131101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,64730000,66855,,0.0,0,,RPRNMLSJJIJGFDJ68DA,0.0,0.0,0.0,無,0001
峨眉鄉,土地,十二寮段十寮坑小段266地號,1416.0,,山坡地保育區,林業用地,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,600,,0.0,0,,RPPNMLRJJIJGFCJ28DA,0.0,0.0,0.0,無,
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功十一街９２號三樓,49.71,住,,,1131101,土地1建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051103,270.01,3,2,2,有,有,53000000,196289,坡道平面,50.51,0,,RPPOMLLKJIJGFBJ77DA,134.68,0.0,15.26,有,0002
竹東鎮,房地(土地+建物),新竹縣竹東鎮東榮路８巷８號,74.0,住,,,1131106,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,96.6,4,2,2,有,無,9380000,97101,,0.0,0,,RPSNMLNKJIJGFCJ28DA,96.6,0.0,0.0,無,
新豐鄉,土地,池和段752-4地號,213.27,,一般農業區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1149900,5392,,0.0,0,,RPVNMLNKJIJGFDJ68DA,0.0,0.0,0.0,無,
新豐鄉,土地,池和段752-7地號,1239.69,,一般農業區,農牧用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6700000,5405,,0.0,0,,RPWNMLNKJIJGFDJ78DA,0.0,0.0,0.0,無,
新豐鄉,土地,池和段752-5地號,213.28,,一般農業區,農牧用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,5392,,0.0,0,,RPXNMLNKJIJGFDJ88DA,0.0,0.0,0.0,無,
新豐鄉,土地,池和段752-6地號,1239.69,,一般農業區,農牧用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6700000,5405,,0.0,0,,RPOOMLNKJIJGFDJ08DA,0.0,0.0,0.0,無,
竹北市,土地,竹義段982地號,5.0,都市：其他:道路用地,,,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1020000,204000,,0.0,0,包含公共設施保留地用地；,RPTNMLMKJIJGFBJ18DA,0.0,0.0,0.0,無,
峨眉鄉,土地,湖光段605地號,110.62,,山坡地保育區,交通用地,1131110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,299475,2707,,0.0,0,,RPSNMLLKJIJGFCJ08DA,0.0,0.0,0.0,無,
