鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
霧峰區,租賃房屋,臺中市霧峰區樹仁路１３８號二樓之七,0.0,,,,1130919,土地0建物0車位0,二層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1050127,32.11,3,0,3,有,有,有,6500,202,,0.0,0,租金總額含網路費；,RPWNMLSLRHIGFIB17CC,分租套房,有,1120922~1130921,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
南區,租賃房屋,臺中市南區忠明南路７３０巷３５號１１樓,0.0,,,,1130811,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811120,77.61999999999999,3,1,1,有,無,有,20000,258,,0.0,0,,RPRNMLMKQHJGFAB77CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
西屯區,租賃房屋,臺中市西屯區至善路３８巷５８號八樓之１０,0.0,,,,1130812,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980121,77.86,1,0,1,有,有,有,14800,190,,0.0,0,續租案件；,RPTOMLMKQHJGFCB28CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
豐原區,租賃房屋+車位,臺中市豐原區仁洲街８號１３樓之７,29.4,住,,,1130812,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121001,142.98000000000002,3,2,2,有,有,無,27000,189,坡道平面,22.5,0,租金總額含管理費；其他1個汽車位、1機車位；,RPQNMLMKQHJGFDB97CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、瓦斯或天然氣,
龍井區,租賃房屋,臺中市龍井區新興路３巷１６號５樓,0.0,,,,1130812,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820317,10.0,15,0,15,有,無,有,6500,650,,0.0,0,租金總額含水費；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLMKQHJGFKB58CC,分租套房,無,1130812~1140811,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
北屯區,租賃房屋+車位,臺中市北屯區松竹路二段１６０巷６之２號７樓,24.0,住,,,1130812,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821126,131.45,3,2,2,有,有,有,23000,175,坡道機械,0.0,0,,RPOOMLNKQHJGFBB77CC,整棟(戶)出租,有,1130818~1140817,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
北屯區,租賃房屋+車位,臺中市北屯區文心路四段２８８號１０樓之１,0.0,,,,1130811,土地0建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,125.14000000000001,2,1,2,有,有,有,28000,224,坡道平面,27.23,0,租金總額含管理費；,RPPOMLNKQHJGFBB87CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
北屯區,租賃房屋+車位,臺中市北屯區文心路四段５０６號４樓之１１,9.0,住,,,1130812,土地1建物1車位1,四層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040423,141.31,3,2,2,有,有,有,39982,283,坡道平面,21.53,0,,RPSOMLNKQHJGFBB18CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
北區,租賃房屋,臺中市北區美德街１９１之２號,0.0,,,,1130813,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700518,80.66,4,1,1,有,無,有,18000,223,,0.0,0,續租案件；,RPVOMLNKQHJGFBB48CC,整棟(戶)出租,無,1130814~1140813,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
