編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLLKQHPFFBP07DA,,162.15,住宅、樓梯間,鋼筋混凝土造,109年4月27日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWNMLQJQHPFFAP77DA,20,15.76,住家用,鋼骨造,90年1月17日,四層,三層,全筆移轉
RPWNMLQJQHPFFAP77DA,20,5.19,共有部份,鋼骨造,90年1月17日,四層,,持分移轉
RPXNMLNKQHPFFAP67DA,40,121.93,住家用,加強磚造,69年9月1日,二層,一層 二層 騎樓,全筆移轉
RPWNMLPJQHPFFAP67DA,26,34.80,住家用,鋼筋混凝土造,83年9月18日,十四層,十一層 陽台,全筆移轉
RPWNMLPJQHPFFAP67DA,26,13.68,共有部份,鋼筋混凝土造,83年9月18日,十四層,,持分移轉
RPPNMLRJQHPFFEP57DA,47,94.08,住家用,加強磚造,62年8月10日,二層,一層 二層 騎樓,全筆移轉
RPTNMLRKQHPFFEP08DA,40,173.30,住商用,鋼筋混凝土加強磚造,69年11月15日,三層,一層 二層 三層 騎樓,全筆移轉
RPPOMLKKQHPFFAP66DA,26,31.20,住家用,鋼筋混凝土造,83年9月18日,十四層,六層 陽台,全筆移轉
RPPOMLKKQHPFFAP66DA,26,12.31,共有部份,鋼筋混凝土造,83年9月18日,十四層,,持分移轉
RPWNMLKLQHPFFDP67DA,21,79.51,住家用,鋼筋混凝土造,88年11月30日,九層,一層 平台,全筆移轉
RPWNMLKLQHPFFDP67DA,21,37.70,共有部份,鋼筋混凝土造,88年11月30日,九層,,持分移轉
RPWNMLKLQHPFFDP67DA,21,9.07,共有部份,鋼筋混凝土造,88年11月30日,九層,,持分移轉
RPVNMLLKQHPFFDP57DA,1,182.75,住宅、樓梯間,鋼筋混凝土造,108年12月6日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLRKQHPFFDP57DA,29,241.17,住商用,鋼筋混凝土造,80年8月27日,三層,一層 二層 三層 騎樓 電梯樓梯間 見其他登記事項,全筆移轉
RPUNMLNKQHPFFDP67DA,14,9.72,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPUNMLNKQHPFFDP67DA,14,22.40,集合住宅,鋼筋混凝土造,96年2月5日,十三層,五層 陽台,全筆移轉
RPUNMLNKQHPFFDP67DA,14,2.50,走廊,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPTNMLPKQHPFFAP47DA,26,17.27,住家用,鋼筋混凝土造,83年10月6日,九層,八層,全筆移轉
RPTNMLPKQHPFFAP47DA,26,4.77,共有部份,鋼筋混凝土造,83年10月6日,九層,,持分移轉
RPTNMLPKQHPFFAP47DA,26,3.23,共有部份,鋼筋混凝土造,83年10月6日,九層,,持分移轉
RPXNMLNKQHPFFDP97DA,24,26.86,住家用,鋼筋混凝土造,85年11月13日,九層,六層,全筆移轉
RPXNMLNKQHPFFDP97DA,24,1.54,共有部份,鋼筋混凝土造,85年11月13日,九層,,持分移轉
RPXNMLNKQHPFFDP97DA,24,6.14,共有部份,鋼筋混凝土造,85年11月13日,九層,,持分移轉
RPQNMLKLQHPFFAP76DA,39,60.21,住家用,加強磚造,70年4月25日,一層,一層,全筆移轉
RPTNMLKLQHPFFAP07DA,25,41.17,辦公室,鋼筋混凝土造,84年5月13日,十三層,三層 雨遮,全筆移轉
RPTNMLKLQHPFFAP07DA,25,7.89,共有部份,鋼筋混凝土造,84年5月13日,十三層,,持分移轉
RPTNMLKLQHPFFAP07DA,25,7.20,共有部份,鋼筋混凝土造,84年5月13日,十三層,,持分移轉
RPRNMLKLQHPFFDP17DA,1,187.54,住宅、梯間,ＳＲＣ造,108年11月14日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPQNMLLLQHPFFFP37DA,,161.22,住宅,ＲＣ造,109年2月17日,三層,一層 二層 三層 陽台,全筆移轉
RPWOMLTKQHPFFDP58DA,14,34.63,住家用,鋼筋混凝土造,95年8月3日,五層,一層,全筆移轉
RPWOMLTKQHPFFDP58DA,14,14.64,設備空間、梯廳、停車空間,鋼筋混凝土造,95年8月3日,五層,,持分移轉
RPWOMLTKQHPFFDP58DA,14,11.29,梯廳、走廊、梯間、水箱,鋼筋混凝土造,95年8月3日,五層,,持分移轉
RPUNMLSKQHPFFBP08EA,21,34.03,住家用,鋼筋混凝土造,88年4月12日,十二層,二層,全筆移轉
RPUNMLSKQHPFFBP08EA,21,34.03,住家用,鋼筋混凝土造,88年4月12日,十二層,三層,全筆移轉
RPUNMLSKQHPFFBP08EA,21,9.21,共有部份,鋼筋混凝土造,88年4月12日,十二層,,持分移轉
RPUNMLSKQHPFFBP08EA,21,9.21,共有部份,鋼筋混凝土造,88年4月12日,十二層,,持分移轉
RPUNMLSKQHPFFBP08EA,21,9.81,共有部份,鋼筋混凝土造,88年4月12日,十二層,,持分移轉
RPUNMLSKQHPFFBP08EA,21,9.81,共有部份,鋼筋混凝土造,88年4月12日,十二層,,持分移轉
RPQNMLNKQHPFFDP27DA,26,21.04,住家用,鋼筋混凝土造,83年6月14日,九層,七層 陽台,全筆移轉
RPQNMLNKQHPFFDP27DA,26,8.10,共有部份,鋼筋混凝土造,83年6月14日,九層,,持分移轉
RPQNMLPLQHPFFAP27DA,16,236.50,住宅、停車空間,鋼筋混凝土造,93年5月31日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLLLQHPFFEP37DA,24,201.63,住家用,加強磚造,85年5月30日,二層,一層 二層 屋頂突出物,全筆移轉
RPSNMLSKQHPFFEP08DA,25,242.08,住商用,鋼筋混凝土造,84年6月7日,四層,一層 二層 三層 四層 陽台 騎樓 電梯樓梯間,全筆移轉
RPQOMLTKQHPFFAP77EA,41,54.20,住家用,加強磚造,68年4月29日,二層,一層 二層 騎樓,持分移轉
RPQOMLTKQHPFFAP77EA,41,54.20,住家用,加強磚造,68年4月29日,二層,一層 二層 騎樓,持分移轉
RPPNMLOKQHPFFCP17DA,,149.00,住家用,鋼筋混凝土造,109年3月2日,三層,一層 二層 三層 陽台,全筆移轉
RPUOMLLLQHPFFDP67DA,27,212.12,住家用,鋼筋混凝土造,82年9月2日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPTNMLPLQHPFFBP67DA,1,153.39,見其他登記事項,鋼筋混凝土造,108年12月19日,三層,一層 二層 三層,全筆移轉
RPUNMLPLQHPFFBP77DA,1,151.03,見其他登記事項,鋼筋混凝土造,108年12月19日,三層,一層 二層 三層,全筆移轉
RPXNMLRLQHPFFCP48EA,48,893.96,住工用,加強磚造,61年10月30日,二層,一層 二層,全筆移轉
RPPOMLKLQHPFFCP96DA,,161.79,住家用,鋼筋混凝土造,109年3月30日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLRLQHPFFCP48EA,54,311.85,工業用,磚造,55年7月15日,一層,一層,全筆移轉
RPPNMLRLQHPFFBP57EA,4,209.86,住宅、樓梯間,鋼筋混凝土造,105年5月25日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPXNMLLLQHPFFEP97DA,25,211.90,住商用,鋼筋混凝土造,84年5月26日,十二層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPXNMLLLQHPFFEP97DA,25,36.67,防空避難Ｂ室、停車場,鋼筋混凝土造,84年5月26日,地下二層,地下二層,持分移轉
RPXNMLLLQHPFFEP97DA,25,4.68,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPXNMLLLQHPFFEP97DA,25,.00,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPXNMLLLQHPFFEP97DA,25,7.75,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPUNMLPLQHPFFDP97DA,1,182.75,住宅、樓梯間,鋼筋混凝土造,108年12月6日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSOMLLLQHPFFDP47DA,1,9.14,集合住宅,鋼筋混凝土造,108年4月9日,七層,四層 陽台,全筆移轉
RPSOMLLLQHPFFDP47DA,1,3.99,本共有部分之項目有梯廳、安全梯ＡＢ、升降機、管道間、電信室、走廊、電梯、各戶管道間、升降機房、水箱等１０項,鋼筋混凝土造,108年4月9日,七層,,持分移轉
RPSOMLLLQHPFFDP47DA,1,.38,本共有部分之項目有防空避難室機房升降機停車、緊急發電機室、消防機房、停車空間等４項,鋼筋混凝土造,108年4月9日,七層,,持分移轉
RPRNMLKLQHPFFBP96DA,21,62.29,住家用,鋼筋混凝土造,88年4月12日,十二層,十二層 陽台,全筆移轉
RPRNMLKLQHPFFBP96DA,21,15.54,共有部份,鋼筋混凝土造,88年4月12日,十二層,,持分移轉
RPRNMLKLQHPFFBP96DA,21,14.97,共有部份,鋼筋混凝土造,88年4月12日,十二層,,持分移轉
RPRNMLPLQHPFFDP67DA,1,182.75,住宅、樓梯間,鋼筋混凝土造,108年12月6日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWNMLRLQHPFFAP18EA,8,241.12,停車空間、住宅、透空立體構架,鋼筋混凝土造,101年7月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 地下一層,持分移轉
RPWNMLRLQHPFFAP18EA,8,241.12,停車空間、住宅、透空立體構架,鋼筋混凝土造,101年7月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 地下一層,持分移轉
RPWNMLRLQHPFFAP18EA,8,25.12,車道、甲梯、乙梯、管理室、台電配電室、發電機消防機房,鋼筋混凝土造,101年7月12日,四層,,持分移轉
RPWNMLRLQHPFFAP18EA,8,25.12,車道、甲梯、乙梯、管理室、台電配電室、發電機消防機房,鋼筋混凝土造,101年7月12日,四層,,持分移轉
RPVNMLRLQHPFFAP08EA,38,82.92,住家用,加強磚造,71年8月2日,二層,一層 二層,全筆移轉
RPVNMLSLQHPFFAP18EA,25,15.85,商業用,鋼筋混凝土造,84年5月15日,三層,一層 騎樓,持分移轉
RPPNMLSLQHPFFAP47DA,3,304.19,住家用,鋼筋混凝土造,107年2月6日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLSLQHPFFAP18EA,25,31.70,商業用,鋼筋混凝土造,84年5月15日,三層,一層 騎樓,持分移轉
RPVNMLSLQHPFFAP18EA,25,17.91,住家用,鋼筋混凝土造,84年5月15日,三層,二層,持分移轉
RPVNMLSLQHPFFAP18EA,25,35.83,住家用,鋼筋混凝土造,84年5月15日,三層,二層,持分移轉
RPVNMLSLQHPFFAP18EA,25,17.91,住家用,鋼筋混凝土造,84年5月15日,三層,三層,持分移轉
RPVNMLSLQHPFFAP18EA,25,35.83,住家用,鋼筋混凝土造,84年5月15日,三層,三層,持分移轉
RPVNMLSLQHPFFAP18EA,25,8.45,共有部份,鋼筋混凝土造,84年5月15日,三層,,持分移轉
RPVNMLSLQHPFFAP18EA,25,8.45,共有部份,鋼筋混凝土造,84年5月15日,三層,,持分移轉
RPVNMLSLQHPFFAP18EA,25,4.22,共有部份,鋼筋混凝土造,84年5月15日,三層,,持分移轉
RPVNMLSLQHPFFAP18EA,25,8.45,共有部份,鋼筋混凝土造,84年5月15日,三層,,持分移轉
