鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
士林區,建物,臺北市士林區天母東路４３巷４弄１２之１號６樓,0.0,商,,,1090401,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850605,129.54,3,2,2,有,有,有,60000,463,,0.0,0,,RPTOMLLKNHPFFEA48CC
北投區,建物,臺北市北投區中央南路二段１２之３號９樓,8.82,工,,,1090329,土地0建物1車位0,九層,19,其他,見其他登記事項,鋼筋混凝土造,1040828,52.36,1,0,1,有,有,無,19000,363,,0.0,0,,RPVOMLLKNHPFFEA68CC
北投區,建物,臺北市北投區復興四路９號二樓,0.0,住,,,1090418,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970806,180.26999999999998,3,2,3,有,有,有,35000,194,坡道平面,22.56,0,,RPOPMLLKNHPFFEA08CC
北投區,建物,臺北市北投區中央南路二段１２之３號１５樓,8.43,工,,,1090425,土地0建物1車位0,,19,其他,策略性產業（資訊服務業）,鋼筋混凝土造,1040828,52.17999999999999,1,0,1,有,無,有,21000,402,,0.0,0,,RPSPMLLKNHPFFEA48CC
士林區,建物,臺北市士林區社正路１７巷１０號七樓,0.0,住,,,1090420,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030912,78.69,2,1,1,有,無,有,27000,343,,0.0,0,租金含管理費。,RPTPMLLKNHPFFEA58CC
大安區,建物,臺北市大安區仁愛路四段２３２號７樓,0.0,其他,,,1090506,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670912,89.31,3,2,2,有,無,有,34000,381,,0.0,0,,RPTQMLLKNHPFFFA78CC
大安區,建物,臺北市大安區敦化南路一段１８７巷５５號四樓,0.0,住,,,1090420,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,,95.62,1,2,1,有,無,有,43000,450,,0.0,0,房屋用途做工作室使用。,RPRRMLLKNHPFFFA68CC
大安區,建物,臺北市大安區復興南路二段１６０巷１號５樓,0.0,住,,,1090505,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080116,128.86,2,2,1,有,有,無,52000,404,,0.0,0,,RPTRMLLKNHPFFFA88CC
大同區,建物,臺北市大同區民生西路４２６號,0.0,其他,,,1090423,土地0建物0車位0,一層,3,店面(店鋪),,加強磚造,,91.61,0,0,0,無,無,無,42000,458,,0.0,0,,RPVNMLLKNHPFFBA28CC
大同區,建物,臺北市大同區重慶北路三段２９６巷６號,0.0,住,,,1090417,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0731126,51.96,0,0,0,無,有,無,22000,423,,0.0,0,,RPWNMLLKNHPFFBA38CC
中正區,建物,臺北市中正區延平南路１６０之２號,0.0,商,,,1090507,土地0建物0車位0,四層,4,套房(1房1廳1衛),,鋼筋混凝土造,,26.24,1,0,1,有,無,有,10000,381,,0.0,0,此為分租套房，房號402，第四層分成3間，一間平均面積為26.24平方公尺,RPPOMLLKNHPFFBA77CC
中正區,建物,臺北市中正區杭州南路一段２７號１１樓,0.0,商,,,1090510,土地0建物1車位0,十一層,11,辦公商業大樓,商業用,鋼筋混凝土造,0810511,149.79,0,0,0,無,無,無,63000,421,,0.0,0,,RPQOMLLKNHPFFBA87CC
中正區,建物,臺北市中正區延平南路１６０之２號,0.0,商,,,1090501,土地0建物0車位0,三層,4,套房(1房1廳1衛),,鋼筋混凝土造,,26.24,1,0,1,有,無,有,9500,362,,0.0,0,此為分租套房，房號301，第三層分成3間，一間平均面積為26.24平方公尺,RPTOMLLKNHPFFBA18CC
中正區,建物,臺北市中正區延平南路１６０之１號,0.0,商,,,1090501,土地0建物0車位0,四層,4,套房(1房1廳1衛),,鋼筋混凝土造,,19.68,1,0,1,有,無,有,10300,523,,0.0,0,此為分租套房，房號410，第四層分成4間，一間平均面積為19.68平方公尺,RPUOMLLKNHPFFBA28CC
中山區,建物,臺北市中山區林森北路２５９巷９之２２號,0.0,商,,,1090509,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0730922,13.9,0,0,0,無,無,無,4500,324,,0.0,0,,RPPNMLLKNHPFFCA77CC
中山區,建物,臺北市中山區林森北路３０８號１１樓,0.0,商,,,1090428,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990409,45.36,1,1,1,有,有,有,25000,551,,0.0,0,含稅、含管理費,RPUOMLLKNHPFFCA38CC
中山區,建物,臺北市中山區南京東路三段４８巷３６號１１樓,0.0,住,,,1090430,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930330,219.76,3,2,2,有,有,有,124888,568,坡道平面,0.0,0,含稅,RPVOMLLKNHPFFCA48CC
中山區,建物,臺北市中山區建國北路三段１７７號４樓,0.0,商,,,1090508,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740515,146.29000000000002,3,2,2,有,無,有,27000,185,,0.0,0,,RPWOMLLKNHPFFCA58CC
中山區,建物,臺北市中山區復興北路３４２號６樓之１,0.0,商,,,1090511,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700114,125.28,0,0,0,無,無,有,44000,351,,0.0,0,含稅,RPVPMLLKNHPFFCA58CC
中山區,建物,臺北市中山區中山北路二段７７巷１７號九樓之１,0.0,商,,,1090417,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,60.68,2,1,1,有,有,有,49000,808,,0.0,0,,RPSQMLLKNHPFFCA38CC
中山區,建物,臺北市中山區林森北路５８７號十一樓,0.0,商,,,1090417,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,88.99000000000001,1,1,1,有,有,有,58000,652,,0.0,0,,RPUQMLLKNHPFFCA58CC
中山區,車位,臺北市中山區北安路６５７號５樓等,0.0,住,,,1090424,土地0建物0車位1,,,其他,,,,38.19,0,0,0,有,有,無,4000,,坡道平面,38.19,4000,依車位所登記公設門牌申報。租金含管理費。,RPWRMLLKNHPFFCA88CC
中山區,建物,臺北市中山區民生東路二段１４７巷１２弄１９號,0.0,住,,,1090424,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),,加強磚造,,73.88,1,2,2,有,無,有,35000,474,,0.0,0,作辦公室使用。,RPPSMLLKNHPFFCA28CC
文山區,建物,臺北市文山區興隆路四段１０５巷４２號,0.0,住,,,1090430,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0820802,241.84,0,0,0,無,無,無,92000,380,,0.0,0,,RPPNMLLKNHPFFAA57CC
文山區,建物,臺北市文山區車前路１１之２號二十一樓,0.0,商,,,1090504,土地0建物1車位3,二十一層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040427,203.70999999999998,3,2,2,有,有,有,47000,231,其他,0.0,0,,RPXNMLLKNHPFFAA38CC
文山區,建物,臺北市文山區車前路１１之３號十九樓,0.0,商,,,1090504,土地0建物1車位3,十九層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040427,234.25,4,2,2,有,有,有,55000,235,其他,0.0,0,,RPOOMLLKNHPFFAA57CC
中正區,建物,臺北市中正區中華路２段４５號,0.0,商,,,1090507,土地0建物0車位0,三層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.32,1,0,1,有,無,有,13800,471,,0.0,0,此為分租套房，房號303，第三層分成3間，一間平均面積為29.32平方公尺,RPPSMLLKNHPFFAA08CC
信義區,建物,臺北市信義區松勤街８６號３樓,0.0,住,,,1090505,土地0建物1車位2,三層,10,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081107,358.15,0,0,0,無,無,有,270000,754,升降機械,0.0,0,1.出租樓層:3樓全部 本+之1+之2+之32.租賃期間:共2年又15天,RPSNMLLKNHPFFDA18CC
信義區,建物,臺北市信義區信義路五段１５０巷３３５弄１３號,0.0,住,,,1090511,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580120,85.5,3,1,2,有,無,無,30000,351,,0.0,0,,RPVNMLLKNHPFFDA48CC
南港區,建物,臺北市南港區經貿二路２３５巷５７號三樓,0.0,住,,,1090422,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990409,220.54,4,2,2,有,有,有,50000,227,坡道平面,33.67,0,,RPXNMLLKNHPFFDA68CC
松山區,建物,臺北市松山區敦化北路１１６號八樓,0.0,其他,,,1090401,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740201,128.06,2,2,2,有,有,有,56760,443,,0.0,0,,RPQOMLLKNHPFFDA08CC
松山區,建物,臺北市松山區民生東路五段３６巷８弄１號,0.0,住,,,1080401,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0700422,103.47,0,0,0,無,無,無,100000,966,,0.0,0,,RPUOMLLKNHPFFDA48CC
松山區,建物,臺北市松山區復興北路２３１巷１９之１號４樓,0.0,商,,,1090229,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770520,228.64,0,0,0,無,無,無,68000,297,,0.0,0,,RPVOMLLKNHPFFDA58CC
松山區,建物,臺北市松山區慶城街６之１號三樓之２,0.0,商,,,1090210,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660321,143.93,0,0,0,無,無,無,55000,382,,0.0,0,,RPPPMLLKNHPFFDA08CC
松山區,建物,臺北市松山區南京東路五段６６巷２弄１號１樓,0.0,住,,,1090310,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670302,185.99,0,0,0,無,無,無,65000,349,,0.0,0,,RPQPMLLKNHPFFDA18CC
松山區,建物,臺北市松山區南京東路五段２００號７樓之１３,0.0,商,,,1090430,土地0建物1車位0,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,0730229,46.67,0,0,0,無,無,無,19000,407,,0.0,0,,RPRPMLLKNHPFFDA28CC
松山區,建物,臺北市松山區八德路三段１０６巷５８號１樓,0.0,住,,,1090405,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620227,97.31,0,0,0,無,無,無,53355,548,,0.0,0,,RPUPMLLKNHPFFDA58CC
信義區,建物,臺北市信義區永吉路２７８巷３７弄３號三樓,0.0,其他,,,1090425,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),,加強磚造,,107.82,3,2,2,有,無,有,32000,297,,0.0,0,,RPXOMLMKNHPFFDA88CC
南港區,建物,臺北市南港區興南街５２巷３１之１號５樓,0.0,住,,,1090508,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.11,3,2,2,有,無,有,20000,182,,0.0,0,,RPSPMLMKNHPFFDA48CC
松山區,建物,臺北市松山區南京東路五段１８８號４樓之１,0.0,其他,,,1090430,土地0建物0車位0,四層,16,辦公商業大樓,商業用,鋼骨混凝土造,0830310,456.36,0,0,0,無,有,無,231840,508,,0.0,0,此租賃案僅承租4F部分面積，共456.36平方公尺138.05坪,RPTPMLMKNHPFFDA58CC
松山區,建物,臺北市松山區臺北市松山區南京東路５段１４３號２樓,0.0,商,,,1090430,土地0建物0車位0,二層,4,套房(1房1廳1衛),商業用,鋼筋混凝土造,0610915,27.83,1,0,1,有,無,有,13300,478,,0.0,0,此為分租套房，房號201，第二層分成4間，一間平均面積為27.83平方公尺,RPPQMLMKNHPFFDA28CC
松山區,建物,臺北市松山區民族東路６６８巷２弄３號４樓,0.0,住,,,1090430,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0600615,47.61,2,1,1,有,無,有,21000,441,,0.0,0,此為分租套房，房號401，第四層分成2間，一間平均面積為47.61平方公尺,RPQQMLMKNHPFFDA38CC
松山區,建物,臺北市松山區八德路三段１０６巷１號八樓之７,0.0,住,,,1090507,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850517,42.910000000000004,1,0,1,有,有,有,19000,443,,0.0,0,住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPTQMLMKNHPFFDA68CC
松山區,建物,臺北市松山區八德路四段２４５巷２０號７樓,16.39,住,,,1090428,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0910313,84.93,3,2,1,有,無,有,30000,353,,0.0,0,,RPVQMLMKNHPFFDA88CC
信義區,建物,臺北市信義區忠孝東路五段７１９號,0.0,住,,,1090512,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.93,0,1,1,有,無,無,49000,621,,0.0,0,,RPORMLMKNHPFFDA28CC
松山區,建物,臺北市松山區三民路９號８樓之１１B室,5.36,住,,,1090429,土地0建物0車位0,八層,8,其他,住家用,鋼筋混凝土造,0640106,33.06,1,0,0,有,有,有,15000,454,,0.0,0,,RPQRMLMKNHPFFDA48CC
松山區,建物,臺北市松山區延吉街４８巷９號４樓,0.0,住,,,1090505,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670330,109.79,3,2,2,有,有,有,37000,337,,0.0,0,,RPRSMLMKNHPFFDA68CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090507,土地0建物0車位0,四層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,12800,432,,0.0,0,此為分租套房，房號402，第四層分成3間，一間平均面積為29.62平方公尺,RPPNMLMKNHPFFAA67CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090505,土地0建物0車位0,四層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,13000,439,,0.0,0,此為分租套房，房號403，第四層分成3間，一間平均面積為29.62平方公尺,RPQNMLMKNHPFFAA77CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090501,土地0建物0車位0,三層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,13000,439,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為29.62平方公尺。,RPSNMLMKNHPFFAA97CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090502,土地0建物0車位0,二層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,13000,439,,0.0,0,此為分租套房，第二層共分成3間，一間平均面積約為29.62平方公尺。,RPTNMLMKNHPFFAA08CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090428,土地0建物0車位0,五層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,12800,432,,0.0,0,此為分租套房，房號502，第五層分成3間，一間平均面積為29.62平方公尺,RPUNMLMKNHPFFAA18CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090429,土地0建物0車位0,二層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,12800,432,,0.0,0,此為分租套房，房號202，第二層分成3間，一間平均面積為29.62平方公尺,RPWNMLMKNHPFFAA38CC
中正區,建物,臺北市中正區中華路二段４５號,0.0,商,,,1090425,土地0建物0車位0,五層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,29.62,1,0,1,有,無,有,12500,422,,0.0,0,此為分租套房，房號503，第五層分成3間，一間平均面積為29.62平方公尺,RPXNMLMKNHPFFAA48CC
文山區,建物,臺北市文山區景文街８２號,0.0,商,,,1090511,土地0建物0車位0,一層,33,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,1040427,45.29,0,0,0,無,有,有,27000,596,,0.0,0,只承租一樓，不含二樓,RPTOMLMKNHPFFAA18CC
文山區,建物,臺北市文山區興隆路二段２２０巷５５弄６號四樓,0.0,住,,,1090508,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,,24.1,1,0,1,有,無,有,9300,386,,0.0,0,此為分租套房，第四層共分成5間，一間平均面積約為24.1平方公尺,RPWOMLMKNHPFFAA48CC
中山區,建物,臺北市中山區長安東路二段１２號,0.0,商,,,1090420,土地0建物0車位0,一層,4,店面(店鋪),,加強磚造,,121.1,2,1,1,有,無,無,65000,537,,0.0,0,部分承租。租賃期間含免租金裝潢期。,RPPNMLMKNHPFFCA87CC
中山區,建物,臺北市中山區民權東路一段６０號,0.0,商,,,1090420,土地0建物0車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0601126,75.96,0,1,0,有,無,無,63000,829,,0.0,0,部分承租。,RPOOMLMKNHPFFCA87CC
中山區,建物,臺北市中山區龍江路４５９號三樓,0.0,住,,,1090425,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651115,52.8,1,1,1,有,無,有,15000,284,,0.0,0,,RPQOMLMKNHPFFCA08CC
中山區,建物,臺北市中山區中山北路一段１０５巷１２號三樓三,0.0,商,,,1090425,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060110,62.31,1,1,1,有,有,有,40000,642,,0.0,0,,RPXPMLMKNHPFFCA88CC
大同區,建物,臺北市大同區長安西路１５０號七樓,0.0,商,,,1090508,土地0建物1車位0,七層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951014,213.51999999999998,0,0,1,有,有,無,82000,384,,0.0,0,,RPPNMLMKNHPFFBA77CC
中正區,建物,臺北市中正區漢口街一段４２號,0.0,商,,,1090501,土地0建物0車位0,五層,6,套房(1房1廳1衛),,鋼筋混凝土造,,21.78,1,0,1,有,無,有,9100,418,,0.0,0,此為分租套房，第五層共分成3間，一間平均面積約為21.78平方公尺。,RPRNMLMKNHPFFBA97CC
中正區,建物,臺北市中正區臨沂街６５巷６號,0.0,住,,,1090509,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,127.92,4,2,2,有,無,有,44000,344,,0.0,0,,RPTNMLMKNHPFFBA18CC
中正區,建物,臺北市中正區銅山街２１號３樓,0.0,住,,,1090509,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640319,60.04,3,1,1,有,無,有,27000,450,,0.0,0,此為分租套房，房號302，第三層分成2間，一間平均面積為60.04平方公尺,RPPPMLMKNHPFFBA97CC
中正區,建物,臺北市中正區漢口街１段３２號,0.0,商,,,1090509,土地0建物0車位0,五層,6,套房(1房1廳1衛),,鋼筋混凝土造,0600123,17.76,1,0,1,有,無,有,8300,467,,0.0,0,此為分租套房，房號504，第五層分成4間，一間平均面積為17.76平方公尺,RPQPMLMKNHPFFBA08CC
中正區,建物,臺北市中正區延平南路１６０號,0.0,商,,,1090509,土地0建物0車位0,四層,4,套房(1房1廳1衛),,鋼筋混凝土造,,19.07,1,0,1,有,無,有,9300,488,,0.0,0,此為分租套房，房號408，第四層分成4間，一間平均面積為19.07平方公尺,RPRPMLMKNHPFFBA18CC
大安區,建物,臺北市大安區敦化南路二段１１２號五樓,0.0,其他,,,1090425,土地0建物1車位3,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0900522,504.45,5,2,5,有,有,有,190000,377,坡道平面,164.22,0,租賃期間含免租金裝潢期。,RPTNMLMKNHPFFFA58CC
