編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOPMLLKNHPFFEA08CC,12,120.24,住家用,鋼筋混凝土造,97年8月6日,五層,,
RPTOMLLKNHPFFEA48CC,24,129.54,住家用,鋼筋混凝土造,85年6月5日,六層,,
RPOPMLLKNHPFFEA08CC,12,60.03,共有部分,鋼筋混凝土造,97年8月6日,五層,,
RPVOMLLKNHPFFEA68CC,5,29.90,策略性產業（資訊服務業）,鋼筋混凝土造,104年8月28日,十九層,,
RPVOMLLKNHPFFEA68CC,5,3.10,策略性產業（資訊服務業）,鋼筋混凝土造,104年8月28日,十九層,,
RPVOMLLKNHPFFEA68CC,5,1.47,策略性產業（資訊服務業）,鋼筋混凝土造,104年8月28日,十九層,,
RPVOMLLKNHPFFEA68CC,5,17.89,本共有部分之項目有管委會使用空間、廁所、消防管道、特別安全梯（Ａ１）、門廳、梯廳、電錶管道、男廁、女廁、緊急昇降機間、特別安全梯（Ａ）、停車空間、消防、弱電、機電設備空間、一般安全梯（Ｂ）、給排水、給水、警衛亭（Ａ）、警衛亭（Ｂ）、Ｃ樓梯、Ｄ樓梯、雨遮、排煙、排煙室、進氣、緊急昇降機間兼排煙室、陽台、不銹鋼水箱、中繼消防機房、機房、樓梯間、電梯機房、資源回收室、垃圾車暫停車位、換氣機房、排風管道、防災中心、發電機室、電信室、台電配電場、蓄水池Ａ、蓄水池Ｂ、電梯廳、管理員室、緊急昇降機、行動不便者昇降機、走道、機械室及消防幫浦室等４９項,鋼筋混凝土造,104年8月28日,十九層,,
RPTQMLLKNHPFFFA78CC,42,74.94,住家用,鋼筋混凝土造,67年9月12日,十二層,,
RPTQMLLKNHPFFFA78CC,42,14.37,共有部分,鋼筋混凝土造,67年9月12日,十二層,,
RPRRMLLKNHPFFFA68CC,,95.62,,加強磚造,,四層,,
RPVNMLLKNHPFFBA28CC,,91.61,,加強磚造,,三層,,
RPWNMLLKNHPFFBA38CC,35,47.10,商業用,鋼筋混凝土造,73年11月26日,五層,,
RPWNMLLKNHPFFBA38CC,35,4.86,共有部分,鋼筋混凝土造,73年11月26日,五層,,
RPPOMLLKNHPFFBA77CC,,26.24,,鋼筋混凝土造,,四層,,
RPQOMLLKNHPFFBA87CC,28,149.79,商業用,鋼筋混凝土造,81年5月11日,十一層,,
RPUOMLLKNHPFFBA28CC,,19.68,,鋼筋混凝土造,,四層,,
RPTOMLLKNHPFFBA18CC,,26.24,,鋼筋混凝土造,,四層,,
RPUOMLLKNHPFFCA38CC,10,29.23,住家用,鋼骨造,99年4月9日,十五層,,
RPUOMLLKNHPFFCA38CC,10,16.13,本共有部分之項目有騎樓、管理員室、電梯樓梯間、防空避難室兼停車空間、台電配電室、緊急發電機室、電梯機房、梯間、水箱、消防泵浦室、樓梯間、機械室等１２項。,鋼骨造,99年4月9日,十五層,,
RPPNMLLKNHPFFCA77CC,36,5.51,商業用,鋼筋混凝土造,73年9月22日,七層,,
RPPNMLLKNHPFFCA77CC,36,3.85,共有部分,鋼筋混凝土造,73年9月22日,七層,,
RPPNMLLKNHPFFCA77CC,36,4.54,共有部分,鋼筋混凝土造,73年9月22日,七層,,
RPVOMLLKNHPFFCA48CC,16,128.48,住家用,鋼筋混凝土造,93年3月30日,十四層,,
RPVOMLLKNHPFFCA48CC,16,9.49,共有部分,鋼筋混凝土造,93年3月30日,十四層,,
RPVOMLLKNHPFFCA48CC,16,17.13,共有部分,鋼筋混凝土造,93年3月30日,十四層,,
RPVOMLLKNHPFFCA48CC,16,64.66,共有部分,鋼筋混凝土造,93年3月30日,十四層,,
RPVPMLLKNHPFFCA58CC,39,125.28,住家用,鋼筋混凝土造,70年1月14日,十二層,,
RPWOMLLKNHPFFCA58CC,35,124.37,住家用,鋼筋混凝土造,74年5月15日,五層,,
RPWOMLLKNHPFFCA58CC,35,21.92,共有部分,鋼筋混凝土造,74年5月15日,五層,,
