鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龜山區,房地(土地+建物),桃園市龜山區文興路57號五樓之1,5.1,商,,,1050404,土地1建物1車位0,五層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0940805,46.51,1,0,1,有,有,4750000,102129,,0.0,0,,RPWOMLNJNHLFFAH58CA,19.14,1.47,11.69,,
龜山區,土地,大同段489地號,151.0,住,,,1050414,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7300000,48344,,0.0,0,,RPTPMLNJNHLFFAH38CA,0.0,0.0,0.0,,
龜山區,土地,大埔段62地號,84.36,其他,,,1050331,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,37933,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQQMLNJNHLFFAH18CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物)+車位,桃園市桃園區宏昌十街５號七樓,21.63,住,,,1050320,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951011,185.28,3,2,2,有,有,10100000,54512,坡道平面,64.06,0,,RPSQMLNJNHLFFAH38CA,77.2,1.6,8.32,,
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街２２號十三樓,30.38,住,,,1050312,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970331,182.81,4,2,3,有,有,12240000,66955,坡道平面,28.05,0,,RPTQMLNJNHLFFAH48CA,96.05,1.09,14.28,,
桃園區,土地,中埔段687地號,106.5,住,,,1050406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20800000,195305,,0.0,0,,RPPPMLOJNHLFFAH08CA,0.0,0.0,0.0,,
龜山區,土地,山德段532地號,80.85,其他,,,1050412,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1906000,23575,,0.0,0,,RPUOMLPJNHLFFAH58CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物),桃園市桃園區雙龍街１０巷７號,54.04,住,,,1050321,土地1建物1車位0,一層,一層,其他,住家用,磚造,0640115,49.0,2,2,1,有,無,3550000,72449,,0.0,0,,RPPRMLPJNHLFFAH38CA,49.0,0.0,0.0,,
桃園區,房地(土地+建物),桃園市桃園區寶慶路３３０號四樓之３　　,3.6,住,,,1050403,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840714,34.6,1,0,1,有,有,1810000,52312,,0.0,0,,RPURMLTJNHLFFAH66CA,21.28,0.0,5.41,,
