編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLPJNHLFFBC18CA,17,86.86,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPXNMLPJNHLFFBC38CA,17,45.95,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPOOMLPJNHLFFBC57CA,17,45.95,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLOJNHLFFCC67CA,21,74.30,住家用,鋼筋混凝土造,84年7月1日,十二層,十層
RPQNMLOJNHLFFCC67CA,21,6.61,共用部份,鋼筋混凝土造,84年7月1日,十二層,
RPQNMLOJNHLFFCC67CA,21,10.18,共用部份,鋼筋混凝土造,84年7月1日,十二層,
RPWNMLPJNHLFFBC28CA,17,209.93,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPSNMLLKNHLFFCC67CA,22,94.11,住家用,鋼筋混凝土造,82年11月23日,十二層,十二層 陽台
RPSNMLLKNHLFFCC67CA,22,.00,共用部份,鋼筋混凝土造,82年11月23日,十二層,
RPSNMLLKNHLFFCC67CA,22,9.85,共用部份,鋼筋混凝土造,82年11月23日,十二層,
RPPNMLPJNHLFFBC57CA,22,51.06,住家用,鋼筋混凝土造,83年9月8日,七層,四層 陽台
RPPNMLPJNHLFFBC57CA,22,12.07,共用部份,鋼筋混凝土造,83年9月8日,七層,
RPTNMLNJNHLFFBC77CA,47,82.75,住家用,加強磚造,58年1月9日,三層,三層
RPPNMLSJNHLFFBC87CA,17,24.14,住家用,鋼筋混凝土造,88年1月14日,十四層,三層 陽台
RPPNMLSJNHLFFBC87CA,17,5.34,共用部份,鋼筋混凝土造,88年1月14日,十四層,
RPPNMLSJNHLFFBC87CA,17,1.90,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLSJNHLFFBC87CA,17,45.95,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLSJNHLFFBC87CA,17,.57,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLSJNHLFFBC87CA,17,.29,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVNMLNJNHLFFCC08CA,21,101.72,住家用,鋼筋混凝土造,83年11月8日,五層,五層
RPVNMLNJNHLFFCC08CA,21,13.91,共用部份,鋼筋混凝土造,83年11月8日,五層,
RPVNMLNJNHLFFCC08CA,21,3.23,共用部份,鋼筋混凝土造,83年11月8日,五層,
RPUNMLNJNHLFFCC97CA,24,88.79,住家用,鋼筋混凝土造,80年11月15日,四層,四層 陽台
RPUNMLNJNHLFFCC97CA,24,5.68,共用部份,鋼筋混凝土造,80年11月15日,四層,
