編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSPMLRJQHKFFAH88CA,34,94.90,住宅﹐店舖﹐停車場,鋼筋混凝土造,70年4月17日,五層,一層 平台 騎樓
RPROMLRJQHKFFAH68CA,24,34.54,住家用,鋼筋混凝土造,80年11月20日,五層,四層 陽台 見其他登記事項
RPOPMLKKQHKFFAH87CA,22,104.89,工業用,鋼筋混凝土造,82年11月29日,十層,七層 陽台 花台
RPROMLRJQHKFFAH68CA,24,4.64,共有部份,鋼筋混凝土造,80年11月20日,五層,
RPOPMLKKQHKFFAH87CA,22,3.82,共有部份,鋼筋混凝土造,82年11月29日,十層,
RPSNMLOJQHKFFAH38CA,16,91.34,住家用,鋼筋混凝土造,88年10月18日,九層,八層 陽台 雨遮
RPOPMLKKQHKFFAH87CA,22,2.02,共有部份,鋼筋混凝土造,82年11月29日,七層,
RPSNMLOJQHKFFAH38CA,16,9.89,共有部份,鋼筋混凝土造,88年10月18日,九層,
RPSNMLOJQHKFFAH38CA,16,20.28,共有部份,鋼筋混凝土造,88年10月18日,九層,
RPQQMLRJQHKFFAH78CA,35,40.32,套房、辦公室,鋼筋混凝土造,69年10月7日,十二層,九層
RPSNMLOJQHKFFAH38CA,16,.08,管理中心,鋼筋混凝土造,88年10月18日,九層,一層
RPQQMLRJQHKFFAH78CA,35,14.40,共有部份,鋼筋混凝土造,69年10月7日,十二層,
RPSNMLOJQHKFFAH38CA,16,23.68,共有部份,鋼筋混凝土造,88年10月18日,九層,
RPTOMLQJQHKFFAH78CA,2,330.53,住家用,鋼筋混凝土造,102年6月20日,二十七層,二十層 陽台 雨遮
RPTOMLQJQHKFFAH78CA,2,115.22,本共有部分之項目有：集合住宅（附屬管理員室、開放空間、公共服務空間、管理委員會使用空間、機械室、梯間、水錶室、水箱）等８項。,鋼筋混凝土造,102年6月20日,二十七層,
RPTOMLQJQHKFFAH78CA,2,111.17,共有部分之項目有：集合住宅（附屬停車空間、防空避難室兼停車空間）等２項。,鋼筋混凝土造,102年6月20日,二十七層,
RPUQMLOJQHKFFAH88CA,4,43.64,住家用,鋼筋混凝土造,100年8月29日,十三層,十一層 陽台
RPWOMLQJQHKFFAH09CA,2,48.30,共有部分之項目有：集合住宅（附屬停車空間、防空避難室兼停車空間）等２項。,鋼筋混凝土造,102年6月20日,二十七層,
RPUQMLOJQHKFFAH88CA,4,67.58,本共有部分之項目有附屬防空避難室兼停車空間、蓄水池、發電機房、消防泵浦室、污水機房、梯間、台電配電場所、電信室及附屬管理室、等玖項。,鋼筋混凝土造,100年8月29日,十三層,
RPXOMLQJQHKFFAH56CA,1,57.81,住家用,鋼筋混凝土造,103年2月24日,十九層,十五層 陽台 雨遮
RPXOMLQJQHKFFAH56CA,1,13.79,本共有部分之項目有（附屬梯間、機械室、水箱）等３項。,鋼筋混凝土造,103年2月24日,十九層,
RPXOMLQJQHKFFAH56CA,1,39.11,本共有部分之項目有（附屬停車空間、公共服務空間、管理室）等３項。,鋼筋混凝土造,103年2月24日,十九層,
RPPQMLNKQHKFFAH38CA,6,69.57,住家用,鋼筋混凝土造,98年3月19日,六層,四層 陽台 雨遮
RPPQMLNKQHKFFAH38CA,6,28.31,共有部份,鋼筋混凝土造,98年3月19日,七層,
RPUPMLLLQHKFFAH68CA,35,97.30,住家用,鋼筋混凝土造,69年3月8日,七層,五層 陽台
RPQNMLOKQHKFFAH28CA,34,72.00,住家用,鋼筋混凝土造,70年4月7日,五層,二層 陽台
RPWNMLOJQHKFFBH88CA,,88.65,集合住宅,鋼筋混凝土造,103年10月13日,十層,四層 陽台 雨遮
RPWNMLOJQHKFFBH88CA,,25.71,本共有部份之項目有：防空避難室兼停車空間、梯間、台電配電場所、電信室、垃圾處理室、全自動停車設備、管委會使用空間、消防幫浦室、蓄水池、污水機房、發電機房、設備機房Ａ、設備機房Ｂ等共１３項,鋼筋混凝土造,103年10月13日,十層,
RPWNMLOJQHKFFBH88CA,,21.87,本共有部份之項目有：梯間、設備空間、水箱、機房、機械室、梯廳等共六項,鋼筋混凝土造,103年10月13日,十層,
RPPQMLOJQHKFFBH48CA,1,228.86,店舖、住宅、住宅（附屬梯間）,鋼筋混凝土造,103年12月9日,四層,一層 二層 三層 四層 陽台 雨遮 屋簷 見其他登記事項
RPVOMLPJQHKFFBH98CA,22,107.60,住家用,鋼筋混凝土造,82年12月30日,十二層,六層 陽台
RPVOMLPJQHKFFBH98CA,22,15.30,共有部份,鋼筋混凝土造,82年12月30日,十二層,
RPXPMLQJQHKFFBH76CA,15,23.04,住家用,鋼筋混凝土造,89年8月1日,十二層,十層 陽台
RPXPMLQJQHKFFBH76CA,15,8.17,共有部份,鋼筋混凝土造,89年8月1日,十二層,
RPXPMLOJQHKFFBH56CA,1,228.86,店舖、住宅、住宅（附屬梯間）,鋼筋混凝土造,103年12月9日,四層,一層 二層 三層 四層 陽台 雨遮 屋簷 見其他登記事項
RPTPMLMKQHKFFBH68CA,,86.42,集合住宅,鋼筋混凝土造,104年1月18日,十五層,六層 陽台 雨遮
RPTPMLMKQHKFFBH68CA,,53.98,本共有部分之項目有：污水機房、污水處理室、防空避難室兼停車空間、蓄水池、消防泵浦室、電信室、停車空間、發電機房、台電配電場所、水循環設備、車道、公共服務空間、管委會使用空間、垃圾冷藏室、梯間等共十五項。,鋼筋混凝土造,104年1月18日,十五層,
RPTPMLMKQHKFFBH68CA,,21.49,本共有部分之項目有：機械房、水箱、梯間等共三項。,鋼筋混凝土造,104年1月18日,十五層,
RPUOMLNJQHKFFCH78CA,18,104.62,住家用,鋼筋混凝土造,86年1月30日,十四層,十三層 陽台
RPUOMLNJQHKFFCH78CA,18,5.43,共有部份,鋼筋混凝土造,86年1月30日,十四層,
RPUOMLNJQHKFFCH78CA,18,1.31,共有部份,鋼筋混凝土造,86年1月30日,十四層,
RPUOMLNJQHKFFCH78CA,18,1.49,共有部份,鋼筋混凝土造,86年1月30日,十四層,
RPUOMLNJQHKFFCH78CA,18,.00,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPUOMLNJQHKFFCH78CA,18,.05,共有部份,鋼筋混凝土造,86年1月30日,一層,
RPWNMLOKQHKFFBH98CA,1,197.76,住宅、住宅（附屬停車空間）,鋼筋混凝土造,103年7月25日,四層,一層 二層 三層 四層
RPPNMLLKQHKFFCH08CA,33,115.20,住家用,加強磚造,71年2月28日,二層,一層 二層 陽台 屋頂突出物
RPPNMLPLQHKFFCH58CA,35,84.46,住家用,加強磚造,69年7月2日,二層,
