鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿美工六街５４號,78.0,住,,,1040707,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750327,87.5,3,2,2,有,無,4630000,52914,,0.0,0,,RPPNMLOJQHKFFAU76CA,87.5,0.0,0.0,,
花蓮市,土地,主權段753地號,51.2,其他,,,1040527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1274880,24900,,0.0,0,,RPSNMLOJQHKFFAU07CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街９８號七樓之三,22.56,住,,,1040724,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830412,136.79,3,2,2,有,有,2000000,14621,,0.0,0,親友、員工或其他特殊關係間之交易。有民情風俗因素之交易。,RPWNMLOJQHKFFAU47CA,89.89,2.21,14.54,,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路七段４５號,803.64,,鄉村區,乙種建築用地,1040603,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0350901,45.36,0,0,0,無,無,10200000,224868,,0.0,0,本案係買地送屋，故房屋不計價。,RPPOMLOJQHKFFAU86CA,45.36,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國民七街51號8樓23,16.36,商,,,1040715,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,35.3,1,1,1,有,有,1415000,40085,,0.0,0,,RPWOMLOJQHKFFAU57CA,23.76,0.0,0.0,,
吉安鄉,土地,南埔段3128地號,1455.0,,特定農業區,農牧用地,1040708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6160000,4234,,0.0,0,,RPSPMLOJQHKFFAU27CA,0.0,0.0,0.0,,
壽豐鄉,土地,大坪段1185-1地號,3477.82,,一般農業區,農牧用地,1040703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8731936,2511,,0.0,0,,RPWOMLPJQHKFFAU67CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中華路３９１號,93.0,住,,,1040526,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,0820916,341.09,0,4,4,有,無,21310000,62476,,0.0,0,,RPRNMLQJQHKFFAU17CA,341.09,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿廣東街２１之１號,106.0,住,,,1040724,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020715,206.01,5,1,4,有,無,14200000,68929,,0.0,0,,RPVOMLLKQHKFFAU27CA,187.65,0.0,18.36,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安四街２９巷１弄５號,76.0,住,,,1040724,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690816,99.2,3,1,2,有,無,6000000,60484,,0.0,0,,RPRNMLNKQHKFFAU96CA,99.2,0.0,0.0,,
壽豐鄉,土地,潭北段511-2地號,333.53,其他,,,1040722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,11393,,0.0,0,,RPOOMLNKQHKFFAU76CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安六街１０５巷７號七樓之二,19.59,住,,,1040622,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870403,124.46000000000001,3,2,2,有,有,4650000,37361,,0.0,0,,RPSOMLOKQHKFFAU27CA,81.77,0.0,7.51,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街７０號二樓,42.48,,鄉村區,乙種建築用地,1040723,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,112.64,3,2,2,有,無,2400000,21307,,0.0,0,,RPSNMLSKQHKFFAU57CA,82.72,4.43,8.3,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國富二十一街２２號四樓之二,8.85,住,,,1040724,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830426,44.68000000000001,1,1,1,有,無,2060000,46106,,0.0,0,,RPPNMLRKQHKFFAU17CA,31.02,0.0,3.57,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿北濱街２號五樓６號,8.74,住,,,1040723,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760113,37.89,1,1,1,有,無,800000,21114,,0.0,0,,RPWNMLRKQHKFFAU87CA,25.81,0.0,7.58,,
花蓮市,建物,花蓮縣花蓮巿國盛一街１４１之１６號,0.0,,,,1040715,土地0建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701204,99.99,3,2,2,有,無,1150000,11501,,0.0,0,,RPRPMLSLQHKFFAU77CA,81.13,0.0,0.0,,
光復鄉,房地(土地+建物),花蓮縣光復鄉大平村7鄰武昌街66號,662.0,住,,,1040623,土地1建物1車位0,全,一層,透天厝,住家用,磚造,,136.8,4,1,1,有,無,4500000,32895,,0.0,0,有合併使用之交易。,RPQNMLOJQHKFFBU96CA,136.8,0.0,0.0,,
光復鄉,土地,大安段325-5地號,222.0,住,,,1040623,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,6757,,0.0,0,有合併使用之交易。,RPRNMLOJQHKFFBU07CA,0.0,0.0,0.0,,
光復鄉,土地,富豐段110地號,5166.63,,一般農業區,農牧用地,1040611,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1161,,0.0,0,,RPQNMLOKQHKFFBU07CA,0.0,0.0,0.0,,
光復鄉,土地,大安段1734-3地號,339.0,商,,,1040723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6660000,19646,,0.0,0,,RPPNMLOLQHKFFBU07CA,0.0,0.0,0.0,,
玉里鎮,土地,泰林段909地號,904.37,,鄉村區,乙種建築用地,1040626,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6674375,7380,,0.0,0,,RPQNMLLKQHKFFCU86CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿建華路57巷9號,157.15,住,,,1040714,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001221,283.76,5,2,5,有,無,16500000,58148,,0.0,0,,RPQOMLSKQHKFFAU57DA,254.04,0.0,29.72,,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮四維一街24號,91.0,住,,,1040629,土地3建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0720429,106.17,3,1,2,有,無,2500000,23547,,0.0,0,,RPTNMLPJQHKFFCU57DA,106.17,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街５１號六樓之八,17.03,住,,,1040625,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,85.8,2,2,1,有,有,2000000,23310,,0.0,0,,RPTOMLQLQHKFFAU87EA,48.95,0.0,9.34,,
鳳林鎮,土地,鳳義段29地號,1913.06,,山坡地保育區,農牧用地,1040611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,450,,0.0,0,地籍清理標售案件,RPQNMLPJQHKFFBU27EA,0.0,0.0,0.0,,
萬榮鄉,土地,古努安段115地號,350.01,,鄉村區,乙種建築用地,1040615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,1857,,0.0,0,含未登記建物。,RPPNMLRKRHKFFBU57EA,0.0,0.0,0.0,,
瑞穗鄉,土地,青蓮段318地號,1374.11,,一般農業區,農牧用地,1040723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,437,,0.0,0,,RPRNMLPJQHKFFCU47EA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街６８巷２８號,17.08,住,,,1040720,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,92.89,3,1,1,有,有,3000000,32296,,0.0,0,親友間買賣,RPXNMLQJQHKFFAU97EA,60.41,7.01,0.0,,
玉里鎮,土地,玉東段654地號,2605.05,,一般農業區,農牧用地,1040723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3120000,1198,,0.0,0,,RPPNMLKKQHKFFCU66CA,0.0,0.0,0.0,,
富里鄉,土地,富里段2911地號,1490.0,,山坡地保育區,農牧用地,1040717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,201,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLQLQHKFFCU47CA,0.0,0.0,0.0,,
花蓮市,土地,國風段959地號,90.0,住,,,1040716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8680000,96444,,0.0,0,價金含未保存建物一棟,RPPOMLSLQHKFFAU47CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路６２巷８號,117.04,,工業區,丁種建築用地,1040628,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020418,233.5,5,1,5,有,無,12000000,51392,,0.0,0,含增建,RPUOMLQLQHKFFAU77CA,215.62,0.0,17.88,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿福建街２２８巷１弄１號,40.0,住,,,1040728,土地1建物1車位0,全,一層,透天厝,住家用,木造,0620301,13.69,1,1,1,有,無,1200000,87655,,0.0,0,,RPQOMLMKQHKFFAU86CA,13.69,0.0,0.0,,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉壽豐路二段６８號,158.09,住,,,1040608,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土加強磚造,,194.54,4,2,2,有,無,5400000,27758,,0.0,0,,RPSNMLOKQHKFFAU17CA,194.54,0.0,0.0,,
壽豐鄉,土地,豐裡段1775-1地號,2512.8,,一般農業區,農牧用地,1040719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6400000,2547,,0.0,0,,RPTNMLQJQHKFFAU37CA,0.0,0.0,0.0,,
壽豐鄉,土地,豐裡段1772地號,3799.0,,一般農業區,農牧用地,1040722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10050000,2645,,0.0,0,,RPPOMLQJQHKFFAU07CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿莊敬路１５８之１號三樓之三，158號地下室,62.79,住,,,1040727,土地3建物2車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820802,109.73,2,1,1,有,有,4700000,42832,,0.0,0,,RPROMLQJQHKFFAU27CA,61.31,0.0,10.85,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興一街８１號,95.0,住,,,1040720,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0680102,101.5,6,7,1,有,無,6800000,66995,,0.0,0,,RPTNMLKKQHKFFAU86CA,101.5,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁一街５３巷１１號,103.0,農,,,1040701,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0670320,61.32,0,0,0,無,無,4380000,71429,,0.0,0,,RPXOMLPJQHKFFAU77CA,61.32,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福昌三街４６號,662.0,農,,,1040723,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1040615,137.0,4,2,3,有,無,13000000,,,0.0,0,,RPQOMLPJQHKFFAU07CA,137.0,0.0,0.0,,
秀林鄉,土地,崇德段1505地號,17600.0,,一般農業區,農牧用地,1040722,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13640000,775,,0.0,0,原住民保留地,RPPNMLQJQHKFFAU96CA,0.0,0.0,0.0,,
秀林鄉,土地,崇德段1320地號,2210.0,,一般農業區,農牧用地,1040707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1723800,780,,0.0,0,原住民保留地,RPQNMLQJQHKFFAU07CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中山路６６７巷２０號,148.0,住,,,1040730,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0741219,300.65,7,2,3,有,無,13400000,44570,,0.0,0,,RPVOMLKKQHKFFAU17CA,300.65,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海三街５３巷６號,142.0,,特定農業區,甲種建築用地,1040717,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691212,107.42,3,3,2,有,無,5400000,50270,,0.0,0,,RPPPMLKKQHKFFAU66CA,107.42,0.0,0.0,,
