編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPPMLOJQHKFFAO98CA,2,219.85,集合住宅,鋼筋混凝土造,102年7月10日,二十六層,三層 陽台 雨遮
RPPPMLOJQHKFFAO98CA,2,55.61,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPPPMLOJQHKFFAO98CA,2,41.75,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPPPMLOJQHKFFAO98CA,2,.02,辦公室,鋼筋混凝土造,102年7月10日,二十六層,
RPPPMLOJQHKFFAO98CA,2,55.14,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPXNMLOJQHKFFAO96CA,,84.82,集合住宅,鋼筋混凝土造,104年5月20日,五層,五層 陽台 雨遮
RPXNMLOJQHKFFAO96CA,,34.37,共有部分,鋼筋混凝土造,104年5月20日,五層,
RPVOMLOJQHKFFAO86CA,23,70.98,住家用,鋼筋混凝土造,81年11月14日,五層,四層 陽台
RPVOMLOJQHKFFAO86CA,23,14.72,共有部分,鋼筋混凝土造,81年11月14日,五層,
RPRPMLOJQHKFFAO56CA,43,60.98,住家用,加強磚造,62年1月6日,二層,一層 二層
RPROMLPJQHKFFAO56CA,24,85.45,住家用,鋼筋混凝土造,80年5月23日,五層,二層 陽台
RPROMLPJQHKFFAO56CA,24,28.06,共有部分,鋼筋混凝土造,80年5月23日,五層,
RPWNMLOKQHKFFAO96CA,34,148.88,住家用,鋼筋混凝土造,70年8月6日,七層,四層 陽台
RPWNMLOKQHKFFAO96CA,34,15.19,共有部分,鋼筋混凝土造,70年8月6日,七層,
RPTPMLOKQHKFFAO86CA,34,78.30,住家用,鋼筋混凝土造,70年9月26日,五層,五層 陽台
RPTPMLOKQHKFFAO86CA,34,4.12,共有部分,鋼筋混凝土造,70年9月26日,五層,
RPTPMLOKQHKFFAO86CA,34,5.24,共有部分,鋼筋混凝土造,70年9月26日,000,
RPOPMLNKQHKFFAO88CA,34,45.20,避難室,鋼筋混凝土造,70年8月6日,七層,地下層
RPPRMLMLQHKFFAO56CA,1,134.91,集合住宅,鋼筋混凝土造,104年1月14日,二十三層,十一層 陽台 雨遮
RPPRMLMLQHKFFAO56CA,1,23.22,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPPRMLMLQHKFFAO56CA,1,79.51,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPTQMLPJQHKFFAO96CA,21,107.51,住家用,鋼筋混凝土造,84年1月18日,九層,五層 陽台
RPTQMLPJQHKFFAO96CA,21,3.71,共有部分,鋼筋混凝土造,84年1月18日,九層,
RPTQMLPJQHKFFAO96CA,21,38.30,共有部分,鋼筋混凝土造,84年1月18日,九層,
RPQRMLMLQHKFFAO66CA,1,134.91,集合住宅,鋼筋混凝土造,104年1月14日,二十三層,七層 陽台 雨遮
RPQRMLMLQHKFFAO66CA,1,23.22,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPQRMLMLQHKFFAO66CA,1,79.51,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPSRMLMLQHKFFAO86CA,1,144.54,集合住宅,鋼筋混凝土造,104年1月14日,二十三層,十九層 陽台 雨遮
RPSRMLMLQHKFFAO86CA,1,24.90,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPSRMLMLQHKFFAO86CA,1,80.94,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPURMLMLQHKFFAO07CA,1,146.26,集合住宅,鋼筋混凝土造,104年1月14日,二十三層,三層 陽台 雨遮
RPURMLMLQHKFFAO07CA,1,25.19,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPURMLMLQHKFFAO07CA,1,81.80,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPRRMLMLQHKFFAO76CA,1,147.48,集合住宅,鋼筋混凝土造,104年1月14日,二十三層,十三層 陽台 雨遮
RPRRMLMLQHKFFAO76CA,1,25.40,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
RPRRMLMLQHKFFAO76CA,1,82.09,共有部分,鋼筋混凝土造,104年1月14日,二十三層,
