編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLLJQHKFFCA47CC,,79.03,,加強磚造,,四層,
RPWNMLLJQHKFFCA18CC,36,22.25,住家用,鋼筋混凝土造,68年11月27日,八層,
RPWNMLLJQHKFFCA18CC,36,2.40,共有部分,鋼筋混凝土造,68年11月27日,八層,
RPTNMLLJQHKFFCA87CC,42,22.41,住家用,鋼筋混凝土造,62年9月7日,四層,
RPUNMLLJQHKFFCA97CC,43,16.07,住家用,鋼筋混凝土造,61年9月10日,四層,
RPVNMLLJQHKFFCA08CC,14,72.42,商業用,鋼筋混凝土造,90年3月26日,十四層,
RPSNMLLJQHKFFCA77CC,,12.94,住家用,加強磚造,,三層,
RPPNMLLJQHKFFCA47CC,6,147.05,住家用,鋼骨鋼筋混凝土造,98年9月16日,十九層,
RPPNMLLJQHKFFCA47CC,6,33.89,共有部分,鋼骨鋼筋混凝土造,98年9月16日,十九層,
RPXNMLLJQHKFFCA28CC,19,25.26,住家用,鋼筋混凝土造,85年6月13日,七層,
RPPNMLLJQHKFFCA47CC,6,27.51,共有部分,鋼骨鋼筋混凝土造,98年9月16日,十九層,
RPXNMLLJQHKFFCA28CC,19,8.64,共有部分,鋼筋混凝土造,85年6月13日,七層,
RPXNMLLJQHKFFCA28CC,19,5.75,共有部分,鋼筋混凝土造,85年6月13日,七層,
RPRNMLLJQHKFFCA67CC,37,174.16,住家用,鋼筋混凝土造,67年9月5日,五層,
RPQNMLLJQHKFFCA57CC,10,31.32,住家用,鋼筋混凝土造,94年8月26日,十四層,
RPQNMLLJQHKFFCA57CC,10,15.76,共有部分,鋼筋混凝土造,94年8月26日,十四層,
RPQNMLLJQHKFFCA57CC,10,1.04,共有部分,鋼筋混凝土造,94年8月26日,十四層,
RPQNMLLJQHKFFBA47CC,4,63.30,住家用,鋼筋混凝土造,100年4月18日,十二層,
RPQNMLLJQHKFFBA47CC,4,13.09,本共有部分之項目有，雨遮，供行動不便者使用昇降機，梯廳，戶外安全梯，等４項。,鋼筋混凝土造,100年4月18日,十二層,
