編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLPJQHKFFBJ88CA,,217.95,住家用,鋼筋混凝土造,104年5月15日,五層,一層 二層 三層 四層 五層 陽台
RPVNMLPJQHKFFBJ09CA,,248.45,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPUNMLPJQHKFFBJ98CA,,251.96,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPWNMLPJQHKFFBJ56CA,,248.45,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPXNMLPJQHKFFBJ66CA,,248.45,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPXOMLPJQHKFFBJ76CA,,248.45,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPOOMLPJQHKFFBJ48CA,,248.45,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPWOMLPJQHKFFBJ66CA,,248.45,住家用,鋼筋混凝土造,104年5月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 屋簷
RPSNMLPJQHKFFBJ78CA,,240.98,住家用,鋼筋混凝土造,104年5月15日,五層,一層 二層 三層 四層 五層 陽台
RPROMLPJQHKFFBJ78CA,,238.69,住家用,鋼筋混凝土造,104年5月15日,五層,一層 二層 三層 四層 五層 陽台
RPPOMLLKQHKFFBJ28CA,10,92.43,住家用,鋼筋混凝土造,94年6月16日,十三層,七層 陽台 雨遮
RPPOMLLKQHKFFBJ28CA,10,19.37,共用部分,鋼筋混凝土造,94年6月16日,十三層,
RPPOMLLKQHKFFBJ28CA,10,13.02,共用部分,鋼筋混凝土造,94年6月16日,十三層,
RPPOMLLKQHKFFBJ28CA,10,.29,警衛室,鋼筋混凝土造,94年6月16日,十三層,
RPPOMLLKQHKFFBJ28CA,10,30.63,共用部分,鋼筋混凝土造,94年6月16日,十三層,
RPXNMLMKQHKFFCJ56CA,22,58.90,住家用,鋼筋混凝土造,82年7月29日,十二層,四層 陽台
RPXNMLMKQHKFFCJ56CA,22,10.27,共用部分,鋼筋混凝土造,82年7月29日,十二層,
RPXNMLMKQHKFFCJ56CA,22,8.28,共用部分,鋼筋混凝土造,82年7月29日,十二層,
RPXNMLQLQHKFFCJ07CA,,98.03,住家用,鋼筋混凝土造,,六層,三層 陽台
RPXNMLQLQHKFFCJ07CA,,15.97,共用部分,鋼筋混凝土造,,六層,
RPXNMLQLQHKFFCJ07CA,,29.19,共用部分,鋼筋混凝土造,,六層,
RPSOMLQLQHKFFCJ66CA,20,78.53,住家用,鋼筋混凝土造,84年4月12日,八層,三層 陽台
RPSOMLQLQHKFFCJ66CA,20,46.20,共用部分,鋼筋混凝土造,84年4月12日,八層,
RPSOMLQLQHKFFCJ66CA,20,12.09,共用部分,鋼筋混凝土造,84年4月12日,八層,
RPXPMLNKQHKFFBJ76CA,10,180.96,住家用,鋼筋混凝土造,94年10月4日,十五層,十四層 十五層 陽台 雨遮
RPXPMLNKQHKFFBJ76CA,10,58.73,共用部分,鋼筋混凝土造,94年10月4日,十五層,
RPXPMLNKQHKFFBJ76CA,10,31.94,共用部分,鋼筋混凝土造,94年10月4日,十五層,
RPSNMLQJQHKFFDJ09CA,,170.78,農舍,鋼筋混凝土造,104年5月22日,一層,一層
RPWNMLOJQHKFFDJ66CA,,293.37,農舍,鋼筋混凝土造,104年5月15日,三層,一層 二層 三層 陽台
RPRNMLPJQHKFFDJ88CA,20,93.47,住家用,鋼筋混凝土造,84年5月9日,七層,七層 陽台
RPRNMLPJQHKFFDJ88CA,20,11.17,梯間,鋼筋混凝土造,84年5月9日,七層,
RPRNMLPJQHKFFDJ88CA,20,13.93,共用部分,鋼筋混凝土造,84年5月9日,七層,
RPVNMLOJQHKFFDJ56CA,21,147.69,住家用,鋼筋混凝土造,83年6月1日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮
RPTNMLOKQHKFFDJ09CA,2,183.65,住宅、停車空間,鋼筋混凝土造,98年11月15日,四層,一層 二層 三層 四層 陽台 雨遮
RPSNMLOKQHKFFDJ98CA,,1439.93,農舍．碾米設施,鋼骨鋼筋混凝土造,,三層,一層 二層 三層 陽台 平台
RPSNMLOKQHKFFDJ98CA,14,223.04,辦公室,鋼骨造,90年8月1日,二層,一層 二層
RPSNMLOKQHKFFDJ98CA,14,20.00,消防室,鋼骨造,90年8月1日,一層,一層
RPSNMLOKQHKFFDJ98CA,6,1274.47,冷藏室遮雨棚、冷藏機械室,鋼骨造,98年8月19日,二層,一層 二層
RPOOMLLKQHKFFDJ38CA,13,47.42,集合住宅,鋼筋混凝土造,91年4月1日,十一層,三層 四層
RPOOMLLKQHKFFDJ38CA,13,7.97,梯間,鋼筋混凝土造,91年4月1日,十一層,
RPOOMLLKQHKFFDJ38CA,13,6.27,避難室．停車空間．集合住宅,鋼筋混凝土造,91年4月1日,十一層,
RPXNMLPLQHKFFDJ07CA,,172.49,住家用,鋼筋混凝土造,,四層,一層 二層 三層 四層 陽台
RPSNMLSLQHKFFDJ86CA,11,67.96,住家用,鋼筋混凝土造,93年12月31日,六層,五層 陽台
RPUOMLQJQHKFFBJ66DA,9,91.47,住家用,鋼筋混凝土造,95年5月19日,十五層,十層 陽台 雨遮
RPUOMLQJQHKFFBJ66DA,9,10.46,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPUOMLQJQHKFFBJ66DA,9,26.37,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPUOMLQJQHKFFBJ66DA,9,.05,管理中心,鋼筋混凝土造,95年5月19日,十五層,
RPUOMLQJQHKFFBJ66DA,9,16.50,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPRNMLOJQHKFFDJ88DA,22,174.93,住家用,鋼筋混凝土造,82年6月8日,四層,一層 二層 三層 四層 陽台 平台
RPOOMLOKQHKFFDJ78DA,2,198.96,住宅、店舖、停車空間,鋼筋混凝土造,102年11月7日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPQOMLOLQHKFFBJ78CA,1,89.01,住家用,鋼筋混凝土造,103年10月9日,十九層,五層 陽台 雨遮
