鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
朴子市,土地,德安段71-3地號,665.36,住,,,1040701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10063570,15125,,0.0,0,,RPVNMLPJQHKFFBQ17CA,0.0,0.0,0.0,,
朴子市,土地,德安段1224地號,498.27,住,,,1040701,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6426310,12897,,0.0,0,1.權利人等二人。2.部分土地面積共46.27平方公尺不計入總價金。,RPRNMLRJQHKFFBQ96CA,0.0,0.0,0.0,,
朴子市,土地,鎮安段1279-3地號,207.67,住,,,1040625,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4569766,22005,,0.0,0,部分土地面積18.84平方公尺不計入總價金。,RPSNMLRJQHKFFBQ07CA,0.0,0.0,0.0,,
朴子市,土地,嘉朴段267地號,159.08,商,,,1040703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6063296,38115,,0.0,0,,RPPNMLKKQHKFFBQ78CA,0.0,0.0,0.0,,
朴子市,土地,嘉朴段267地號,318.16,商,,,1040703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12126664,38115,,0.0,0,,RPQNMLKKQHKFFBQ88CA,0.0,0.0,0.0,,
朴子市,土地,德安段71-1地號,940.98,住,,,1040710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27851112,29598,,0.0,0,,RPSNMLRKQHKFFBQ17CA,0.0,0.0,0.0,,
朴子市,土地,德安段71-2地號,177.44,住,,,1040710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5251718,29597,,0.0,0,,RPUNMLRKQHKFFBQ37CA,0.0,0.0,0.0,,
朴子市,土地,德安段90地號,1066.58,其他,,,1040720,土地18建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15778400,14793,,0.0,0,,RPRNMLSKQHKFFBQ17CA,0.0,0.0,0.0,,
六腳鄉,土地,後崩山段後崩山小段67地號,1629.0,,特定農業區,農牧用地,1040721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2117700,1300,,0.0,0,,RPPOMLQLQHKFFBQ96CA,0.0,0.0,0.0,,
