編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLRJQHKFFAT27CA,21,99.72,集合住宅,鋼筋混凝土造,83年7月1日,十六層,六層 陽台 花台
RPSNMLRJQHKFFAT27CA,21,50.32,樓梯間，開放空間，公共設施，防空避難室，停車空間,鋼筋混凝土造,83年7月1日,十六層,
RPROMLPJQHKFFAT07CA,22,238.13,住商用,鋼筋混凝土造,82年7月29日,五層,一層 二層 三層 四層 五層 陽台 平台 騎樓 見其他登記事項
RPPNMLOJQHKFFAT66CA,,60.00,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPPOMLOJQHKFFAT76CA,11,930.04,見其他登記事項,見其他登記事項,93年10月18日,一層,
RPPOMLOJQHKFFAT76CA,9,797.72,見其他登記事項,見其他登記事項,95年6月16日,一層,
RPRNMLOJQHKFFAT86CA,34,79.20,住家用,加強磚造,70年6月9日,二層,一層 二層
RPTNMLOJQHKFFAT07CA,33,154.44,住商用,鋼筋混凝土造,71年10月6日,三層,一層 二層 三層 騎樓
RPSQMLLKQHKFFAT07CA,22,167.43,住家用,鋼筋混凝土造,82年1月14日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPRNMLOKQHKFFAT96CA,,188.47,住家用,鋼筋混凝土造,104年2月6日,三層,一層 二層 三層 陽台 屋頂突出物
RPROMLQJQHKFFAT17CA,1,168.45,住家用,鋼筋混凝土造,103年7月21日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLLKQHKFFAT76CA,28,178.37,住家用,加強磚造,76年6月22日,二層,一層 二層 屋頂突出物 夾層
RPQOMLOKQHKFFCT17CA,21,68.57,住家用,鋼筋混凝土造,83年11月8日,七層,三層 陽台
RPQOMLOKQHKFFCT17CA,21,23.86,防空避難室、停車空間樓梯間、機械室、水箱門廳,鋼筋混凝土造,83年11月8日,七層,
RPPNMLSKQHKFFCT37CA,21,105.60,住家用,鋼筋混凝土造,83年4月7日,十層,七層 陽台
RPPNMLSKQHKFFCT37CA,21,17.40,梯間水箱機械室,鋼筋混凝土造,83年4月7日,十二層,
RPPNMLSKQHKFFCT37CA,21,33.33,防空避難室停車場開放空間,鋼筋混凝土造,83年4月7日,十層,
RPRNMLNJQHKFFFT27CA,20,146.89,住家用,鋼筋混凝土造,84年8月25日,三層,一層 二層 三層 陽台 屋頂突出物
RPTNMLNJQHKFFDT27CA,38,78.06,住家用,加強磚造,66年7月13日,二層,一層 二層
RPRNMLMKQHKFFDT07CA,26,198.32,住家用,鋼筋混凝土造,78年6月24日,四層,一層 二層 三層 四層 騎樓
RPTNMLMKQHKFFFT67EA,23,135.75,住家用,加強磚造,81年3月6日,二層,一層 二層 屋頂突出物
RPTNMLQJQHKFFBT47DA,19,177.90,住家用,加強磚造,85年5月9日,二層,一層 二層 陽台
RPRNMLOKQHKFFCT17CA,11,173.54,住家用,鋼筋混凝土造,93年10月21日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLRKQHKFFCT57CA,1,239.00,住家用,鋼筋混凝土構造,103年8月11日,四層,一層 二層 三層 四層 陽台
RPRNMLLLQHKFFCT96CA,21,105.59,住家用,鋼筋混凝土造,83年8月12日,七層,七層 陽台
RPRNMLLLQHKFFCT96CA,21,55.93,防空避難室、停車空間、水箱、樓梯間、機械室、圖書室,鋼筋混凝土造,83年8月12日,七層,
RPRNMLMKQHKFFCT96CA,48,77.59,住商用,加強磚造,57年1月15日,二層,一層 二層
RPRNMLLMQHKFFAT96DA,20,149.85,住商用,鋼筋混凝土造,84年5月27日,四層,一層 二層 三層 四層 陽台 平台
RPTNMLQJQHKFFCT47CA,21,139.42,住家用,鋼筋混凝土造,83年3月24日,三層,一層 二層 三層
RPXNMLQJQHKFFCT87CA,1,230.92,住宅、樓梯間,鋼筋混凝土構造,103年9月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPUPMLLKQHKFFAT17CA,21,71.71,集合住宅,鋼筋混凝土造,83年6月22日,十一層,五層 陽台
RPUPMLLKQHKFFAT17CA,21,27.24,地下室，梯間,鋼筋混凝土造,83年6月22日,十一層,
RPVOMLQJQHKFFAT57CA,21,87.28,集合住宅,鋼筋混凝土造,83年5月20日,六層,三層 陽台
RPVOMLQJQHKFFAT57CA,21,37.91,公共設施，停車空間，梯間,鋼筋混凝土造,83年5月20日,六層,
RPTOMLQJQHKFFAT37CA,39,92.66,住家用,加強磚造,65年5月6日,二層,一層 二層 夾層
RPRNMLTKQHKFFDT87DA,22,176.89,住家用,加強磚造,82年6月15日,二層,一層 二層 陽台 屋頂突出物
RPUNMLPJQHKFFAT27CA,29,156.27,住商用,鋼筋混凝土造,75年6月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLPJQHKFFAT86CA,34,52.65,公寓,鋼筋混凝土造,70年4月20日,五層,五層
RPPOMLPJQHKFFAT86CA,1,188.56,住家用,鋼筋混凝土造,103年7月25日,三層,一層 二層 三層 陽台 屋頂突出物
RPTNMLOLQHKFFAT27CA,21,143.52,住家用,鋼筋混凝土造,83年12月30日,四層,一層 二層 三層 四層
RPRNMLPJQHKFFBT07CA,1,194.47,住家用,鋼筋混凝土造,103年9月10日,三層,一層 二層 三層 陽台 屋頂突出物
RPTNMLNKQHKFFBT17CA,21,282.18,住商用,鋼筋混凝土造,83年2月7日,四層,一層 二層 三層 四層 陽台 騎樓
RPQOMLPJQHKFFAT96CA,37,112.00,農舍,加強磚造,67年1月31日,一層,一層
RPPNMLPLQHKFFBT07CA,38,57.34,住商用,加強磚造,66年8月27日,二層,一層 二層
RPPNMLPLQHKFFBT07CA,31,72.69,住商用,加強磚造,73年12月21日,二層,一層 二層 陽台
RPOOMLQJQHKFFAT86CA,19,22.74,停車空間，住宅，避難室，梯間，頂蓋型沿步道通路開放空間,鋼筋混凝土造,85年6月7日,十一層,
RPOOMLQJQHKFFAT86CA,19,54.39,國民住宅,鋼筋混凝土造,85年6月7日,十一層,七層 陽台 花台
RPPNMLQJQHKFFAT86CA,20,70.92,住家用,鋼筋混凝土造,84年5月25日,十二層,十二層 陽台 花台
RPPNMLQJQHKFFAT86CA,20,18.05,樓梯間，防空避難室兼停車空間,鋼筋混凝土造,84年5月25日,,
RPUOMLQJQHKFFAT47CA,27,177.67,住家用,鋼筋混凝土造,77年2月5日,二層,一層 二層 屋頂突出物
RPQNMLQJQHKFFAT96CA,25,103.95,住家用,鋼筋混凝土造,79年11月6日,七層,二層 陽台
RPQNMLQJQHKFFAT96CA,25,19.27,共有部份,鋼筋混凝土造,79年11月6日,七層,
RPSOMLQJQHKFFAT27CA,1,248.91,住家用,鋼筋混凝土造,103年9月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLRJQHKFFAT07CA,,68.63,住家用,磚造,,一層,一層 騎樓
RPPNMLTJQHKFFAT17CA,32,81.64,國民住宅,鋼筋混凝土造,72年3月30日,五層,三層
RPROMLQJQHKFFCT37CA,21,97.43,住家用,鋼筋混凝土造,83年8月12日,七層,四層 陽台
RPROMLQJQHKFFCT37CA,21,54.73,防空避難室、停車空間、水箱、樓梯間、機械室、圖書室,鋼筋混凝土造,83年8月12日,七層,
RPSOMLQJQHKFFCT47CA,8,150.56,住家用,鋼筋混凝土造,96年1月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPROMLOKQHKFFCT27CA,7,168.13,住家用,鋼筋混凝土造,97年6月12日,三層,一層 二層 三層 陽台
RPPOMLQLQHKFFCT37CA,36,90.13,住家用,加強磚造,68年6月26日,一層,一層
RPOOMLRKQHKFFCT27CA,37,107.20,住商用,加強磚造,67年11月16日,二層,一層 二層 騎樓
RPTNMLQJQHKFFAT37DA,33,85.84,公寓,鋼筋混凝土造,71年2月27日,五層,三層
RPTNMLQJQHKFFAT37DA,33,11.84,共有部份,鋼筋混凝土造,71年2月27日,五層,
RPVNMLPJQHKFFAT47DA,,139.48,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPTNMLPJQHKFFCT47DA,35,102.40,住家用,加強磚造,69年9月8日,二層,一層 二層 騎樓
RPRNMLKKQHKFFET96CA,21,136.88,住宅,加強磚造,83年4月1日,二層,一層 二層 屋頂突出物
RPSNMLKKQHKFFFT17CA,23,157.95,住家用,鋼筋混凝土造,81年11月26日,三層,一層 二層 三層
RPSNMLKKQHKFFFT17CA,23,157.95,住家用,鋼筋混凝土造,81年11月26日,三層,一層 二層 三層
RPSNMLQJQHKFFFT67CA,21,135.47,住家用,鋼筋混凝土造,83年8月11日,三層,一層 二層 三層 屋頂突出物
RPROMLLKQHKFFCT96CA,1,254.61,停車空間、住宅,鋼筋混凝土構造,103年8月8日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPPNMLLKQHKFFAT09CA,33,157.70,住商用,鋼筋混凝土造,71年8月10日,三層,一層 二層 三層 騎樓 地下層
RPPOMLKKQHKFFAT09CA,20,24.89,住家用,鋼筋混凝土造,84年11月9日,十二層,十層 陽台
RPPOMLKKQHKFFAT09CA,20,16.98,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,
RPTOMLOKQHKFFCT47CA,34,90.96,住商用,加強磚造,70年5月1日,二層,一層 二層 騎樓
RPTOMLQLQHKFFCT77CA,,203.49,住宅、樓梯間,鋼筋混凝土構造,104年4月20日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPQOMLQLQHKFFCT47CA,,194.09,住宅、樓梯間,鋼筋混凝土構造,104年4月20日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPPNMLKKQHKFFAT98CA,28,163.28,住家用,鋼筋混凝土造,76年7月8日,三層,一層 二層 三層 屋頂突出物
RPPOMLRJQHKFFAT07CA,15,225.00,農舍,加強磚造,89年3月31日,一層,一層
RPQOMLRJQHKFFAT17CA,16,92.34,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十層 陽台
RPQOMLRJQHKFFAT17CA,16,53.77,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPOOMLOKQHKFFCT96CA,21,71.86,住家用,鋼筋混凝土造,83年11月9日,八層,八層 陽台 電梯樓梯間
RPOOMLOKQHKFFCT96CA,21,5.67,樓梯間、機械室、水箱、防空避難室、停車空間,鋼筋混凝土造,83年11月9日,八層,
RPUOMLRLQHKFFAT77CA,1,111.03,集合住宅,鋼筋混凝土造,103年5月5日,十二層,二層 陽台
RPUOMLRLQHKFFAT77CA,1,76.24,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPWOMLRLQHKFFAT97CA,1,111.03,集合住宅,鋼筋混凝土造,103年5月5日,十二層,三層 陽台
RPWOMLRLQHKFFAT97CA,1,76.24,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPVOMLRLQHKFFAT87CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,二層 陽台
RPVOMLRLQHKFFAT87CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPXOMLRLQHKFFAT08CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,四層 陽台
RPXOMLRLQHKFFAT08CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPUNMLRJRHKFFCT77CA,35,23.49,住家用,加強磚造,69年7月11日,二層,
RPOPMLRLQHKFFAT27CA,1,111.03,集合住宅,鋼筋混凝土造,103年5月5日,十二層,五層 陽台
RPOPMLRLQHKFFAT27CA,1,76.24,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPPPMLRLQHKFFAT37CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,五層 陽台
RPPPMLRLQHKFFAT37CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPQPMLRLQHKFFAT47CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,六層 陽台
RPQPMLRLQHKFFAT47CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPSPMLRLQHKFFAT67CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,六層 陽台
RPSPMLRLQHKFFAT67CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPUPMLRLQHKFFAT87CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,八層 陽台
RPUPMLRLQHKFFAT87CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPTPMLRLQHKFFAT77CA,1,111.62,集合住宅,鋼筋混凝土造,103年5月5日,十二層,七層 陽台
RPTPMLRLQHKFFAT77CA,1,76.48,防空避難室兼停車空間、活動中心、社區休憩空間、社區遊憩設施空間、管理委員會辦公室、警衛室、樓梯間、水錶室、水箱、機械室,鋼筋混凝土造,103年5月5日,十二層,
RPRPMLRLQHKFFAT57CA,1,111.03,集合住宅,鋼筋混凝土造,103年5月5日,十二層,六層 陽台
