編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLLKKHJFFBD47CA,20,317.55,住商用,鋼筋混凝土造,82年8月2日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物
RPTPMLKKKHJFFBD37CA,3,145.47,住商用,鋼筋混凝土造,99年7月1日,四層,一層 二層 三層 四層 陽台
RPRNMLPJKHJFFCD47CA,14,97.03,住家用,鋼筋混凝土造,89年1月15日,十三層,十二層 陽台
RPRNMLPJKHJFFCD47CA,14,9.56,共有部分,鋼筋混凝土造,89年1月15日,十三層,
RPRNMLPJKHJFFCD47CA,14,16.43,共有部分,鋼筋混凝土造,89年1月15日,十三層,
RPRNMLPJKHJFFCD47CA,14,33.92,共有部分,鋼筋混凝土造,89年1月15日,十三層,
RPXNMLRJKHJFFCD28CA,,109.62,集合住宅,鋼筋混凝土造,102年10月23日,十二層,八層 陽台
RPXNMLRJKHJFFCD28CA,,82.07,本共有部份之項目有：停車空間、水箱、污水機房、消防機房、排煙室、樓梯間、防空避難室兼停車空間、台電配電室、電信機房、緊急發電機房、景觀水池機房、門廳、公共服務空間、梯廳、頂蓋型開放空間、垃圾處理室、管委會使用空間、梯間、機械室等項。,鋼筋混凝土造,102年10月23日,十二層,
RPWNMLQJKHJFFCD08CA,29,98.53,住家用,鋼筋混凝土造,73年12月19日,五層,三層 陽台
RPQNMLMKKHJFFBD07CA,20,177.13,住家用,鋼筋混凝土造,83年5月12日,四層,一層 二層 三層 四層 陽台
RPPOMLRJKHJFFCD57CA,,109.62,集合住宅,鋼筋混凝土造,102年10月23日,十二層,十一層 陽台
RPPOMLRJKHJFFCD57CA,,82.07,本共有部份之項目有：停車空間、水箱、污水機房、消防機房、排煙室、樓梯間、防空避難室兼停車空間、台電配電室、電信機房、緊急發電機房、景觀水池機房、門廳、公共服務空間、梯廳、頂蓋型開放空間、垃圾處理室、管委會使用空間、梯間、機械室等項。,鋼筋混凝土造,102年10月23日,十二層,
RPPNMLTJKHJFFCD67CA,13,101.76,住家用,鋼筋混凝土造,89年11月28日,二十層,十三層 陽台
RPPNMLTJKHJFFCD67CA,13,11.19,共有部分,鋼筋混凝土造,89年11月28日,二十層,
RPPNMLTJKHJFFCD67CA,13,42.41,共有部分,鋼筋混凝土造,89年11月28日,二十層,
RPPNMLTJKHJFFCD67CA,13,15.59,共有部分,鋼筋混凝土造,89年11月28日,二十層,
RPXNMLRJKHJFFFR37CA,1,436.54,住家用,鋼筋混凝土造,102年6月14日,四層,一層 二層 三層 四層 陽台
RPTNMLKKKHJFFCR68CA,33,134.86,住家用,加強磚造,70年3月13日,二層,一層 二層
RPOOMLRJKHJFFFR56CA,1,345.08,住家用,鋼筋混凝土造,102年6月14日,四層,一層 二層 三層 四層 陽台
RPPOMLRJKHJFFFR66CA,1,318.39,住家用,鋼筋混凝土造,102年6月14日,四層,一層 二層 三層 四層 陽台
RPSOMLPJKHJFFFR76CA,19,212.18,住家用,鋼筋混凝土造,83年11月11日,四層,一層 二層 三層 四層 陽台 電梯樓梯間
RPUNMLRJKHJFFHR27CA,23,129.38,住家用,鋼筋混凝土造,79年10月19日,三層,一層 二層 三層
RPUNMLPJKHJFFCD87DA,21,60.59,住家用,鋼筋混凝土造,81年12月3日,六層,六層 陽台 花台
RPUNMLPJKHJFFCD87DA,21,21.42,共有部分,鋼筋混凝土造,81年12月3日,六層,
RPOPMLPJKHJFFHR76DA,18,1.15,辦公室。,鋼筋混凝土造,85年1月29日,十七層,地下二層
RPOPMLPJKHJFFHR76DA,18,.04,共有部分,鋼筋混凝土造,85年1月29日,十七層,
RPOPMLPJKHJFFHR76DA,18,14.99,共有部分,鋼筋混凝土造,85年1月29日,十七層,
RPUNMLNKKHJFFHR07DA,32,71.44,住家用,鋼筋混凝土造,70年12月2日,五層,二層 陽台
RPQOMLOJLHJFFFR56CA,6,212.03,住商用,鋼筋混凝土造,97年5月2日,四層,一層 二層 三層 四層 陽台
